state_2019,constituency_id_2019,constituency_id,constituency_2019,party_2019,winner_2019,vote_share_2019,state_2024,constituency_id_2024,constituency_2024,party_2024,winner_2024,vote_share_2024,state,constituency,seat_flipped,max_positive_swing,max_negative_swing,avg_abs_swing,swing_range,top2_margin_pct,effective_num_parties,winner_vote_share,margin_votes,winner_vote_share_change,flip_score,close_margin_score,fragmentation_score,swing_score,volatility_score
Andhra Pradesh,ANDHRA_PRADESH__RAJAHMUNDRY,ANDHRA_PRADESH__RAJAHMUNDRY,Rajahmundry,YSRCP,MARGANI BHARAT,46.546019879609126,Andhra Pradesh,ANDHRA_PRADESH__RAJAHMUNDRY,Rajahmundry,BJP,DAGGUBATI PURANDHESHWARI,54.81903301675021,Andhra Pradesh,Rajahmundry,True,53.83264996520062,-36.81862275846571,5.168654355233913,90.65127272366632,18.04418179472225,2.287699219590277,54.81903301675021,239139.0,8.273013137141085,40,1.955818205277751,11.438496097951385,10.337308710467825,63.73162301369696
Telangana,TELANGANA__CHEVELLA,TELANGANA__CHEVELLA,CHEVELLA,TRS,Dr. G. Ranjith Reddy,40.620707371361505,Telangana,TELANGANA__CHEVELLA,Chevella,BJP,KONDA VISHWESHWAR REDDY,48.34094764449782,Telangana,Chevella,True,32.80788104059101,-40.620707371361505,0.5846462899596482,73.42858841195252,10.320027886643658,2.566088561348753,48.34094764449782,172897.0,7.720240273136312,40,9.679972113356342,12.830442806743765,1.1692925799192964,63.6797075000194
Andhra Pradesh,ANDHRA_PRADESH__HINDUPUR,ANDHRA_PRADESH__HINDUPUR,Hindupur,YSRCP,KURUVA GORANTLA MADHAV,52.790034321643255,Andhra Pradesh,ANDHRA_PRADESH__HINDUPUR,Hindupur,TDP,B K PARTHASARATHI,51.22601298135545,Andhra Pradesh,Hindupur,True,8.951221682945423,-10.913972164207784,0.7522958545838659,19.865193847153208,9.349950823919984,2.2753187629695297,51.22601298135545,132427.0,-1.5640213402878018,40,10.650049176080016,11.376593814847649,1.5045917091677319,63.5312347000954
Maharashtra,MAHARASHTRA__NASHIK,MAHARASHTRA__NASHIK,Nashik,SHS,Godse Hemant Tukaram,50.266046634416426,Maharashtra,MAHARASHTRA__NASHIK,Nashik,SHSUBT,RAJABHAU (PARAG) PRAKASH WAJE,49.84861025344244,Maharashtra,Nashik,True,49.84861025344244,-24.205070850635728,1.8135378320866453,74.05368110407817,13.094121907138998,2.5871871597800657,49.84861025344244,162001.0,-0.4174363809739887,40,6.905878092861002,12.935935798900328,3.6270756641732906,63.468889555934624
Assam,ASSAM__BARPETA,ASSAM__BARPETA,Barpeta,INC,Abdul Khaleque,44.233892724893025,Assam,ASSAM__BARPETA,Barpeta,AGP,PHANI BHUSAN CHOUDHURY,51.01673069611488,Assam,Barpeta,True,16.402466794113643,-17.048930135360553,2.1831934836888993,33.4513969294742,13.188524167187149,2.4571963743665592,51.01673069611488,222351.0,6.782837971221852,40,6.811475832812851,12.285981871832796,4.366386967377799,63.46384467202345
West Bengal,WEST_BENGAL__JHARGRAM,WEST_BENGAL__JHARGRAM,Jhargram,BJP,Kunar Hembram,44.558154022076295,West Bengal,WEST_BENGAL__JHARGRAM,Jhargram,AITC,KALIPADA SAREN (KHERWAL),49.8696375138093,West Bengal,Jhargram,True,6.148269357895622,-6.362985248436146,1.135466627826844,12.511254606331768,11.674468740169154,2.513703061537256,49.8696375138093,174048.0,5.311483491733007,40,8.325531259830846,12.568515307686281,2.270933255653688,63.16497982317082
Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLI,ANDHRA_PRADESH__ANAKAPALLE,Anakapalli,YSRCP,Dr.Beesetti Venkata Satyavathi,47.33389261609491,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,Anakapalle,BJP,C.M.RAMESH,57.50023390365584,Andhra Pradesh,Anakapalle,True,56.428284248793595,-40.13222542594173,6.024591779228665,96.56050967473533,22.374016472853597,2.1976499529296203,57.50023390365584,296530.0,10.166341287560932,40,0.0,10.988249764648101,12.04918355845733,63.03743332310543
Maharashtra,MAHARASHTRA__SHIRUR,MAHARASHTRA__SHIRUR,Shirur,NCP,Dr. Amol Ramsing Kolhe,49.1703380281908,Maharashtra,MAHARASHTRA__SHIRUR,Shirur,NCPSP,DR. AMOL RAMSING KOLHE,50.833779567889735,Maharashtra,Shirur,True,50.833779567889735,-44.64770009210303,0.6192461461789153,95.48147965999277,10.254979395604394,2.3592872932868736,50.833779567889735,140951.0,1.6634415396989368,40,9.745020604395606,11.796436466434368,1.2384922923578305,62.77994936318781
Bihar,BIHAR__JAHANABAD,BIHAR__JAHANABAD,Jahanabad,JDU,CHANDESHWAR PRASAD,40.822076113202726,Bihar,BIHAR__JAHANABAD,Jahanabad,RJD,SURENDRA PRASAD YADAV,47.87652506564942,Bihar,Jahanabad,True,7.267449140996256,-8.354630658951997,1.755879982112714,15.622079799948253,15.409079611398688,2.9030848865054835,47.87652506564942,142591.0,7.054448952446691,40,4.590920388601312,14.515424432527418,3.511759964225428,62.618104785354156
Andaman & Nicobar Islands,ANDAMAN_&_NICOBAR_ISLANDS__ANDAMAN_&_NICOBAR_ISLANDS,ANDAMAN_&_NICOBAR_ISLANDS__ANDAMAN_&_NICOBAR_ISLANDS,Andaman & Nicobar Islands,INC,KULDEEP RAI SHARMA,45.976767520839765,Andaman & Nicobar Islands,ANDAMAN_&_NICOBAR_ISLANDS__ANDAMAN_&_NICOBAR_ISLANDS,Andaman & Nicobar Islands,BJP,BISHNU PADA RAY,50.58218197260437,Andaman & Nicobar Islands,Andaman & Nicobar Islands,True,5.2841540318819185,-7.441160106043753,0.8079933349196858,12.725314137925672,12.046574557808356,2.4560798141102276,50.58218197260437,24396.0,4.605414451764602,40,7.953425442191644,12.280399070551137,1.6159866698393717,61.84981118258216
Tamil Nadu,TAMIL_NADU__TIRUNELVELI,TAMIL_NADU__TIRUNELVELI,Tirunelveli,DMK,GNANATHIRAVIAM S,50.27087038016053,Tamil Nadu,TAMIL_NADU__TIRUNELVELI,TIRUNELVELI,INC,ROBERT BRUCE C,47.055781639948734,Tamil Nadu,TIRUNELVELI,True,47.055781639948734,-50.27087038016053,1.1973170042285808,97.32665202010926,15.515509889006305,2.9839349251046112,47.055781639948734,165620.0,-3.2150887402117974,40,4.484490110993695,14.919674625523056,2.3946340084571616,61.798798744973915
Andhra Pradesh,ANDHRA_PRADESH__NARASARAOPET,ANDHRA_PRADESH__NARSARAOPET,Narasaraopet,YSRCP,LAVU SRI KRISHNA DEVARAYALU,51.867721334056846,Andhra Pradesh,ANDHRA_PRADESH__NARSARAOPET,Narsaraopet,TDP,LAVU SRIKRISHNA DEVARAYALU,53.88188206077879,Andhra Pradesh,Narsaraopet,True,12.727939580501634,-8.637499850417214,0.907157468546615,21.365439430918848,10.65166057713916,2.0945529771847218,53.88188206077879,159729.0,2.014160726721947,40,9.34833942286084,10.47276488592361,1.81431493709323,61.63541924587768
Odisha,ODISHA__BERHAMPUR,ODISHA__BERHAMPUR,Berhampur,BJD,CHANDRA SEKHAR SAHU,44.836702326474125,Odisha,ODISHA__BERHAMPUR,Berhampur,BJP,DR. PRADEEP KUMAR PANIGRAHY,49.19845472772199,Odisha,Berhampur,True,13.942825428088687,-11.504807258477731,1.8997026826179195,25.44763268656642,15.866559659725596,2.709750118800844,49.19845472772199,165476.0,4.361752401247863,40,4.133440340274404,13.54875059400422,3.799405365235839,61.481596299514464
Maharashtra,MAHARASHTRA__BARAMATI,MAHARASHTRA__BARAMATI,Baramati,NCP,Supriya Sule,52.63273264619139,Maharashtra,MAHARASHTRA__BARAMATI,Baramati,NCPSP,SUPRIYA SULE,51.850640316239115,Maharashtra,Baramati,True,51.850640316239115,-40.69353918977749,0.5434588607086847,92.5441795060166,11.210614373642777,2.3019457027340544,51.850640316239115,158333.0,-0.7820923299522775,40,8.789385626357223,11.509728513670272,1.0869177214173693,61.38603186144487
Tamil Nadu,TAMIL_NADU__CUDDALORE,TAMIL_NADU__CUDDALORE,Cuddalore,DMK,T. R. V .S. RAMESH,50.05358501996737,Tamil Nadu,TAMIL_NADU__CUDDALORE,CUDDALORE,INC,M.K. VISHNUPRASAD,44.11296256263553,Tamil Nadu,CUDDALORE,True,44.11296256263553,-50.05358501996737,1.4767340721431388,94.1665475826029,18.02080919924425,3.272873881074258,44.11296256263553,185896.0,-5.940622457331841,40,1.9791908007557488,16.364369405371292,2.9534681442862776,61.29702835041331
Maharashtra,MAHARASHTRA__KOLHAPUR,MAHARASHTRA__KOLHAPUR,Kolhapur,SHS,Sanjay Sadashivrao Mandlik,56.28612347578844,Maharashtra,MAHARASHTRA__KOLHAPUR,Kolhapur,INC,CHHATRAPATI SHAHU SHAHAJI,54.15258166430541,Maharashtra,Kolhapur,True,54.15258166430541,-35.955688536366175,0.9750765722199449,90.10827020067158,11.121876718011436,2.089960938579274,54.15258166430541,154964.0,-2.1335418114830347,40,8.878123281988564,10.44980469289637,1.9501531444398899,61.278081119324824
Maharashtra,MAHARASHTRA__NANDURBAR,MAHARASHTRA__NANDURBAR,Nandurbar,BJP,Dr. Heena Vijaykumar Gavit,49.864792960807904,Maharashtra,MAHARASHTRA__NANDURBAR,Nandurbar,INC,ADV GOWAAL KAGADA PADAVI,53.52763102286124,Maharashtra,Nandurbar,True,11.12372320394661,-7.754507089485514,0.8817233878356343,18.878230293432125,11.417345151538854,2.154649872080587,53.52763102286124,159120.0,3.662838062053339,40,8.582654848461146,10.773249360402934,1.7634467756712686,61.11935098453535
Andhra Pradesh,ANDHRA_PRADESH__ELURU,ANDHRA_PRADESH__ELURU,Eluru,YSRCP,KOTAGIRI SRIDHAR,50.96748832575383,Andhra Pradesh,ANDHRA_PRADESH__ELURU,Eluru,TDP,PUTTA MAHESH KUMAR,54.00322275114703,Andhra Pradesh,Eluru,True,15.530811323677211,-10.122771532065611,1.657419078277979,25.653582855742822,13.158505957458814,2.1783434088403015,54.00322275114703,181857.0,3.0357344253932013,40,6.841494042541186,10.891717044201508,3.314838156555958,61.04804924329865
Karnataka,KARNATAKA__BIDAR,KARNATAKA__BIDAR,Bidar,BJP,BHAGWANTH KHUBA,52.406757449870966,Karnataka,KARNATAKA__BIDAR,Bidar,INC,SAGAR ESHWAR KHANDRE,53.634806435046634,Karnataka,Bidar,True,11.686109418396484,-9.145670549695325,0.3840061197182933,20.83177996809181,10.373719534870991,2.105686299248948,53.634806435046634,128875.0,1.2280489851756684,40,9.626280465129009,10.528431496244739,0.7680122394365866,60.922724200810336
Jharkhand,JHARKHAND__LOHARDAGA,JHARKHAND__LOHARDAGA,Lohardaga,BJP,SUDARSHAN BHAGAT,45.452265916457705,Jharkhand,JHARKHAND__LOHARDAGA,Lohardaga,INC,SUKHDEO BHAGAT,49.94576709318858,Jharkhand,Lohardaga,True,5.761068909591245,-9.89326371922364,1.0370217041127119,15.654332628814885,14.386764895954514,2.6376570985483827,49.94576709318858,139138.0,4.493501176730874,40,5.613235104045486,13.188285492741914,2.0740434082254238,60.87556400501282
Tamil Nadu,TAMIL_NADU__ARANI,TAMIL_NADU__ARANI,Arani,INC,VISHNU PRASAD M K,54.00439021703688,Tamil Nadu,TAMIL_NADU__ARANI,ARANI,DMK,THARANIVENTHAN M S,43.85829209277525,Tamil Nadu,ARANI,True,43.85829209277525,-54.00439021703688,1.3597041089385675,97.86268230981213,18.308615308249603,3.286868331327793,43.85829209277525,208766.0,-10.146098124261627,40,1.6913846917503967,16.434341656638964,2.719408217877135,60.8451345662665
Uttar Pradesh,UTTAR_PRADESH__BARABANKI,UTTAR_PRADESH__BARABANKI,Barabanki,BJP,Upendra Singh Rawat,46.38604533207079,Uttar Pradesh,UTTAR_PRADESH__BARABANKI,Barabanki,INC,TANUJ PUNIA,55.78087978466397,Uttar Pradesh,Barabanki,True,41.9658243161919,-36.8529291352077,3.087763180295566,78.8187534513996,16.71302631109981,2.1516089601118633,55.78087978466397,215704.0,9.39483445259318,40,3.28697368890019,10.758044800559317,6.175526360591132,60.22054485005064
Telangana,TELANGANA__WARANGAL,TELANGANA__WARANGAL,Warangal,TRS,DAYAKAR PASUNOORI,57.69329672348101,Telangana,TELANGANA__WARANGAL,Warangal,INC,KADIYAM KAVYA,45.84532779787152,Telangana,Warangal,True,21.14780649837875,-57.69329672348101,1.1005700868744945,78.84110322185975,17.377632801396906,3.0769385337796367,45.84532779787152,220339.0,-11.847968925609493,40,2.6223671986030936,15.384692668898182,2.201140173748989,60.208200041250265
Andhra Pradesh,ANDHRA_PRADESH__KAKINADA,ANDHRA_PRADESH__KAKINADA,Kakinada,YSRCP,VANGA GEETHAVISWANATH,43.54495790321992,Andhra Pradesh,ANDHRA_PRADESH__KAKINADA,Kakinada,JNP,TANGELLA UDAY SRINIVAS (TEA TIME UDAY),54.8727142291001,Andhra Pradesh,Kakinada,True,44.1289841992537,-41.46032697393199,2.9075349543997775,85.58931117318569,17.25751859485954,2.255625438612973,54.8727142291001,229491.0,11.32775632588018,40,2.7424814051404596,11.278127193064865,5.815069908799555,59.835678507004886
Andhra Pradesh,ANDHRA_PRADESH__ANANTAPUR,ANDHRA_PRADESH__ANANTHAPUR,Anantapur,YSRCP,TALARI RANGAIAH,51.79206529658662,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,Ananthapur,TDP,AMBICA G LAKSHMINARAYANA VALMIKI,53.334495025089765,Andhra Pradesh,Ananthapur,True,12.078626393049085,-11.547776793447277,0.5887470770763119,23.62640318649636,13.09020652195042,2.23494275664396,53.334495025089765,188555.0,1.5424297285031443,40,6.909793478049581,11.1747137832198,1.1774941541526238,59.262001415422006
Uttar Pradesh,UTTAR_PRADESH__KANNAUJ,UTTAR_PRADESH__KANNAUJ,Kannauj,BJP,SUBRAT PATHAK,49.372115290189534,Uttar Pradesh,UTTAR_PRADESH__KANNAUJ,Kannauj,SP,AKHILESH YADAV,52.740564593010696,Uttar Pradesh,Kannauj,True,6.7036284942188304,-10.666479952667885,0.7978859326556583,17.370108446886714,14.034929255489049,2.312098530911529,52.740564593010696,170922.0,3.368449302821162,40,5.965070744510951,11.560492654557645,1.5957718653113167,59.121335264379915
Andhra Pradesh,ANDHRA_PRADESH__MACHILIPATNAM,ANDHRA_PRADESH__MACHILIPATNAM,Machilipatnam,YSRCP,BALASHOWRY VALLABHANENI,46.02794539479499,Andhra Pradesh,ANDHRA_PRADESH__MACHILIPATNAM,Machilipatnam,JNP,BALASHOWRY VALLABHANENI,55.216218852991304,Andhra Pradesh,Machilipatnam,True,46.10126348688092,-41.187880151377584,2.3021887322035663,87.28914363825851,17.0105426507846,2.2138773715706472,55.216218852991304,223179.0,9.188273458196313,40,2.9894573492153995,11.069386857853235,4.604377464407133,58.66322167147577
Karnataka,KARNATAKA__CHAMARAJANAGAR,KARNATAKA__CHAMARAJANAGAR,Chamarajanagar,BJP,V. SRINIVAS PRASAD,44.74351084241393,Karnataka,KARNATAKA__CHAMARAJANAGAR,Chamarajanagar,INC,SUNIL BOSE,54.874627408294806,Karnataka,Chamarajanagar,True,10.27411334392815,-5.735530642634426,0.7595552569170669,16.009643986562576,13.77620187516836,2.126436462579179,54.874627408294806,188706.0,10.131116565880873,40,6.2237981248316405,10.632182312895894,1.5191105138341339,58.37509095156167
Karnataka,KARNATAKA__MANDYA,KARNATAKA__MANDYA,Mandya,IND,SUMALATHA AMBAREESH,51.01906163673407,Karnataka,KARNATAKA__MANDYA,Mandya,JD(S),H.D. KUMARASWAMY,58.33734515674188,Karnataka,Mandya,True,38.84638905076948,-50.98879319952362,3.61404797535819,89.8351822502931,19.4909561059724,2.0351426532159262,58.33734515674188,284620.0,7.31828352000781,40,0.5090438940275988,10.175713266079631,7.22809595071638,57.91285311082361
Tamil Nadu,TAMIL_NADU__MAYILADUTHURAI,TAMIL_NADU__MAYILADUTHURAI,Mayiladuthurai,DMK,RAMALINGAM. S,54.61798343666808,Tamil Nadu,TAMIL_NADU__MAYILADUTHURAI,MAYILADUTHURAI,INC,SUDHA R,47.66527413607328,Tamil Nadu,MAYILADUTHURAI,True,47.66527413607328,-54.61798343666808,1.0121699547448104,102.28325757274135,24.9315992895152,3.16293672985744,47.66527413607328,271183.0,-6.9527093005947975,40,0.0,15.8146836492872,2.024339909489621,57.83902355877682
Karnataka,KARNATAKA__BANGALORE_RURAL,KARNATAKA__BANGALORE_RURAL,Bangalore Rural,INC,D.K. SURESH,54.14974727265328,Karnataka,KARNATAKA__BANGALORE_RURAL,Bangalore Rural,BJP,DR C N MANJUNATH,56.2114881690405,Karnataka,Bangalore Rural,True,14.81648747232935,-11.985739229059504,0.8689478585915803,26.802226701388854,14.047480125446723,2.025106763380171,56.2114881690405,269647.0,2.061740896387221,40,5.952519874553277,10.125533816900855,1.7378957171831606,57.81594940863729
Jharkhand,JHARKHAND__KHUNTI,JHARKHAND__KHUNTI,Khunti,BJP,ARJUN MUNDA,45.96931438518844,Jharkhand,JHARKHAND__KHUNTI,Khunti,INC,KALI CHARAN MUNDA,54.623340685526145,Jharkhand,Khunti,True,8.827625522805405,-7.325249483759784,1.299935398507362,16.15287500656519,15.979275784097489,2.22868902696506,54.623340685526145,149675.0,8.654026300337705,40,4.020724215902511,11.143445134825301,2.599870797014724,57.764040147742534
Tamil Nadu,TAMIL_NADU__TIRUCHIRAPPALLI,TAMIL_NADU__TIRUCHIRAPPALLI,Tiruchirappalli,INC,Thirunavukkarasar. SU,59.27941285916292,Tamil Nadu,TAMIL_NADU__TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,MDMK,DURAI VAIKO,51.34767851934347,Tamil Nadu,TIRUCHIRAPPALLI,True,51.34767851934347,-59.27941285916292,1.1614453659276953,110.62709137850638,29.650063827933536,3.0241921823617823,51.34767851934347,313094.0,-7.9317343398194495,40,0.0,15.120960911808911,2.3228907318553906,57.443851643664296
Andhra Pradesh,ANDHRA_PRADESH__CHITTOOR,ANDHRA_PRADESH__CHITTOOR,Chittoor,YSRCP,N. REDDEPPA,52.0505171765676,Andhra Pradesh,ANDHRA_PRADESH__CHITTOOR,Chittoor,TDP,DAGGUMALLA PRASADA RAO,54.83787302032551,Andhra Pradesh,Chittoor,True,13.190835417405552,-12.75184225724874,0.8926705760146897,25.94267767465429,15.539198101006647,2.193861604840782,54.83787302032551,220479.0,2.787355843757908,40,4.460801898993353,10.96930802420391,1.7853411520293794,57.215451075226646
Telangana,TELANGANA__MAHABUBABAD,TELANGANA__MAHABUBABAD,Mahabubabad,TRS,Kavitha Malothu,46.98449978902632,Telangana,TELANGANA__MAHABUBABAD,Mahabubabad,INC,BALRAM NAIK PORIKA,55.26530818390564,Telangana,Mahabubabad,True,23.774560645607,-46.98449978902632,1.7960449016854705,70.75906043463333,31.49074753829864,2.677110222993585,55.26530818390564,349165.0,8.280808394879315,40,0.0,13.385551114967924,3.592089803370941,56.977640918338864
Tamil Nadu,TAMIL_NADU__THENI,TAMIL_NADU__THENI,Theni,ADMK,"RAVEENDRANATH KUMAR, P",43.018127992678245,Tamil Nadu,TAMIL_NADU__THENI,THENI,DMK,THANGA TAMILSELVAN,50.07741721790472,Tamil Nadu,THENI,True,50.07741721790472,-36.48265982893747,1.010606814667417,86.5600770468422,24.432208016165173,2.942608545868939,50.07741721790472,278825.0,7.059289225226472,40,0.0,14.713042729344695,2.021213629334834,56.734256358679524
Andhra Pradesh,ANDHRA_PRADESH__BAPATLA,ANDHRA_PRADESH__BAPATLA,Bapatla,YSRCP,NANDIGAM SURESH,47.23732956860367,Andhra Pradesh,ANDHRA_PRADESH__BAPATLA,Bapatla,TDP,KRISHNA PRASAD TENNETI,55.16015821702178,Andhra Pradesh,Bapatla,True,9.191293036665328,-8.070390622076872,0.8125990568077112,17.2616836587422,15.993219270494984,2.179014675856089,55.16015821702178,208031.0,7.922828648418111,40,4.0067807295050155,10.895073379280444,1.6251981136154223,56.52705222240088
Andhra Pradesh,ANDHRA_PRADESH__NELLORE,ANDHRA_PRADESH__NELLORE,Nellore,YSRCP,Adala Prabhakara Reddy,53.132157919436594,Andhra Pradesh,ANDHRA_PRADESH__NELLORE,Nellore,TDP,PRABHAKAR REDDY VEMIREDDY,55.69749260167383,Andhra Pradesh,Nellore,True,14.108990026765284,-15.310009973267183,1.6695723385962398,29.41900000003247,17.87534465550442,2.1977082899410227,55.69749260167383,245902.0,2.5653346822372356,40,2.1246553444955794,10.988541449705114,3.3391446771924795,56.45234147139317
Telangana,TELANGANA__MALKAJGIRI,TELANGANA__MALKAJGIRI,Malkajgiri,INC,ANUMULA REVANTH REDDY,38.62595429614801,Telangana,TELANGANA__MALKAJGIRI,Malkajgiri,BJP,EATALA RAJENDER,51.24728325929251,Telangana,Malkajgiri,True,31.78024962085311,-37.92739000283418,1.4325455805980143,69.70763962368729,20.24337032530563,2.6111790832761623,51.24728325929251,391475.0,12.6213289631445,40,0.0,13.055895416380812,2.8650911611960286,55.92098657757684
Assam,ASSAM__DHUBRI,ASSAM__DHUBRI,Dhubri,AIUDF,BADRUDDIN AJMAL,42.65649063355895,Assam,ASSAM__DHUBRI,Dhubri,INC,RAKIBUL HUSSAIN,59.98859638540467,Assam,Dhubri,True,30.75984038764799,-23.9326765605693,2.0576287506473556,54.69251694821729,41.264782312415015,2.341907828468388,59.98859638540467,1012476.0,17.332105751845717,40,0.0,11.70953914234194,4.115257501294711,55.82479664363665
Tamil Nadu,TAMIL_NADU__DINDIGUL,TAMIL_NADU__DINDIGUL,Dindigul,DMK,"VELUSAMY, P.",64.35287910996634,Tamil Nadu,TAMIL_NADU__DINDIGUL,DINDIGUL,CPIM,SACHITHANANTHAM R,58.29303744451432,Tamil Nadu,DINDIGUL,True,58.29303744451432,-64.35287910996634,1.5068804082852079,122.64591655448066,38.60585358131071,2.526531371554638,58.29303744451432,443821.0,-6.059841665452019,40,0.0,12.63265685777319,3.0137608165704157,55.64641767434361
Andhra Pradesh,ANDHRA_PRADESH__NARSAPURAM,ANDHRA_PRADESH__NARSAPURAM,Narsapuram,YSRCP,KANUMURU RAGHU RAMA KRISHNA RAJU,38.14379768675206,Andhra Pradesh,ANDHRA_PRADESH__NARSAPURAM,Narsapuram,BJP,BHUPATHI RAJU SRINIVASA VARMA (B.J.P.VARMA),57.46071555037213,Andhra Pradesh,Narsapuram,True,56.40666108324956,-35.36932662442751,2.2121706530238865,91.77598770767707,22.48594141362294,2.2051072520781503,57.46071555037213,276864.0,19.31691786362007,40,0.0,11.025536260390751,4.424341306047773,55.44987756643852
Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,ANDHRA_PRADESH__AMALAPURAM,Amalapuram,YSRCP,CHINTA ANURADHA,39.41600866253817,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,Amalapuram,TDP,G M HARISH (BALAYOGI),61.25411765067565,Andhra Pradesh,Amalapuram,True,25.06587777623379,-20.70873837593631,2.5550224888448145,45.7746161521701,26.300393665081863,2.009394539253939,61.25411765067565,342196.0,21.838108988137485,40,0.0,10.046972696269696,5.110044977689629,55.15701767395933
Uttar Pradesh,UTTAR_PRADESH__AMETHI,UTTAR_PRADESH__AMETHI,Amethi,BJP,Smriti Irani,49.71218723904534,Uttar Pradesh,UTTAR_PRADESH__AMETHI,Amethi,INC,KISHORI LAL,54.985616990815465,Uttar Pradesh,Amethi,True,11.121997266542742,-11.775713131011152,0.5120878636203311,22.897710397553894,17.049142882781275,2.233720425645743,54.985616990815465,167196.0,5.273429751770124,40,2.9508571172187246,11.168602128228715,1.0241757272406622,55.1436349726881
Rajasthan,RAJASTHAN__DAUSA,RAJASTHAN__DAUSA,Dausa,BJP,Jaskaur Meena,51.6292290235352,Rajasthan,RAJASTHAN__DAUSA,DAUSA,INC,MURARI LAL MEENA,60.24475778711218,Rajasthan,DAUSA,True,15.996173342128287,-13.50924774206188,1.876719900486293,29.505421084190168,22.124776505638856,1.9671997661784535,60.24475778711218,237340.0,8.615528763576975,40,0.0,9.835998830892267,3.753439800972586,53.58943863186485
Haryana,HARYANA__SIRSA,HARYANA__SIRSA,Sirsa,BJP,Sunita Duggal,52.161979019865846,Haryana,HARYANA__SIRSA,SIRSA,INC,SELJA,54.17139119701883,Haryana,SIRSA,True,24.639654472437492,-17.811247603510708,0.6427489208433244,42.4509020759482,19.82065978066369,2.4012803431448626,54.17139119701883,268497.0,2.0094121771529814,40,0.17934021933631072,12.006401715724312,1.2854978416866487,53.47123977674727
Maharashtra,MAHARASHTRA__OSMANABAD,MAHARASHTRA__OSMANABAD,Osmanabad,SHS,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,49.524789786923215,Maharashtra,MAHARASHTRA__OSMANABAD,Osmanabad,SHSUBT,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,58.448212875043325,Maharashtra,Osmanabad,True,58.448212875043325,-49.524789786923215,1.0349396230959262,107.97300266196655,25.748057065599212,2.224312095996249,58.448212875043325,329846.0,8.92342308812011,40,0.0,11.121560479981245,2.0698792461918525,53.191439726173094
