candidate_id,candidate,party,state,constituency
QARI_ZAHEER_ABBAS_BHATTI__AIFB,QARI ZAHEER ABBAS BHATTI,AIFB,Jammu and Kashmir,JAMMU
AGA_SYED_RUHULLAH_MEHDI__JKN,AGA SYED RUHULLAH MEHDI,JKN,Jammu and Kashmir,SRINAGAR
WAHEED_UR_REHMAN_PARA__JKPDP,WAHEED UR REHMAN PARA,JKPDP,Jammu and Kashmir,SRINAGAR
MOHAMMAD_ASHRAF_MIR__JAKAP,MOHAMMAD ASHRAF MIR,JAKAP,Jammu and Kashmir,SRINAGAR
AMIR_AHMAD_BHAT__DPAP,AMIR AHMAD BHAT,DPAP,Jammu and Kashmir,SRINAGAR
SHEEBAN_ASHAI__IND,SHEEBAN ASHAI,IND,Jammu and Kashmir,SRINAGAR
SAYIM_MUSTAFA__IND,SAYIM MUSTAFA,IND,Jammu and Kashmir,SRINAGAR
NOTA__NOTA,NOTA,NOTA,Jammu and Kashmir,SRINAGAR
JIBRAN_FIRDOUS_DAR__IND,JIBRAN FIRDOUS DAR,IND,Jammu and Kashmir,SRINAGAR
JAHANGIR_AHMAD_SHEIKH__IND,JAHANGIR AHMAD SHEIKH,IND,Jammu and Kashmir,SRINAGAR
HAKIKAT_SINGH__JKNPPB,HAKIKAT SINGH,JKNPPB,Jammu and Kashmir,SRINAGAR
SAJAD_AHMAD_DAR__IND,SAJAD AHMAD DAR,IND,Jammu and Kashmir,SRINAGAR
RUBINA_AKHTER__NLP,RUBINA AKHTER,NLP,Jammu and Kashmir,SRINAGAR
WASEEM_HASSAN_SHEIKH__IND,WASEEM HASSAN SHEIKH,IND,Jammu and Kashmir,SRINAGAR
RIYAZ_AHMAD_BHAT__IND,RIYAZ AHMAD BHAT,IND,Jammu and Kashmir,SRINAGAR
FAYAZ_AHMAD_BUTT__IND,FAYAZ AHMAD BUTT,IND,Jammu and Kashmir,SRINAGAR
SHAHNAZ_HUSSAIN_SHAH__IND,SHAHNAZ HUSSAIN SHAH,IND,Jammu and Kashmir,SRINAGAR
MOHD_YOUSUF_BHAT__GNASURKP,MOHD YOUSUF BHAT,GNASURKP,Jammu and Kashmir,SRINAGAR
WAHEEDA_TABASUM_SHAH__IND,WAHEEDA TABASUM SHAH,IND,Jammu and Kashmir,SRINAGAR
NISAR_AHMAD_AHANGAR__IND,NISAR AHMAD AHANGAR,IND,Jammu and Kashmir,SRINAGAR
MIRZA_SAJAD_HUSSAIN_BEIGH__IND,MIRZA SAJAD HUSSAIN BEIGH,IND,Jammu and Kashmir,SRINAGAR
GHULAM_MOHAMMAD_WANI__IND,GHULAM MOHAMMAD WANI,IND,Jammu and Kashmir,SRINAGAR
AMIN_DAR__IND,AMIN DAR,IND,Jammu and Kashmir,SRINAGAR
JAVEED_AHMAD_WANI__IND,JAVEED AHMAD WANI,IND,Jammu and Kashmir,SRINAGAR
YOUNIS_AHMAD_MIR__BHRTJDOP,YOUNIS AHMAD MIR,BHRTJDOP,Jammu and Kashmir,SRINAGAR
DR_QAZI_ASHRAF__IND,DR QAZI ASHRAF,IND,Jammu and Kashmir,SRINAGAR
DR_JITENDRA_SINGH__BJP,DR JITENDRA SINGH,BJP,Jammu and Kashmir,UDHAMPUR
CH_LAL_SINGH__INC,CH LAL SINGH,INC,Jammu and Kashmir,UDHAMPUR
GHULAM_MOHD_SAROORI__IND,GHULAM MOHD SAROORI,IND,Jammu and Kashmir,UDHAMPUR
NOTA__NOTA,NOTA,NOTA,Jammu and Kashmir,UDHAMPUR
MEHRAJ_DIN__IND,MEHRAJ DIN,IND,Jammu and Kashmir,UDHAMPUR
AMIT_KUMAR__BSP,AMIT KUMAR,BSP,Jammu and Kashmir,UDHAMPUR
MOHD_ALI_GUJJAR__IND,MOHD ALI GUJJAR,IND,Jammu and Kashmir,UDHAMPUR
MANOJ_KUMAR__ESBD,MANOJ KUMAR,ESBD,Jammu and Kashmir,UDHAMPUR
BALWAN_SINGH__JKNPPB,BALWAN SINGH,JKNPPB,Jammu and Kashmir,UDHAMPUR
SWARN_VEER_SINGH_JARAL__IND,SWARN VEER SINGH JARAL,IND,Jammu and Kashmir,UDHAMPUR
DR_PANKAJ_SHARMA__IND,DR PANKAJ SHARMA,IND,Jammu and Kashmir,UDHAMPUR
RAJESH_MANCHANDA__IND,RAJESH MANCHANDA,IND,Jammu and Kashmir,UDHAMPUR
SACHIN_GUPTA__IND,SACHIN GUPTA,IND,Jammu and Kashmir,UDHAMPUR
KALI_CHARAN_SINGH__BJP,KALI CHARAN SINGH,BJP,Jharkhand,Chatra
KRISHNA_NAND_TRIPATHI__INC,KRISHNA NAND TRIPATHI,INC,Jharkhand,Chatra
AMIT_KUMAR_SINGH__IND,AMIT KUMAR SINGH,IND,Jharkhand,Chatra
ARJUN_KUMAR__CPI,ARJUN KUMAR,CPI,Jharkhand,Chatra
DR._ABHISHEK_KUMAR_SINGH__IND,DR. ABHISHEK KUMAR SINGH,IND,Jharkhand,Chatra
ARJUN_PRAJAPATI__IND,ARJUN PRAJAPATI,IND,Jharkhand,Chatra
DEEPAK_KUMAR_GUPTA__IND,DEEPAK KUMAR GUPTA,IND,Jharkhand,Chatra
NAGMANI__BSP,NAGMANI,BSP,Jharkhand,Chatra
NOTA__NOTA,NOTA,NOTA,Jharkhand,Chatra
CHANDAN_KUMAR__IND,CHANDAN KUMAR,IND,Jharkhand,Chatra
MD_ABUZAR_KHAN__IND,MD ABUZAR KHAN,IND,Jharkhand,Chatra
YOGESH_KUMAR_SINGH__IND,YOGESH KUMAR SINGH,IND,Jharkhand,Chatra
BIMAL_LAKRA__APOI,BIMAL LAKRA,APoI,Jharkhand,Chatra
KARMLAL_ORAON__PPID,KARMLAL ORAON,PPID,Jharkhand,Chatra
SUMIT_KUMAR_YADAV__SAP,SUMIT KUMAR YADAV,SAP,Jharkhand,Chatra
SANJAY_KUMAR_SNEHI__LKHAP,SANJAY KUMAR SNEHI,LKHAP,Jharkhand,Chatra
MAHESH_BANDO__BMUP,MAHESH BANDO,BMUP,Jharkhand,Chatra
SRIRAM_SINGH__IND,SRIRAM SINGH,IND,Jharkhand,Chatra
DARSHAN_GANJHU__JKP,DARSHAN GANJHU,JKP,Jharkhand,Chatra
DULESHWAR_SAW__BHRJWNKP,DULESHWAR SAW,BHRJWNKP,Jharkhand,Chatra
LAW_KUMAR_PANDIT__BGDRPP,LAW KUMAR PANDIT,BGDRPP,Jharkhand,Chatra
KAMDEO_DIHO_RANA__RJUP,KAMDEO DIHO RANA,RJUP,Jharkhand,Chatra
VIKRANT_KUMAR_SINGH__IND,VIKRANT KUMAR SINGH,IND,Jharkhand,Chatra
DULU_MAHATO__BJP,DULU MAHATO,BJP,Jharkhand,Dhanbad
ANUPAMA_SINGH__INC,ANUPAMA SINGH,INC,Jharkhand,Dhanbad
MD._EKLAK_ANSARI__IND,MD. EKLAK ANSARI,IND,Jharkhand,Dhanbad
JAGDISH_RAWANI__IND,JAGDISH RAWANI,IND,Jharkhand,Dhanbad
JANAK_SAH_GOND__IND,JANAK SAH GOND,IND,Jharkhand,Dhanbad
NOTA__NOTA,NOTA,NOTA,Jharkhand,Dhanbad
MD._ZAHIRUDDIN_KHAN__IND,MD. ZAHIRUDDIN KHAN,IND,Jharkhand,Dhanbad
MOHAN_SINGH__BSP,MOHAN SINGH,BSP,Jharkhand,Dhanbad
TULSI_MAHTO__IND,TULSI MAHTO,IND,Jharkhand,Dhanbad
KAMASHEVAR_PRA._VERMA__IND,KAMASHEVAR PRA. VERMA,IND,Jharkhand,Dhanbad
SUNAINA_KINNAR__IND,SUNAINA KINNAR,IND,Jharkhand,Dhanbad
AKBAR_ALI__AKBRPRVP,AKBAR ALI,AKBRPRVP,Jharkhand,Dhanbad
KRISHNA_CHANDRA_SINGH_RAJ__SAP,KRISHNA CHANDRA SINGH RAJ,SAP,Jharkhand,Dhanbad
ANINDITA_DAS__IND,ANINDITA DAS,IND,Jharkhand,Dhanbad
REZAUL_HAQUE__LKHAP,REZAUL HAQUE,LKHAP,Jharkhand,Dhanbad
LAKSHMI_DEVI__IND,LAKSHMI DEVI,IND,Jharkhand,Dhanbad
UMESH_PASWAN__IND,UMESH PASWAN,IND,Jharkhand,Dhanbad
MOHAMMAD_FAISHAL_KHAN__IND,MOHAMMAD FAISHAL KHAN,IND,Jharkhand,Dhanbad
RAJIB_TIWARI__SUCI,RAJIB TIWARI,SUCI,Jharkhand,Dhanbad
NITAI_DUTTA__IND,NITAI DUTTA,IND,Jharkhand,Dhanbad
DEEPAK_KUMAR_DAS__PPID,DEEPAK KUMAR DAS,PPID,Jharkhand,Dhanbad
SANJAY_KUMAR_GIRI__ABHM,SANJAY KUMAR GIRI,ABHM,Jharkhand,Dhanbad
PERWEZ_NEYYAR__ASPKR,PERWEZ NEYYAR,ASPKR,Jharkhand,Dhanbad
TRIDEV_KR_MAHTO__IND,TRIDEV KR MAHTO,IND,Jharkhand,Dhanbad
MOHAMMAD_TAFAZUL_HUSSAIN__IND,MOHAMMAD TAFAZUL HUSSAIN,IND,Jharkhand,Dhanbad
PREM_PRAKASH_PASWAN__IND,PREM PRAKASH PASWAN,IND,Jharkhand,Dhanbad
NALIN_SOREN__JMM,NALIN SOREN,JMM,Jharkhand,Dumka
SITA_MURMU__BJP,SITA MURMU,BJP,Jharkhand,Dumka
MAHASHON_MURMU__IND,MAHASHON MURMU,IND,Jharkhand,Dumka
BABYLATA_TUDU__IND,BABYLATA TUDU,IND,Jharkhand,Dumka
RAJESH_KISKU__CPI,RAJESH KISKU,CPI,Jharkhand,Dumka
DR._SRILAL_KISKU__IND,DR. SRILAL KISKU,IND,Jharkhand,Dumka
PARESH_MARANDI__BSP,PARESH MARANDI,BSP,Jharkhand,Dumka
ANIL_TUDU__LKHAP,ANIL TUDU,LKHAP,Jharkhand,Dumka
SUSHANTI_HEMBROM__IND,SUSHANTI HEMBROM,IND,Jharkhand,Dumka
MANOJ_HEMBROM__IND,MANOJ HEMBROM,IND,Jharkhand,Dumka
NOTA__NOTA,NOTA,NOTA,Jharkhand,Dumka
BIREN_MOHLI__IND,BIREN MOHLI,IND,Jharkhand,Dumka
RAJU_EMANUEL_MURMU__APOI,RAJU EMANUEL MURMU,APoI,Jharkhand,Dumka
KAMISHNAR_MURMU__IND,KAMISHNAR MURMU,IND,Jharkhand,Dumka
BAGHRAI_SOREN__IND,BAGHRAI SOREN,IND,Jharkhand,Dumka
SANJAY_TUDU__IND,SANJAY TUDU,IND,Jharkhand,Dumka
MUNNI_HANSDA__SAP,MUNNI HANSDA,SAP,Jharkhand,Dumka
NIRMAL_SOREN__IND,NIRMAL SOREN,IND,Jharkhand,Dumka
ALESH_HANSDA__INSAF,ALESH HANSDA,INSAF,Jharkhand,Dumka
JONATHAN_MARDI__PPID,JONATHAN MARDI,PPID,Jharkhand,Dumka
CHANDRA_PRAKASH_CHOUDHARY__AJSUP,CHANDRA PRAKASH CHOUDHARY,AJSUP,Jharkhand,Giridih
MATHURA_PRASAD_MAHATO__JMM,MATHURA PRASAD MAHATO,JMM,Jharkhand,Giridih
JAIRAM_KUMAR_MAHATO__IND,JAIRAM KUMAR MAHATO,IND,Jharkhand,Giridih
KAMAL_PRASAD__BSP,KAMAL PRASAD,BSP,Jharkhand,Giridih
SUBODH_KUMAR_YADAV__IND,SUBODH KUMAR YADAV,IND,Jharkhand,Giridih
RAMESHWAR_DUSADH__IND,RAMESHWAR DUSADH,IND,Jharkhand,Giridih
SUNITA_TUDU__IND,SUNITA TUDU,IND,Jharkhand,Giridih
MD_AINUL_ANSARI__BMUP,MD AINUL ANSARI,BMUP,Jharkhand,Giridih
NOTA__NOTA,NOTA,NOTA,Jharkhand,Giridih
DWARAKA_PRASAD_LALA__IND,DWARAKA PRASAD LALA,IND,Jharkhand,Giridih
KALAWATI_DEVI__IND,KALAWATI DEVI,IND,Jharkhand,Giridih
GYANESHWAR_PRASAD__LKHAP,GYANESHWAR PRASAD,LKHAP,Jharkhand,Giridih
SHIVJI_PRASAD__RTORP,SHIVJI PRASAD,RTORP,Jharkhand,Giridih
PRAMOD_RAM__PPID,PRAMOD RAM,PPID,Jharkhand,Giridih
USHA_SINGH__IND,USHA SINGH,IND,Jharkhand,Giridih
PAPPU_KUMAR_NISHAD__BLRP,PAPPU KUMAR NISHAD,BLRP,Jharkhand,Giridih
SUBHASH_KUMAR_THAKUR__SVSAP,SUBHASH KUMAR THAKUR,SVSAP,Jharkhand,Giridih
NISHIKANT_DUBEY__BJP,NISHIKANT DUBEY,BJP,Jharkhand,Godda
PRADEEP_YADAV__INC,PRADEEP YADAV,INC,Jharkhand,Godda
UDAY_SHANKAR_KHAWARE__IND,UDAY SHANKAR KHAWARE,IND,Jharkhand,Godda
ARUN_MARIK__IND,ARUN MARIK,IND,Jharkhand,Godda
NILESH_KUMAR_GUPTA__IND,NILESH KUMAR GUPTA,IND,Jharkhand,Godda
AVISEK_ANAND_JHA__IND,AVISEK ANAND JHA,IND,Jharkhand,Godda
BAJRANGI_MAHTHA__BSP,BAJRANGI MAHTHA,BSP,Jharkhand,Godda
MUKESH_KUMAR_JHA__IND,MUKESH KUMAR JHA,IND,Jharkhand,Godda
KUMARI_DILESHWARI__APOI,KUMARI DILESHWARI,APoI,Jharkhand,Godda
NOTA__NOTA,NOTA,NOTA,Jharkhand,Godda
RAMESHWAR_MANDAL__PPID,RAMESHWAR MANDAL,PPID,Jharkhand,Godda
SURAJ_KUMAR_AMAN__BGDRPP,SURAJ KUMAR AMAN,BGDRPP,Jharkhand,Godda
ARUN_KUMAR__NDS,ARUN KUMAR,NDS,Jharkhand,Godda
DR._K._RANGAIAH__IND,DR. K. RANGAIAH,IND,Jharkhand,Godda
BRAJKISHORE_PANDIT__ABMVMP,BRAJKISHORE PANDIT,ABMVMP,Jharkhand,Godda
ANUP_KUMAR__PBI,ANUP KUMAR,PBI,Jharkhand,Godda
KALIPADA_MURMU__SUCI,KALIPADA MURMU,SUCI,Jharkhand,Godda
KETAN_KUMAR__RTORP,KETAN KUMAR,RTORP,Jharkhand,Godda
TIPLAL_SAH__LKHAP,TIPLAL SAH,LKHAP,Jharkhand,Godda
GYANESHWAR_JHA__JRJP,GYANESHWAR JHA,JRJP,Jharkhand,Godda
MANISH_JAISWAL__BJP,MANISH JAISWAL,BJP,Jharkhand,Hazaribagh
JAI_PRAKASH_BHAI_PATEL__INC,JAI PRAKASH BHAI PATEL,INC,Jharkhand,Hazaribagh
SANJAY_KUMAR_MEHTA__IND,SANJAY KUMAR MEHTA,IND,Jharkhand,Hazaribagh
SHASHI_BHUSHAN_KESHRI__IND,SHASHI BHUSHAN KESHRI,IND,Jharkhand,Hazaribagh
ANIRUDDH_KUMAR__CPI,ANIRUDDH KUMAR,CPI,Jharkhand,Hazaribagh
MD._MOIN_UDDIN_AHMAD__BSP,MD. MOIN UDDIN AHMAD,BSP,Jharkhand,Hazaribagh
NOTA__NOTA,NOTA,NOTA,Jharkhand,Hazaribagh
MD._SERAJ__IND,MD. SERAJ,IND,Jharkhand,Hazaribagh
VINOD_KUMAR_RANA__IND,VINOD KUMAR RANA,IND,Jharkhand,Hazaribagh
KUNJ_BIHARI_KUMAR__LKHAP,KUNJ BIHARI KUMAR,LKHAP,Jharkhand,Hazaribagh
CHHATHI_DEVI__AKBRPRVP,CHHATHI DEVI,AKBRPRVP,Jharkhand,Hazaribagh
ABHISHEK_KUMAR__IND,ABHISHEK KUMAR,IND,Jharkhand,Hazaribagh
NISHANT_KUMAR_SINHA__PPID,NISHANT KUMAR SINHA,PPID,Jharkhand,Hazaribagh
MANOJ_KUMAR_BEDIA__IND,MANOJ KUMAR BEDIA,IND,Jharkhand,Hazaribagh
BHUNESHWAR_BEDIYA__SAP,BHUNESHWAR BEDIYA,SAP,Jharkhand,Hazaribagh
RAJ_KUMAR__JKP,RAJ KUMAR,JKP,Jharkhand,Hazaribagh
SHYAM_BIHARI_PRAJAPATI__BGDRPP,SHYAM BIHARI PRAJAPATI,BGDRPP,Jharkhand,Hazaribagh
PRAKASH_SONI__BHAZS,PRAKASH SONI,BHAZS,Jharkhand,Hazaribagh
BIDYUT_BARAN_MAHATO__BJP,BIDYUT BARAN MAHATO,BJP,Jharkhand,Jamshedpur
SAMIR_KUMAR_MOHANTY__JMM,SAMIR KUMAR MOHANTY,JMM,Jharkhand,Jamshedpur
INDRA_DEO_PRASAD__IND,INDRA DEO PRASAD,IND,Jharkhand,Jamshedpur
ARUN_MAHATO__IND,ARUN MAHATO,IND,Jharkhand,Jamshedpur
NOTA__NOTA,NOTA,NOTA,Jharkhand,Jamshedpur
ANAND_MUKHI__IND,ANAND MUKHI,IND,Jharkhand,Jamshedpur
PRANAV_KUMAR_MAHTO__BSP,PRANAV KUMAR MAHTO,BSP,Jharkhand,Jamshedpur
BISHWANATH_MAHATO__IND,BISHWANATH MAHATO,IND,Jharkhand,Jamshedpur
ANGAD_MAHATO__AMB,ANGAD MAHATO,AMB,Jharkhand,Jamshedpur
JUJHAR_SOREN__IND,JUJHAR SOREN,IND,Jharkhand,Jamshedpur
SUKUMAR_SOREN__BHRTADVSIP,SUKUMAR SOREN,BHRTADVSIP,Jharkhand,Jamshedpur
DHARMU_TUDU__APOI,DHARMU TUDU,APoI,Jharkhand,Jamshedpur
SANAKA_MAHATO__SUCI,SANAKA MAHATO,SUCI,Jharkhand,Jamshedpur
JITENDRA_SINGH__IND,JITENDRA SINGH,IND,Jharkhand,Jamshedpur
MANOJ_GUPTA__LKHAP,MANOJ GUPTA,LKHAP,Jharkhand,Jamshedpur
SADHU_CHARAN_PAUL__IND,SADHU CHARAN PAUL,IND,Jharkhand,Jamshedpur
SAURAV_VISHNU__IND,SAURAV VISHNU,IND,Jharkhand,Jamshedpur
SHAIKH_AKHIRUDDIN__BAHUMP,SHAIKH AKHIRUDDIN,BAHUMP,Jharkhand,Jamshedpur
ASHOK_KUMAR__PPID,ASHOK KUMAR,PPID,Jharkhand,Jamshedpur
MAHESH_KUMAR__RTORP,MAHESH KUMAR,RTORP,Jharkhand,Jamshedpur
G_JAYRAM_DAS__IND,G JAYRAM DAS,IND,Jharkhand,Jamshedpur
ARUN_KUMAR_SHARMA__BHAZS,ARUN KUMAR SHARMA,BHAZS,Jharkhand,Jamshedpur
DOMAN_CHANDRA_BHAKAT__BGDRPP,DOMAN CHANDRA BHAKAT,BGDRPP,Jharkhand,Jamshedpur
BABLU_PRASAD_DANGI__IND,BABLU PRASAD DANGI,IND,Jharkhand,Jamshedpur
GYAN_SAGAR_PRASAD__IND,GYAN SAGAR PRASAD,IND,Jharkhand,Jamshedpur
PARWATI_KISKU__IND,PARWATI KISKU,IND,Jharkhand,Jamshedpur
KALI_CHARAN_MUNDA__INC,KALI CHARAN MUNDA,INC,Jharkhand,Khunti
ARJUN_MUNDA__BJP,ARJUN MUNDA,BJP,Jharkhand,Khunti
NOTA__NOTA,NOTA,NOTA,Jharkhand,Khunti
SAVITRI_DEVI__BSP,SAVITRI DEVI,BSP,Jharkhand,Khunti
BASANT_KUMAR_LONGA__IND,BASANT KUMAR LONGA,IND,Jharkhand,Khunti
ARPANA_HANS__JKP,ARPANA HANS,JKP,Jharkhand,Khunti
PASTAR_SANJAY_KUMAR_TIRKEY__IND,PASTAR SANJAY KUMAR TIRKEY,IND,Jharkhand,Khunti
BABITA_KACHHAP__BHRTADVSIP,BABITA KACHHAP,BHRTADVSIP,Jharkhand,Khunti
ANNPURNA_DEVI__BJP,ANNPURNA DEVI,BJP,Jharkhand,Kodarma
VINOD_KUMAR_SINGH__CPI(ML)(L),VINOD KUMAR SINGH,CPI(ML)(L),Jharkhand,Kodarma
NOTA__NOTA,NOTA,NOTA,Jharkhand,Kodarma
MANOJ_KUMAR__IND,MANOJ KUMAR,IND,Jharkhand,Kodarma
JAI_PRAKASH_VERMA__IND,JAI PRAKASH VERMA,IND,Jharkhand,Kodarma
SITAN_RABIDAS__BSP,SITAN RABIDAS,BSP,Jharkhand,Kodarma
SURENDRA_KUMAR_AGRAWAL__IND,SURENDRA KUMAR AGRAWAL,IND,Jharkhand,Kodarma
SAHADAT_ANSARI__IND,SAHADAT ANSARI,IND,Jharkhand,Kodarma
JAYNARAYAN_DAS__BMUP,JAYNARAYAN DAS,BMUP,Jharkhand,Kodarma
AKLESHWAR_SAW__LKHAP,AKLESHWAR SAW,LKHAP,Jharkhand,Kodarma
JITLAL_KISKU__IND,JITLAL KISKU,IND,Jharkhand,Kodarma
MD._SAGIR__IND,MD. SAGIR,IND,Jharkhand,Kodarma
AJAY_KRISHNA__MOSP,AJAY KRISHNA,MOSP,Jharkhand,Kodarma
RAJESH__IND,RAJESH,IND,Jharkhand,Kodarma
RAMESHWAR_PRASAD_YADAV__IND,RAMESHWAR PRASAD YADAV,IND,Jharkhand,Kodarma
ASHISH_KUMAR__RTORP,ASHISH KUMAR,RTORP,Jharkhand,Kodarma
SUKHDEO_BHAGAT__INC,SUKHDEO BHAGAT,INC,Jharkhand,Lohardaga
SAMIR_ORAON__BJP,SAMIR ORAON,BJP,Jharkhand,Lohardaga
CHAMRA_LINDA__IND,CHAMRA LINDA,IND,Jharkhand,Lohardaga
MAHENDRA_ORAON__CPI,MAHENDRA ORAON,CPI,Jharkhand,Lohardaga
NOTA__NOTA,NOTA,NOTA,Jharkhand,Lohardaga
SHANIYA_ORAON__IND,SHANIYA ORAON,IND,Jharkhand,Lohardaga
GIRJANANDAN_URAON__BSP,GIRJANANDAN URAON,BSP,Jharkhand,Lohardaga
MARIANUS_TIGGA__IND,MARIANUS TIGGA,IND,Jharkhand,Lohardaga
BIHARI_BHAGAT__PPID,BIHARI BHAGAT,PPID,Jharkhand,Lohardaga
STEPHAN_KINDO__IND,STEPHAN KINDO,IND,Jharkhand,Lohardaga
RANJEET_BHAGAT__IND,RANJEET BHAGAT,IND,Jharkhand,Lohardaga
RAMCHANDRA_BHAGAT__LKHAP,RAMCHANDRA BHAGAT,LKHAP,Jharkhand,Lohardaga
PAWAN_TIGGA__IND,PAWAN TIGGA,IND,Jharkhand,Lohardaga
ARPAN_DEO_BHAGAT__IND,ARPAN DEO BHAGAT,IND,Jharkhand,Lohardaga
ARJUN_TOPPO__IND,ARJUN TOPPO,IND,Jharkhand,Lohardaga
MANI_MUNDA__BGDRPP,MANI MUNDA,BGDRPP,Jharkhand,Lohardaga
VISHNU_DAYAL_RAM__BJP,VISHNU DAYAL RAM,BJP,Jharkhand,Palamu
MAMTA_BHUIYAN__RJD,MAMTA BHUIYAN,RJD,Jharkhand,Palamu
KAMESHWAR_BAITHA__BSP,KAMESHWAR BAITHA,BSP,Jharkhand,Palamu
NOTA__NOTA,NOTA,NOTA,Jharkhand,Palamu
SANAN_RAM__LKHAP,SANAN RAM,LKHAP,Jharkhand,Palamu
GANESH_RAVI__IND,GANESH RAVI,IND,Jharkhand,Palamu
BRAJESH_KUMAR_TURI__RSMD,BRAJESH KUMAR TURI,RSMD,Jharkhand,Palamu
VRINDA_RAM__PPID,VRINDA RAM,PPID,Jharkhand,Palamu
MAHENDRA_BAITHA__SUCI,MAHENDRA BAITHA,SUCI,Jharkhand,Palamu
RAM_VACHAN_RAM__BMUP,RAM VACHAN RAM,BMUP,Jharkhand,Palamu
VIJAY_KUMAR_HANSDAK__JMM,VIJAY KUMAR HANSDAK,JMM,Jharkhand,Rajmahal
TALA_MARANDI__BJP,TALA MARANDI,BJP,Jharkhand,Rajmahal
LOBIN_HEMBRAM__IND,LOBIN HEMBRAM,IND,Jharkhand,Rajmahal
GOPIN_SOREN__CPI(M),GOPIN SOREN,CPI(M),Jharkhand,Rajmahal
NOTA__NOTA,NOTA,NOTA,Jharkhand,Rajmahal
MAHESH_PAHARIYA__IND,MAHESH PAHARIYA,IND,Jharkhand,Rajmahal
AJIT_MARANDI__RJBP,AJIT MARANDI,RJBP,Jharkhand,Rajmahal
SEBASTION_HEMBROM__IND,SEBASTION HEMBROM,IND,Jharkhand,Rajmahal
MARIYAM_MARANDI__BSP,MARIYAM MARANDI,BSP,Jharkhand,Rajmahal
PAUL_SOREN__AIMIM,PAUL SOREN,AIMIM,Jharkhand,Rajmahal
DIPA_TUDU__IND,DIPA TUDU,IND,Jharkhand,Rajmahal
KHALIFA_KISKU__PPID,KHALIFA KISKU,PPID,Jharkhand,Rajmahal
VINOD_KUMAR_MANDAL__LKHAP,VINOD KUMAR MANDAL,LKHAP,Jharkhand,Rajmahal
MUNSHI_KISKU__NPM,MUNSHI KISKU,NPM,Jharkhand,Rajmahal
LILI_HANSDA__SAP,LILI HANSDA,SAP,Jharkhand,Rajmahal
SANJAY_SETH__BJP,SANJAY SETH,BJP,Jharkhand,Ranchi
YASHASWINI_SAHAY__INC,YASHASWINI SAHAY,INC,Jharkhand,Ranchi
DEVENDRA_NATH_MAHTO__IND,DEVENDRA NATH MAHTO,IND,Jharkhand,Ranchi
SOMA_SINGH__JMBP,SOMA SINGH,JMBP,Jharkhand,Ranchi
NOTA__NOTA,NOTA,NOTA,Jharkhand,Ranchi
NIPU_SINGH__RJANSWP,NIPU SINGH,RJANSWP,Jharkhand,Ranchi
DHANANJAY_BHAGAT_“GANDHI“__MARD,DHANANJAY BHAGAT “GANDHI“,MARD,Jharkhand,Ranchi
SHYAM_BIHARI_PRAJAPATI__BGDRPP,SHYAM BIHARI PRAJAPATI,BGDRPP,Jharkhand,Ranchi
MANOJ_KUMAR__BSP,MANOJ KUMAR,BSP,Jharkhand,Ranchi
RAMHARI_GOPE__APOI,RAMHARI GOPE,APoI,Jharkhand,Ranchi
ANJANI_PANDEY__IND,ANJANI PANDEY,IND,Jharkhand,Ranchi
SARWESHWARI_SAHU__ESBD,SARWESHWARI SAHU,ESBD,Jharkhand,Ranchi
HARINATH_SAHU__LKHAP,HARINATH SAHU,LKHAP,Jharkhand,Ranchi
HEMNTI_DEVI__SAP,HEMNTI DEVI,SAP,Jharkhand,Ranchi
RANJANA_GIRI__RPI(A),RANJANA GIRI,RPI(A),Jharkhand,Ranchi
BIRENDRA_NATH_MANJHI__ABUAJP,BIRENDRA NATH MANJHI,ABUAJP,Jharkhand,Ranchi
DHARMENDRA_TIWARY__BHRTJNTM,DHARMENDRA TIWARY,BHRTJNTM,Jharkhand,Ranchi
PRAWEEN_KACHHAP__SBKP,PRAWEEN KACHHAP,SBKP,Jharkhand,Ranchi
PRABEEN_CHANDRA_MAHATO__IND,PRABEEN CHANDRA MAHATO,IND,Jharkhand,Ranchi
SANTOSH_KUMAR_JAISWAL__IND,SANTOSH KUMAR JAISWAL,IND,Jharkhand,Ranchi
PANKAJ_KUMAR_RAVI__PPID,PANKAJ KUMAR RAVI,PPID,Jharkhand,Ranchi
BINOD_ORAON__BMUP,BINOD ORAON,BMUP,Jharkhand,Ranchi
MANORANJAN_BHATTACHARYA__IND,MANORANJAN BHATTACHARYA,IND,Jharkhand,Ranchi
AINUL_ANSARI__IND,AINUL ANSARI,IND,Jharkhand,Ranchi
MINTU_PASWAN__SUCI,MINTU PASWAN,SUCI,Jharkhand,Ranchi
KOLESHWAR_MAHTO__IND,KOLESHWAR MAHTO,IND,Jharkhand,Ranchi
KAMESHWAR_PRASAD_SAW__IND,KAMESHWAR PRASAD SAW,IND,Jharkhand,Ranchi
ARSHAD_AYUB__IND,ARSHAD AYUB,IND,Jharkhand,Ranchi
JOBA_MAJHI__JMM,JOBA MAJHI,JMM,Jharkhand,Singhbhum
GEETA_KORA__BJP,GEETA KORA,BJP,Jharkhand,Singhbhum
DAMODAR_SINGH_HANSDA__IND,DAMODAR SINGH HANSDA,IND,Jharkhand,Singhbhum
NOTA__NOTA,NOTA,NOTA,Jharkhand,Singhbhum
