candidate_election_id,candidate_clean,candidate_raw,party_id,state,constituency,election_year
CAND_2019_ANDHRA_PRADESH_HINDUPUR_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Hindupur,2019
CAND_2019_ANDHRA_PRADESH_HINDUPUR_PPOI_RAM_MOHAN_SINGAMNENI,RAM MOHAN SINGAMNENI,Ram Mohan Singamneni,PPOI,Andhra Pradesh,Hindupur,2019
CAND_2019_ANDHRA_PRADESH_HINDUPUR_TDP_KRISTAPPA_NIMMALA,KRISTAPPA . NIMMALA,KRISTAPPA . NIMMALA,TDP,Andhra Pradesh,Hindupur,2019
CAND_2019_ANDHRA_PRADESH_HINDUPUR_YSRCP_KURUVA_GORANTLA_MADHAV,KURUVA GORANTLA MADHAV,KURUVA GORANTLA MADHAV,YSRCP,Andhra Pradesh,Hindupur,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_ANC_AMEEN_PEERAN,AMEEN PEERAN,Ameen Peeran,ANC,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_AYSRCP_ANNA_SIVA_CHANDRA_REDDY,ANNA SIVA CHANDRA REDDY,Anna Siva Chandra Reddy,AYSRCP,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_BJP_SRI_RAMA_CHANDRA_SINGAREDDY,SRI RAMA CHANDRA SINGAREDDY,Sri Rama Chandra Singareddy,BJP,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_CPI_GUJJULA_ESWARAIAH,GUJJULA ESWARAIAH,Gujjula Eswaraiah,CPI,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_INC_GUNDLAKUNTA_SREERAMULU,GUNDLAKUNTA SREERAMULU,Gundlakunta Sreeramulu,INC,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_IND_R_VENU_GOPAL,R. VENU GOPAL,R. Venu Gopal,IND,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_IND_GONA_PURUSHOTTAM_REDDY,GONA PURUSHOTTAM REDDY,Gona Purushottam Reddy,IND,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_IND_P_S_S_REDDY,P. S. S. REDDY,P. S. S. Reddy,IND,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_IND_NYAMATULLA_SHAIK,NYAMATULLA SHAIK,Nyamatulla Shaik,IND,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_IND_JAKKU_CHENNA_KRISHNA_REDDY,JAKKU CHENNA KRISHNA REDDY,Jakku Chenna Krishna Reddy,IND,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_NRCP_C_S_N_REDDY,C S N REDDY,C S N Reddy,NRCP,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_PPOI_PEDAKALA_VARALAKSHMI,PEDAKALA VARALAKSHMI,Pedakala Varalakshmi,PPOI,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_RDHP_PUTHA_LAKSHMI_REDDY,PUTHA LAKSHMI REDDY,Putha Lakshmi Reddy,RDHP,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_TDP_ADI_NARAYANA_REDDY_CHADIPIRALA,ADI NARAYANA REDDY CHADIPIRALA,Adi Narayana Reddy Chadipirala,TDP,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KADAPA_YSRCP_Y_S_AVINASH_REDDY,Y.S.AVINASH REDDY,Y.S.Avinash Reddy,YSRCP,Andhra Pradesh,Kadapa,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_AIFB_VASAMSETTY_VENKATARAMANA,VASAMSETTY VENKATARAMANA,VASAMSETTY VENKATARAMANA,AIFB,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_AINPP_DONAM_NEELAKANTAM,DONAM NEELAKANTAM,DONAM NEELAKANTAM,AINPP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_BJP_YALLA_VENKATA_RAMA_MOHAN_RAO_DORABABU,YALLA VENKATA RAMA MOHAN RAO DORABABU,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_CPIMLL_GODUGU_SATYANARAYANA,GODUGU SATYANARAYANA,GODUGU SATYANARAYANA,CPI(ML)(L),Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_INC_MALLIPUDI_SRI_RAMACHANDRA_MURTHY_RAMBABU,MALLIPUDI SRI RAMACHANDRA MURTHY RAMBABU,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_IND_KAKILETI_RAVINDRA,KAKILETI RAVINDRA,KAKILETI RAVINDRA,IND,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_IND_MEDISETTI_VIJAYA_KUMAR,MEDISETTI VIJAYA KUMAR,MEDISETTI VIJAYA KUMAR,IND,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_IND_ANKADI_SATHIBABU,ANKADI SATHIBABU,ANKADI SATHIBABU,IND,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_JAJGP_PEDDIMSETTI_VENKATESWARARAO,PEDDIMSETTI. VENKATESWARARAO,PEDDIMSETTI. VENKATESWARARAO,JAJGP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_JNP_JYOTHULA_VENKATESWARA_RAO,JYOTHULA VENKATESWARA RAO,JYOTHULA VENKATESWARA RAO,JNP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_MPP_APPALAKONDA_VANGALAPUDI,APPALAKONDA VANGALAPUDI,APPALAKONDA VANGALAPUDI,MPP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_PPOI_SATHI_VEERALAKSHMI,SATHI VEERALAKSHMI,SATHI VEERALAKSHMI,PPOI,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_PRSHP_B_GEETHA,B. GEETHA,B. GEETHA,PRSHP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_TDP_CHALAMALASETTY_SUNIL,CHALAMALASETTY SUNIL,CHALAMALASETTY SUNIL,TDP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KAKINADA_YSRCP_VANGA_GEETHAVISWANATH,VANGA GEETHAVISWANATH,VANGA GEETHAVISWANATH,YSRCP,Andhra Pradesh,Kakinada,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_BJP_DR_PARTHASARATHI_VALMIKI,DR. PARTHASARATHI VALMIKI,Dr. PARTHASARATHI VALMIKI,BJP,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_CPIM_K_PRABHAKARA_REDDY,K. PRABHAKARA REDDY,K. PRABHAKARA REDDY,CPIM,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_INC_AHMED_ALI_KHAN,AHMED ALI KHAN,AHMED ALI KHAN,INC,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_IND_T_BEECHUPALLY,T. BEECHUPALLY,T. BEECHUPALLY,IND,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_IND_SRIHARI_P_V,SRIHARI. P. V.,SRIHARI. P. V.,IND,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_IND_BALIJA_SHIVA_KUMAR,BALIJA. SHIVA KUMAR,BALIJA. SHIVA KUMAR,IND,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_IND_DEVARAPOGU_MADDILETY,DEVARAPOGU MADDILETY,DEVARAPOGU MADDILETY,IND,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_IND_H_THOMAS,H. THOMAS,H. THOMAS,IND,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_PPOI_KASULA_RAJASEKHAR,KASULA RAJASEKHAR,KASULA RAJASEKHAR,PPOI,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_RRS_S_MD_SHAFATH,S.MD. SHAFATH,S.MD. SHAFATH,RRS,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_SDPI_ABDUL_WARIS,ABDUL WARIS,ABDUL WARIS,SDPI,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_SMFB_G_SANJEEVA_KUMAR,G SANJEEVA KUMAR,G Sanjeeva Kumar,SMFB,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_SP_DANDU_SESHU_YADAV,DANDU SESHU YADAV,DANDU SESHU YADAV,SP,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_SUCIC_M_NAGANNA,M. NAGANNA,M. NAGANNA,SUCI(C),Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_TDP_KOTLA_JAYA_SURYA_PRAKASH_REDDY,KOTLA JAYA SURYA PRAKASH REDDY,KOTLA JAYA SURYA PRAKASH REDDY,TDP,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_KURNOOL_YSRCP_AYUSHMAN_DOCTOR_SANJEEV_KUMAR,AYUSHMAN DOCTOR SANJEEV KUMAR,AYUSHMAN DOCTOR SANJEEV KUMAR,YSRCP,Andhra Pradesh,Kurnool,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_BAHUMP_YARLAGADDA_RAMA_MOHANA_RAO,YARLAGADDA RAMA MOHANA RAO,YARLAGADDA RAMA MOHANA RAO,BAHUMP,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_BJP_GUDIVAKA_RAMANJANEYULU_ANJI_BABU,GUDIVAKA RAMANJANEYULU ANJI BABU,GUDIVAKA RAMANJANEYULU (ANJI BABU),BJP,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_INC_GOLLU_KRISHNA,GOLLU KRISHNA,GOLLU KRISHNA,INC,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_IND_VIJAYA_LAKSHMI_CHALAPAKA,VIJAYA LAKSHMI CHALAPAKA,VIJAYA LAKSHMI CHALAPAKA,IND,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_IND_G_V_N_BASAVA_RAO,G. V. N. BASAVA RAO,G. V. N. BASAVA RAO,IND,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_IND_GANDHI_DHANEKULA,GANDHI DHANEKULA,GANDHI DHANEKULA,IND,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_IND_NADAKUDITI_NAGA_GAYATHRI,NADAKUDITI NAGA GAYATHRI,NADAKUDITI NAGA GAYATHRI,IND,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_JNP_BANDREDDI_RAMAKRISHNA,BANDREDDI RAMAKRISHNA,BANDREDDI RAMAKRISHNA,JNP,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_PPOI_VALLURU_VENKATESWARA_RAO,VALLURU VENKATESWARA RAO,VALLURU VENKATESWARA RAO,PPOI,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_RPIA_PERAM_SIVA_NAGESWARA_RAO,PERAM SIVA NAGESWARA RAO,PERAM SIVA NAGESWARA RAO,RPI(A),Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_TDP_KONAKALLA_NARAYANA_RAO,KONAKALLA NARAYANA RAO,KONAKALLA NARAYANA RAO,TDP,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_MACHILIPATNAM_YSRCP_BALASHOWRY_VALLABHANENI,BALASHOWRY VALLABHANENI,BALASHOWRY VALLABHANENI,YSRCP,Andhra Pradesh,Machilipatnam,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_AIFB_RUDDIREDDY_RADHAKRISHNA,RUDDIREDDY RADHAKRISHNA,RUDDIREDDY RADHAKRISHNA,AIFB,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_ANC_PULA_NAGAMADDILETY,PULA. NAGAMADDILETY,PULA. NAGAMADDILETY,ANC,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_AYSRCP_D_P_JAMAL_BASHA,D. P. JAMAL BASHA.,D. P. JAMAL BASHA.,AYSRCP,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_BCUF_D_MAHAMMAD_RAFI,D. MAHAMMAD RAFI .,D. MAHAMMAD RAFI .,BCUF,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_BJP_ADINARAYANA_INTY,ADINARAYANA INTY,ADINARAYANA INTY,BJP,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_INC_JANGITE_LAKSHMI_NARASIMHA_YADAV,JANGITE LAKSHMI NARASIMHA YADAV,JANGITE LAKSHMI NARASIMHA YADAV,INC,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_POLURU_GURUVAIAH,POLURU GURUVAIAH,POLURU GURUVAIAH,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_BHUMA_KISHOR_REDDY,BHUMA KISHOR REDDY,BHUMA KISHOR REDDY,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_JESTADI_SUDHAKAR,JESTADI SUDHAKAR,JESTADI SUDHAKAR,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_I_V_PAKKIR_REDDY,I.V. PAKKIR REDDY,I.V. PAKKIR REDDY,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_B_C_RAMANATHA_REDDY,B.C. RAMANATHA REDDY,B.C. RAMANATHA REDDY,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_VANGALA_PARAMESWARA_REDDY,VANGALA PARAMESWARA REDDY.,VANGALA PARAMESWARA REDDY.,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_C_SURENDRA_NATH_REDDY,C. SURENDRA NATH REDDY,C. SURENDRA NATH REDDY,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_DR_LAKSHMI_KANTHA_REDDY_CHITLA,DR. LAKSHMI KANTHA REDDY CHITLA,Dr. LAKSHMI KANTHA REDDY CHITLA,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_S_A_INDUMATHI,S. A. INDUMATHI,S. A. INDUMATHI,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_K_P_KAMBAGIRISWAMY,K.P. KAMBAGIRISWAMY.,K.P. KAMBAGIRISWAMY.,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_IND_ELLURI_BHUPAL,ELLURI. BHUPAL.,ELLURI. BHUPAL.,IND,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_JNP_S_P_Y_REDDY,S.P.Y. REDDY,S.P.Y. REDDY,JNP,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_TDP_MANDRA_SIVANANDA_REDDY,MANDRA SIVANANDA REDDY,MANDRA SIVANANDA REDDY,TDP,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NANDYAL_YSRCP_POCHA_BRAHMANANDA_REDDY,POCHA . BRAHMANANDA REDDY,POCHA . BRAHMANANDA REDDY,YSRCP,Andhra Pradesh,Nandyal,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_BJP_KANNA_LAKSHMI_NARAYANA,KANNA LAKSHMI NARAYANA,KANNA LAKSHMI NARAYANA,BJP,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_INC_PAKKALA_SURIBABU,PAKKALA SURIBABU,PAKKALA SURIBABU,INC,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_IND_DURGAMPUDI_RAMIREDDY,DURGAMPUDI RAMIREDDY,DURGAMPUDI RAMIREDDY,IND,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_IND_REDDYBOINA_PRASANNA_KUMAR,REDDYBOINA PRASANNA KUMAR,REDDYBOINA PRASANNA KUMAR,IND,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_IND_PARIMI_NARASIMHA_RAO,PARIMI NARASIMHA RAO,PARIMI NARASIMHA RAO,IND,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_IND_GADDALA_VENU,GADDALA VENU,GADDALA VENU,IND,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_IND_KANTE_SAYANNA,KANTE SAYANNA,KANTE SAYANNA,IND,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_IUML_SURABHI_DEVASAHAYAM,SURABHI DEVASAHAYAM,SURABHI DEVASAHAYAM,IUML,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_JNP_NAYUB_KAMAL_SHAIK,NAYUB KAMAL SHAIK,NAYUB KAMAL SHAIK,JNP,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_NNKP_KANAKAM_SRINIVASARAO,KANAKAM SRINIVASARAO,KANAKAM SRINIVASARAO,NNKP,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_PPOI_ALLU_VENKATAREDDY,ALLU VENKATAREDDY,ALLU VENKATAREDDY,PPOI,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_TDP_RAYAPATI_SAMBASIVARAO,RAYAPATI SAMBASIVARAO,RAYAPATI SAMBASIVARAO,TDP,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARASARAOPET_YSRCP_LAVU_SRI_KRISHNA_DEVARAYALU,LAVU SRI KRISHNA DEVARAYALU,LAVU SRI KRISHNA DEVARAYALU,YSRCP,Andhra Pradesh,Narasaraopet,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_BJP_PYDIKONDALA_MANIKYALA_RAO,PYDIKONDALA MANIKYALA RAO,PYDIKONDALA MANIKYALA RAO,BJP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_INC_KANUMURU_BAPIRAJU,KANUMURU BAPIRAJU,KANUMURU BAPIRAJU,INC,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_IND_MEDAPATI_VARAHALA_REDDY,MEDAPATI VARAHALA REDDY,MEDAPATI VARAHALA REDDY,IND,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_IND_NALLI_RAJESH,NALLI RAJESH,NALLI RAJESH,IND,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_IND_GOTTUMUKKALA_SHIVAJI,GOTTUMUKKALA SHIVAJI,GOTTUMUKKALA SHIVAJI,IND,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_IPBP_DASARI_KRISHNA_MURTHY,DASARI KRISHNA MURTHY,DASARI KRISHNA MURTHY,IPBP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_JNP_NAGABABU_KONIDELA,NAGABABU KONIDELA,NAGABABU KONIDELA,JNP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_MCPI_GURUGUBILLI_RAMBABU,GURUGUBILLI RAMBABU,GURUGUBILLI RAMBABU,MCPI,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_NVSP_YELLA_VENU_GOPAL_RAO,YELLA VENU GOPAL RAO,YELLA VENU GOPAL RAO,NVSP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_PPOI_NALLAM_SURYA_CHANDRA_RAO,NALLAM SURYA CHANDRA RAO,NALLAM SURYA CHANDRA RAO,PPOI,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_PRSHP_K_A_PAUL,K.A.PAUL,K.A.PAUL,PRSHP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_RPIA_GANJI_PURNIMA,GANJI PURNIMA,GANJI PURNIMA,RPI(A),Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_SP_G_S_RAJU,G S RAJU,G S RAJU,SP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_TDP_V_V_SIVA_RAMA_RAJU_KALAVAPUDI_SIVA,V.V. SIVA RAMA RAJU KALAVAPUDI SIVA,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),TDP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NARSAPURAM_YSRCP_KANUMURU_RAGHU_RAMA_KRISHNA_RAJU,KANUMURU RAGHU RAMA KRISHNA RAJU,KANUMURU RAGHU RAMA KRISHNA RAJU,YSRCP,Andhra Pradesh,Narsapuram,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_BJP_SANNAPUREDDY_SURESH_REDDY,SANNAPUREDDY SURESH REDDY,Sannapureddy Suresh Reddy,BJP,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_CPIM_CHANDRA_RAJAGOPAL,CHANDRA RAJAGOPAL,Chandra Rajagopal,CPIM,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_INC_CHEVURU_DEVAKUMAR_REDDY,CHEVURU DEVAKUMAR REDDY,Chevuru Devakumar Reddy,INC,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_IND_NARASAPURAM_PRASAD,NARASAPURAM PRASAD,Narasapuram Prasad,IND,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_IND_DR_S_SURESH_BABU,DR. S. SURESH BABU,Dr. S. Suresh Babu,IND,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_IND_BUTTI_NAGARAJU,BUTTI NAGARAJU,Butti Nagaraju,IND,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_IND_SUKAPALLI_NAVEEN,SUKAPALLI NAVEEN,Sukapalli Naveen,IND,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_IND_KANKANALA_PENCHALA_NAIDU,KANKANALA PENCHALA NAIDU,Kankanala Penchala Naidu,IND,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_IND_MEDA_MALLA_REDDY,MEDA MALLA REDDY,Meda Malla Reddy,IND,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_NOTA_NOTA,NOTA,NOTA,NOTA,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_PPOI_CHINNI_VENKATESWARLU,CHINNI VENKATESWARLU,Chinni Venkateswarlu,PPOI,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_RPIA_SHAIK_MAHABOOB_BASHA_MABU,SHAIK MAHABOOB BASHA MABU,Shaik Mahaboob Basha (Mabu),RPI(A),Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_TDP_BEEDA_MASTHAN_RAO,BEEDA MASTHAN RAO,Beeda Masthan Rao,TDP,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_NELLORE_YSRCP_ADALA_PRABHAKARA_REDDY,ADALA PRABHAKARA REDDY,Adala Prabhakara Reddy,YSRCP,Andhra Pradesh,Nellore,2019
CAND_2019_ANDHRA_PRADESH_ONGOLE_BJP_THOGANTI_SREENIVASULU,THOGANTI SREENIVASULU,THOGANTI SREENIVASULU,BJP,Andhra Pradesh,Ongole,2019
CAND_2019_ANDHRA_PRADESH_ONGOLE_INC_DR_SIRIVELLA_PRASAD,DR SIRIVELLA PRASAD,DR SIRIVELLA PRASAD,INC,Andhra Pradesh,Ongole,2019
CAND_2019_ANDHRA_PRADESH_ONGOLE_IND_VENKATESH_VEPURI,VENKATESH VEPURI,VENKATESH VEPURI,IND,Andhra Pradesh,Ongole,2019
CAND_2019_ANDHRA_PRADESH_ONGOLE_IND_MOHAN_AYYAPPA,MOHAN AYYAPPA,MOHAN AYYAPPA,IND,Andhra Pradesh,Ongole,2019
CAND_2019_ANDHRA_PRADESH_ONGOLE_IND_MADHU_YATTAPU,MADHU YATTAPU,MADHU YATTAPU,IND,Andhra Pradesh,Ongole,2019
