election_year,election_type,constituency_id,state,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes,party_raw,party_clean,party_id,candidate_raw,candidate_clean,candidate_election_id
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_CENTRAL,Maharashtra,Mumbai North Central,ADV FEROZ SHAIKH,IND,180.0,0.0197680114039461,27.0,False,,IND,IND,IND,ADV FEROZ SHAIKH,ADV FEROZ SHAIKH,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_CENTRAL_IND_ADV_FEROZ_SHAIKH
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_CENTRAL,Maharashtra,Mumbai North Central,MUZAFAR ALI SHAIKH,IND,173.0,0.0189992554049037,28.0,False,,IND,IND,IND,MUZAFAR ALI SHAIKH,MUZAFAR ALI SHAIKH,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_CENTRAL_IND_MUZAFAR_ALI_SHAIKH
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,SANJAY DINA PATIL,SHSUBT,450937.0,48.67264851819111,1.0,True,29861.0,SHSUBT,SHSUBT,SHSUBT,SANJAY DINA PATIL,SANJAY DINA PATIL,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_SHSUBT_SANJAY_DINA_PATIL
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,MIHIR CHANDRAKANT KOTECHA,BJP,421076.0,45.44955092938889,2.0,False,,BJP,BJP,BJP,MIHIR CHANDRAKANT KOTECHA,MIHIR CHANDRAKANT KOTECHA,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_BJP_MIHIR_CHANDRAKANT_KOTECHA
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,DAULAT KADAR KHAN,VBA,14657.0,1.5820281088735832,3.0,False,,VBA,VBA,VBA,DAULAT KADAR KHAN,DAULAT KADAR KHAN,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_VBA_DAULAT_KADAR_KHAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,NOTA,NOTA,10173.0,1.0980399775923424,4.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_NOTA_NOTA
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,NANDESH VITHAL UMAP,BSP,8318.0,0.8978174121314366,5.0,False,,BSP,BSP,BSP,NANDESH VITHAL UMAP,NANDESH VITHAL UMAP,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_BSP_NANDESH_VITHAL_UMAP
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,DR. SUSHMA MAURYA,IND,2891.0,0.3120449793786948,6.0,False,,IND,IND,IND,DR. SUSHMA MAURYA,DR. SUSHMA MAURYA,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_DR_SUSHMA_MAURYA
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,SANJAY B. PATIL,NPEP,2764.0,0.2983370193713983,7.0,False,,NPEP,NPEP,NPEP,SANJAY B. PATIL,SANJAY B. PATIL,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_NPEP_SANJAY_B_PATIL
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,SANJU MARUTI PAWAR,MVA,2582.0,0.2786925412507056,8.0,False,,MVA,MVA,MVA,SANJU MARUTI PAWAR,SANJU MARUTI PAWAR,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_MVA_SANJU_MARUTI_PAWAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,PROF. DR. PRASHANT GANGAWANE,DJHP,2373.0,0.2561337724198003,9.0,False,,DJHP,DJHP,DJHP,PROF. DR. PRASHANT GANGAWANE,PROF. DR. PRASHANT GANGAWANE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_DJHP_PROF_DR_PRASHANT_GANGAWANE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,PREM RAMAPATI GUPTA,IND,1601.0,0.1728066454463128,10.0,False,,IND,IND,IND,PREM RAMAPATI GUPTA,PREM RAMAPATI GUPTA,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_PREM_RAMAPATI_GUPTA
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,MOHAMMED AHMED SHAIKH,IND,1294.0,0.1396700807042653,11.0,False,,IND,IND,IND,MOHAMMED AHMED SHAIKH,MOHAMMED AHMED SHAIKH,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_MOHAMMED_AHMED_SHAIKH
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,MOHAMMAD ARMAN MOHAMMAD WASI KHAN,RJSNP,1090.0,0.1176509953382142,12.0,False,,RJSNP,RJSNP,RJSNP,MOHAMMAD ARMAN MOHAMMAD WASI KHAN,MOHAMMAD ARMAN MOHAMMAD WASI KHAN,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_RJSNP_MOHAMMAD_ARMAN_MOHAMMAD_WASI_KHAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,VIDYA NAIK,IND,979.0,0.1056700224184511,13.0,False,,IND,IND,IND,VIDYA NAIK,VIDYA NAIK,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_VIDYA_NAIK
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,BHOPINDER SINGH SAINI,VKVIP,946.0,0.1021081115504134,14.0,False,,VKVIP,VKVIP,VKVIP,BHOPINDER SINGH SAINI,BHOPINDER SINGH SAINI,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_VKVIP_BHOPINDER_SINGH_SAINI
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,BANSODE DILIP,IND,838.0,0.0904509487095628,15.0,False,,IND,IND,IND,BANSODE DILIP,BANSODE DILIP,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_BANSODE_DILIP
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,BHAWANI H. CHOUDHARY,SVPP,746.0,0.0805207729562457,16.0,False,,SVPP,SVPP,SVPP,BHAWANI H. CHOUDHARY,BHAWANI H. CHOUDHARY,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_SVPP_BHAWANI_H_CHOUDHARY
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,DATTATRAY ARJUN UTEKAR,BHRJWNKP,711.0,0.0767429887022663,17.0,False,,BHRJWNKP,BHRJWNKP,BHRJWNKP,DATTATRAY ARJUN UTEKAR,DATTATRAY ARJUN UTEKAR,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_BHRJWNKP_DATTATRAY_ARJUN_UTEKAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,COMRADE SURENDRA SIBAG,AIFB,678.0,0.0731810778342286,18.0,False,,AIFB,AIFB,AIFB,COMRADE SURENDRA SIBAG,COMRADE SURENDRA SIBAG,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_AIFB_COMRADE_SURENDRA_SIBAG
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,SHAHAJI NANAI THORAT,IND,650.0,0.0701588504310451,19.0,False,,IND,IND,IND,SHAHAJI NANAI THORAT,SHAHAJI NANAI THORAT,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_SHAHAJI_NANAI_THORAT
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,SANJAY SAOJI DESHPANDE,RPI,641.0,0.0691874201943076,20.0,False,,RPI,RPI,RPI,SANJAY SAOJI DESHPANDE,SANJAY SAOJI DESHPANDE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_RPI_SANJAY_SAOJI_DESHPANDE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,SANJAY PATIL,IND,524.0,0.0565588271167195,21.0,False,,IND,IND,IND,SANJAY PATIL,SANJAY PATIL,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_EAST_IND_SANJAY_PATIL
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,RAVINDRA DATTARAM WAIKAR,SHS,452644.0,47.400305150381335,1.0,True,48.0,SHS,SHS,SHS,RAVINDRA DATTARAM WAIKAR,RAVINDRA DATTARAM WAIKAR,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_SHS_RAVINDRA_DATTARAM_WAIKAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,AMOL GAJANAN KIRTIKAR,SHSUBT,452596.0,47.39527865130652,2.0,False,,SHSUBT,SHSUBT,SHSUBT,AMOL GAJANAN KIRTIKAR,AMOL GAJANAN KIRTIKAR,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_SHSUBT_AMOL_GAJANAN_KIRTIKAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,NOTA,NOTA,15161.0,1.587640676524888,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_NOTA_NOTA
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,PARMESHWAR ASHOK RANSHUR,VBA,10052.0,1.052632681249797,4.0,False,,VBA,VBA,VBA,PARMESHWAR ASHOK RANSHUR,PARMESHWAR ASHOK RANSHUR,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_VBA_PARMESHWAR_ASHOK_RANSHUR
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,RAJESH RAMKISAN MALLAH,BSP,4812.0,0.5039065322497039,5.0,False,,BSP,BSP,BSP,RAJESH RAMKISAN MALLAH,RAJESH RAMKISAN MALLAH,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_BSP_RAJESH_RAMKISAN_MALLAH
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,SAMEER MORE,IND,3173.0,0.3322725325910869,6.0,False,,IND,IND,IND,SAMEER MORE,SAMEER MORE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_SAMEER_MORE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,SUNIL BHIMA CHAVAN,IND,2002.0,0.2096468989118676,7.0,False,,IND,IND,IND,SUNIL BHIMA CHAVAN,SUNIL BHIMA CHAVAN,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_SUNIL_BHIMA_CHAVAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,BALA VENKATESH VINAYAK NADAR,AAPP,1763.0,0.1846191222685428,8.0,False,,AAPP,AAPP,AAPP,BALA VENKATESH VINAYAK NADAR,BALA VENKATESH VINAYAK NADAR,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_AAPP_BALA_VENKATESH_VINAYAK_NADAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,ARORA SURINDER MOHAN,BAAP,1675.0,0.1754038739647244,9.0,False,,BAAP,BAAP,BAAP,ARORA SURINDER MOHAN,ARORA SURINDER MOHAN,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_BAAP_ARORA_SURINDER_MOHAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,ROHAN SATONE,IND,1479.0,0.1548790027425835,10.0,False,,IND,IND,IND,ROHAN SATONE,ROHAN SATONE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_ROHAN_SATONE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,ADV. SANJEEVKUMAR APPARAV KALKORI,IND,1197.0,0.1253483206780747,11.0,False,,IND,IND,IND,ADV. SANJEEVKUMAR APPARAV KALKORI,ADV. SANJEEVKUMAR APPARAV KALKORI,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_ADV_SANJEEVKUMAR_APPARAV_KALKORI
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,ADV. LATA PANDURANG SHINDE,IND,1154.0,0.1208454152568907,12.0,False,,IND,IND,IND,ADV. LATA PANDURANG SHINDE,ADV. LATA PANDURANG SHINDE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_ADV_LATA_PANDURANG_SHINDE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,MANOJ SHRAVAN NAYAK,RTORP,1149.0,0.1203218216032647,13.0,False,,RTORP,RTORP,RTORP,MANOJ SHRAVAN NAYAK,MANOJ SHRAVAN NAYAK,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_RTORP_MANOJ_SHRAVAN_NAYAK
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,HRUDA DHANANJAY SHINDE,IND,1078.0,0.1128867917217749,14.0,False,,IND,IND,IND,HRUDA DHANANJAY SHINDE,HRUDA DHANANJAY SHINDE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_HRUDA_DHANANJAY_SHINDE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,BHARAT KHIMJI SHAH,HSP,937.0,0.0981214506895204,15.0,False,,HSP,HSP,HSP,BHARAT KHIMJI SHAH,BHARAT KHIMJI SHAH,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_HSP_BHARAT_KHIMJI_SHAH
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,SUSHMA DAYANAND MEHTA,IND,882.0,0.092361920499634,16.0,False,,IND,IND,IND,SUSHMA DAYANAND MEHTA,SUSHMA DAYANAND MEHTA,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_SUSHMA_DAYANAND_MEHTA
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,ADVOCATE KAPIL KANTILAL SONI,IND,780.0,0.0816806099656627,17.0,False,,IND,IND,IND,ADVOCATE KAPIL KANTILAL SONI,ADVOCATE KAPIL KANTILAL SONI,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_ADVOCATE_KAPIL_KANTILAL_SONI
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,SARIKA DABRAL,INGRP,768.0,0.0804239851969602,18.0,False,,INGRP,INGRP,INGRP,SARIKA DABRAL,SARIKA DABRAL,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_INGRP_SARIKA_DABRAL
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,GAJANAN TUKARAM SONKAMBLE,IND,501.0,0.0524640840933295,19.0,False,,IND,IND,IND,GAJANAN TUKARAM SONKAMBLE,GAJANAN TUKARAM SONKAMBLE,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_GAJANAN_TUKARAM_SONKAMBLE
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,ADV MITESH VARSHNEY,BHMS,497.0,0.0520452091704286,20.0,False,,BHMS,BHMS,BHMS,ADV MITESH VARSHNEY,ADV MITESH VARSHNEY,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_BHMS_ADV_MITESH_VARSHNEY
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,HARISHANKAR YADAV,SMJVKP,405.0,0.0424110859437094,21.0,False,,SMJVKP,SMJVKP,SMJVKP,HARISHANKAR YADAV,HARISHANKAR YADAV,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_SMJVKP_HARISHANKAR_YADAV
2024,lok_sabha,MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,SANTOSH MANIK RAYBAN,IND,234.0,0.0245041829896988,22.0,False,,IND,IND,IND,SANTOSH MANIK RAYBAN,SANTOSH MANIK RAYBAN,CAND_2024_MAHARASHTRA_MUMBAI_NORTH_WEST_IND_SANTOSH_MANIK_RAYBAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,ARVIND GANPAT SAWANT,SHSUBT,395655.0,51.17686547762099,1.0,True,52673.0,SHSUBT,SHSUBT,SHSUBT,ARVIND GANPAT SAWANT,ARVIND GANPAT SAWANT,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_SHSUBT_ARVIND_GANPAT_SAWANT
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,YAMINI YASHWANT JADHAV,SHS,342982.0,44.36376053694608,2.0,False,,SHS,SHS,SHS,YAMINI YASHWANT JADHAV,YAMINI YASHWANT JADHAV,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_SHS_YAMINI_YASHWANT_JADHAV
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,NOTA,NOTA,13411.0,1.7346752673929944,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_NOTA_NOTA
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,AFZAL S. DAWOODANI,VBA,5612.0,0.7258964730899623,4.0,False,,VBA,VBA,VBA,AFZAL S. DAWOODANI,AFZAL S. DAWOODANI,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_VBA_AFZAL_S_DAWOODANI
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,MOHAMMED SHUAIB BASHIR KHATEEB,BSP,4478.0,0.5792167509794817,5.0,False,,BSP,BSP,BSP,MOHAMMED SHUAIB BASHIR KHATEEB,MOHAMMED SHUAIB BASHIR KHATEEB,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_BSP_MOHAMMED_SHUAIB_BASHIR_KHATEEB
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,ARVIND NARAYAN SAWANT,IND,3090.0,0.3996828406714154,6.0,False,,IND,IND,IND,ARVIND NARAYAN SAWANT,ARVIND NARAYAN SAWANT,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_ARVIND_NARAYAN_SAWANT
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,MOHD. NAEEM SHAIKH,AimPP,1715.0,0.221830443932517,7.0,False,,AimPP,AIMPP,AIMPP,MOHD. NAEEM SHAIKH,MOHD. NAEEM SHAIKH,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_AIMPP_MOHD_NAEEM_SHAIKH
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,SABEEHA KHAN,IND,1694.0,0.2191141527823228,8.0,False,,IND,IND,IND,SABEEHA KHAN,SABEEHA KHAN,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_SABEEHA_KHAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,GOHIL MANISHA SHIVRAM,IND,1045.0,0.1351678215215628,9.0,False,,IND,IND,IND,GOHIL MANISHA SHIVRAM,GOHIL MANISHA SHIVRAM,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_GOHIL_MANISHA_SHIVRAM
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,SHANKAR SONAWANE,IND,862.0,0.1114972843555857,10.0,False,,IND,IND,IND,SHANKAR SONAWANE,SHANKAR SONAWANE,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_SHANKAR_SONAWANE
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,RAHUL PHANASWADIKAR,LSEP,787.0,0.101796244533464,11.0,False,,LSEP,LSEP,LSEP,RAHUL PHANASWADIKAR,RAHUL PHANASWADIKAR,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_LSEP_RAHUL_PHANASWADIKAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,SUBHASH RAMESH CHIPLUNKAR,RKBP,567.0,0.0733398610552403,12.0,False,,RKBP,RKBP,RKBP,SUBHASH RAMESH CHIPLUNKAR,SUBHASH RAMESH CHIPLUNKAR,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_RKBP_SUBHASH_RAMESH_CHIPLUNKAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,PRASHANT PRAKASH GHADGE,IND,490.0,0.063380126837862,13.0,False,,IND,IND,IND,PRASHANT PRAKASH GHADGE,PRASHANT PRAKASH GHADGE,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_PRASHANT_PRAKASH_GHADGE
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,MOHAMMED MAHTAB SHAIKH,IND,458.0,0.0592410165137567,14.0,False,,IND,IND,IND,MOHAMMED MAHTAB SHAIKH,MOHAMMED MAHTAB SHAIKH,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_MOHAMMED_MAHTAB_SHAIKH
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,MATEEN AHMED RANGREJ,IND,267.0,0.0345357017667533,15.0,False,,IND,IND,IND,MATEEN AHMED RANGREJ,MATEEN AHMED RANGREJ,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_IND_MATEEN_AHMED_RANGREJ
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,ANIL YESHWANT DESAI,SHSUBT,395138.0,49.732670127019446,1.0,True,53384.0,SHSUBT,SHSUBT,SHSUBT,ANIL YESHWANT DESAI,ANIL YESHWANT DESAI,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_SHSUBT_ANIL_YESHWANT_DESAI
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,RAHUL RAMESH SHEWALE,SHS,341754.0,43.013678630223886,2.0,False,,SHS,SHS,SHS,RAHUL RAMESH SHEWALE,RAHUL RAMESH SHEWALE,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_SHS_RAHUL_RAMESH_SHEWALE
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,ABUL HASAN ALI HASAN KHAN,VBA,23867.0,3.003936948411879,3.0,False,,VBA,VBA,VBA,ABUL HASAN ALI HASAN KHAN,ABUL HASAN ALI HASAN KHAN,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_VBA_ABUL_HASAN_ALI_HASAN_KHAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,NOTA,NOTA,13423.0,1.6894392114020471,4.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_NOTA_NOTA
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,VIDHYASAGAR ALIAS SURESH BHIMRAO VIDHYAGAR,BSP,6532.0,0.8221274624806802,5.0,False,,BSP,BSP,BSP,VIDHYASAGAR ALIAS SURESH BHIMRAO VIDHYAGAR,VIDHYASAGAR ALIAS SURESH BHIMRAO VIDHYAGAR,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_BSP_VIDHYASAGAR_ALIAS_SURESH_BHIMRAO_VIDHYAGAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,AKASH LAXMAN KHARATMAL,IND,1899.0,0.2390110305037985,6.0,False,,IND,IND,IND,AKASH LAXMAN KHARATMAL,AKASH LAXMAN KHARATMAL,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_IND_AKASH_LAXMAN_KHARATMAL
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,ASHWINI KUMAR PATHAK,IND,1612.0,0.2028887736556731,7.0,False,,IND,IND,IND,ASHWINI KUMAR PATHAK,ASHWINI KUMAR PATHAK,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_IND_ASHWINI_KUMAR_PATHAK
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,ADV. SANTOSH PUNJIRAM SANJKAR,IND,1578.0,0.1986094819036303,8.0,False,,IND,IND,IND,ADV. SANTOSH PUNJIRAM SANJKAR,ADV. SANTOSH PUNJIRAM SANJKAR,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_IND_ADV_SANTOSH_PUNJIRAM_SANJKAR
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,KARAM HUSSAIN KITABULLAH KHAN,PECP,1537.0,0.1934491594967552,9.0,False,,PECP,PECP,PECP,KARAM HUSSAIN KITABULLAH KHAN,KARAM HUSSAIN KITABULLAH KHAN,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_PECP_KARAM_HUSSAIN_KITABULLAH_KHAN
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,RTORP,1444.0,0.1817440379396972,10.0,False,,RTORP,RTORP,RTORP,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_RTORP_ADV_MAHENDRA_TULSHIRAM_BHINGARDIVE
2024,lok_sabha,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South Central,SAEED CHOUDHARY,SDPI,1191.0,0.1499010728436145,11.0,False,,SDPI,SDPI,SDPI,SAEED CHOUDHARY,SAEED CHOUDHARY,CAND_2024_MAHARASHTRA_MUMBAI_SOUTH_CENTRAL_SDPI_SAEED_CHOUDHARY
