candidate_id,candidate,party,state,constituency
GAURAV_SINGH__IND,Gaurav Singh,IND,Uttar Pradesh,Azamgarh
GORAKHRAM_NISHAD__IND,Gorakhram Nishad,IND,Uttar Pradesh,Azamgarh
PAWAN_SINGH_SAMRAT__AJPI,Pawan Singh Samrat,AJPI,Uttar Pradesh,Azamgarh
EHSAN_AHMED__NAP,Ehsan Ahmed,NAP,Uttar Pradesh,Azamgarh
ARVIND_KUMAR_PANDEY__NEP,Arvind Kumar Pandey,NEP,Uttar Pradesh,Azamgarh
DR._SANGHMITRA_MAURYA__BJP,Dr. Sanghmitra Maurya,BJP,Uttar Pradesh,Badaun
DHARMENDRA_YADAV__SP,Dharmendra Yadav,SP,Uttar Pradesh,Badaun
SALEEM_IQBAL_SHERVANI__INC,Saleem Iqbal Shervani,INC,Uttar Pradesh,Badaun
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Badaun
KAILASH_KUMAR_MISHRA__AIFB,Kailash Kumar Mishra,AIFB,Uttar Pradesh,Badaun
SWAMI_PAGLANAND__IND,Swami Paglanand,IND,Uttar Pradesh,Badaun
HARI_SINGH__IND,Hari Singh,IND,Uttar Pradesh,Badaun
KIRPA_SHANKAR_SHAKYA__IND,Kirpa Shankar Shakya,IND,Uttar Pradesh,Badaun
ATUL_KUMAR__IND,Atul Kumar,IND,Uttar Pradesh,Badaun
MAHESH_SHRIVASTAV__KAJP,Mahesh Shrivastav,kajp,Uttar Pradesh,Badaun
DR._SATYAPAL_SINGH__BJP,Dr. SATYAPAL SINGH,BJP,Uttar Pradesh,Baghpat
JAYANT_CHAUDHARY__RLD,JAYANT CHAUDHARY,RLD,Uttar Pradesh,Baghpat
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Baghpat
SUBHASH__IND,SUBHASH,IND,Uttar Pradesh,Baghpat
ISTAKAR_ALI__NALP,ISTAKAR ALI,NaLP,Uttar Pradesh,Baghpat
JAFAR__IND,JAFAR,IND,Uttar Pradesh,Baghpat
RAMKUMAR__SVJN,RAMKUMAR,svjn,Uttar Pradesh,Baghpat
PARVEEN_YOGI__BND,PARVEEN YOGI,BND,Uttar Pradesh,Baghpat
UTTAR_KUMAR_JINDAL__BNIP,UTTAR KUMAR JINDAL,BNIP,Uttar Pradesh,Baghpat
CHAUDHARY_MOHKAM__PSPL,CHAUDHARY MOHKAM,PSPL,Uttar Pradesh,Baghpat
DEVENDER__AAPP,DEVENDER,AAPP,Uttar Pradesh,Baghpat
RUBY_KASHYAP__HND,RUBY KASHYAP,HND,Uttar Pradesh,Baghpat
DR._SALEEM_AHMAD__SACP,Dr. SALEEM AHMAD,SACP,Uttar Pradesh,Baghpat
MANOJ_RANA__ABLP,MANOJ RANA,ABLP,Uttar Pradesh,Baghpat
AKSHAIBAR_LAL__BJP,AKSHAIBAR LAL,BJP,Uttar Pradesh,Bahraich
SHABBIR_BALMIKI__SP,SHABBIR BALMIKI,SP,Uttar Pradesh,Bahraich
SAVITRI_BAI_PHULE__INC,SAVITRI BAI PHULE,INC,Uttar Pradesh,Bahraich
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Bahraich
JANARDAN_GOND__IND,JANARDAN GOND,IND,Uttar Pradesh,Bahraich
SHIVNANDAN__IND,SHIVNANDAN,IND,Uttar Pradesh,Bahraich
JAGDISH_KUMAR_SINGH__PSPL,JAGDISH KUMAR SINGH,PSPL,Uttar Pradesh,Bahraich
RINKU_SAHANI__SHS,RINKU SAHANI,SHS,Uttar Pradesh,Bahraich
GUR_PRASAD__IND,GUR PRASAD,IND,Uttar Pradesh,Bahraich
MAUJILAL__RJAPU,MAUJILAL,RJAPU,Uttar Pradesh,Bahraich
RAM_SAGAR__RTKP,RAM SAGAR,RTKP,Uttar Pradesh,Bahraich
VIRENDRA_SINGH__BJP,Virendra Singh,BJP,Uttar Pradesh,Ballia
SANATAN_PANDEY__SP,Sanatan Pandey,SP,Uttar Pradesh,Ballia
VINOD__SBSP,Vinod,SBSP,Uttar Pradesh,Ballia
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Ballia
MAJOR_RAMESH_CHANDRA_UPADHYAY__IND,Major Ramesh Chandra Upadhyay,IND,Uttar Pradesh,Ballia
ARVIND__BJNP,ARVIND,BJNP,Uttar Pradesh,Ballia
GOPAL_RAM_KHARWAR__GGP,GOPAL RAM KHARWAR,GGP,Uttar Pradesh,Ballia
JANMEJAY_KUMAR_PRAJAPATI__BSSPA,Janmejay Kumar Prajapati,BSSPA,Uttar Pradesh,Ballia
SEEMA_CHAUHAN__JANKRPR,Seema Chauhan,JANKRPR,Uttar Pradesh,Ballia
OM_PRAKASH_PANDEY__IND,OM PRAKASH PANDEY,IND,Uttar Pradesh,Ballia
UDAY_PRAKASH__JRPA,Uday Prakash,JRPa,Uttar Pradesh,Ballia
R.K._SINGH_PATEL__BJP,R.K. SINGH PATEL,BJP,Uttar Pradesh,Banda
SHYAMA_CHARAN_GUPTA__SP,SHYAMA CHARAN GUPTA,SP,Uttar Pradesh,Banda
BALKUMAR_PATEL__INC,BALKUMAR PATEL,INC,Uttar Pradesh,Banda
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Banda
CHHOTELAL__PSPL,CHHOTELAL,PSPL,Uttar Pradesh,Banda
MAHENDRA__CPI,MAHENDRA,CPI,Uttar Pradesh,Banda
SHIRAZ_RAHAT_KHAN__ASP,SHIRAZ RAHAT KHAN,ASP,Uttar Pradesh,Banda
MIRA_DEVI__SWAJANPA,MIRA DEVI,SWAJANPA,Uttar Pradesh,Banda
RAMPRATAP__IND,RAMPRATAP,IND,Uttar Pradesh,Banda
KAMLESH_PASWAN__BJP,Kamlesh Paswan,BJP,Uttar Pradesh,Bansgaon
SADAL_PRASAD__BSP,Sadal Prasad,BSP,Uttar Pradesh,Bansgaon
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Bansgaon
SURENDRA_PRASAD__PSPL,Surendra Prasad,PSPL,Uttar Pradesh,Bansgaon
LALCHAND_PRASAD__IND,Lalchand Prasad,IND,Uttar Pradesh,Bansgaon
UPENDRA_SINGH_RAWAT__BJP,Upendra Singh Rawat,BJP,Uttar Pradesh,Barabanki
RAM_SAGAR_RAWAT__SP,Ram Sagar Rawat,SP,Uttar Pradesh,Barabanki
TANUJ_PUNIA__INC,Tanuj Punia,INC,Uttar Pradesh,Barabanki
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Barabanki
ASHA_DEVI__LD,Asha Devi,LD,Uttar Pradesh,Barabanki
MOLHEY_RAM_RAWAT__IND,Molhey Ram Rawat,IND,Uttar Pradesh,Barabanki
MANJU_DEVI__IND,Manju Devi,IND,Uttar Pradesh,Barabanki
KISHAN_LAL__IND,Kishan Lal,IND,Uttar Pradesh,Barabanki
TARAWATI__ASAP,Tarawati,ASaP,Uttar Pradesh,Barabanki
FOOL_DULARI__SDSP,Fool Dulari,SDSP,Uttar Pradesh,Barabanki
VINOD_KUMAR__AJPI,Vinod Kumar,AJPI,Uttar Pradesh,Barabanki
SANTOSH_KUMARI__BMD,Santosh Kumari,bmd,Uttar Pradesh,Barabanki
OM_KAR__BMUP,Om kar,BMUP,Uttar Pradesh,Barabanki
KALPANA_RAWAT__BHAPRAP,Kalpana Rawat,BHAPRAP,Uttar Pradesh,Barabanki
SANTOSH_KUMAR_GANGWAR__BJP,SANTOSH KUMAR GANGWAR,BJP,Uttar Pradesh,Bareilly
BHAGWAT_SARAN_GANGWAR__SP,BHAGWAT SARAN GANGWAR,SP,Uttar Pradesh,Bareilly
PRAVEEN_SINGH_ARON__INC,PRAVEEN SINGH ARON,INC,Uttar Pradesh,Bareilly
SATISH_KUMAR__CPI,SATISH KUMAR,CPI,Uttar Pradesh,Bareilly
SYED_RASHID_ALI_CHAMAN__IND,SYED RASHID ALI CHAMAN,IND,Uttar Pradesh,Bareilly
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Bareilly
ZAVED_KHAN__IND,ZAVED KHAN,IND,Uttar Pradesh,Bareilly
JAGPAL_SINGH_YADAV__AKSP,JAGPAL SINGH YADAV,AKSP,Uttar Pradesh,Bareilly
SAMAN_TAHIR__PSPL,SAMAN TAHIR,PSPL,Uttar Pradesh,Bareilly
RAKESH_AGARWAL_ADVOCATE__IND,RAKESH AGARWAL ADVOCATE,IND,Uttar Pradesh,Bareilly
NITIN_MOHAN__IND,NITIN MOHAN,IND,Uttar Pradesh,Bareilly
USHA_AGARWAL__IND,USHA AGARWAL,IND,Uttar Pradesh,Bareilly
LAEEK_AHMAD_MANSOORI__NAP,LAEEK AHMAD MANSOORI,NAP,Uttar Pradesh,Bareilly
RABIYA_AKHTAR__KHSNP,RABIYA AKHTAR,KHSNP,Uttar Pradesh,Bareilly
MANOJ_VIKAT__BNDL,MANOJ VIKAT,BNDl,Uttar Pradesh,Bareilly
RAHEESH_MIYA__VIP,RAHEESH MIYA,VIP,Uttar Pradesh,Bareilly
YATENDRA_SINGH__BSPM,YATENDRA SINGH,BSPM,Uttar Pradesh,Bareilly
HARISH_CHANDRA_ALIAS_HARISH_DWIVEDI__BJP,HARISH CHANDRA ALIAS HARISH DWIVEDI,BJP,Uttar Pradesh,Basti
RAM_PRASAD_CHAUDHARY__BSP,RAM PRASAD CHAUDHARY,BSP,Uttar Pradesh,Basti
RAJ_KISHOR_SINGH__INC,RAJ KISHOR SINGH,INC,Uttar Pradesh,Basti
VINOD_KUMAR_RAJBHAR__SBSP,VINOD KUMAR RAJBHAR,SBSP,Uttar Pradesh,Basti
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Basti
RANGI_LAL_YADAV__IND,RANGI LAL YADAV,IND,Uttar Pradesh,Basti
PANKAJ_DUBEY__LOGAP,PANKAJ DUBEY,LOGAP,Uttar Pradesh,Basti
BHAGWANDAS__IND,BHAGWANDAS,IND,Uttar Pradesh,Basti
RAM_PRASAD_CHAURASIYA__JKIP,RAM PRASAD CHAURASIYA,JKiP,Uttar Pradesh,Basti
ROHIT_KUMAR_PATHAK__HND,ROHIT KUMAR PATHAK,HND,Uttar Pradesh,Basti
CHANDRA_MANI_PANDEY__IND,CHANDRA MANI PANDEY,IND,Uttar Pradesh,Basti
PRAMOD_SHUKLA__RAPI,PRAMOD SHUKLA,RAPI,Uttar Pradesh,Basti
RAMESH_CHAND__BJP,RAMESH CHAND,BJP,Uttar Pradesh,Bhadohi
RANGNATH_MISHRA__BSP,RANGNATH MISHRA,BSP,Uttar Pradesh,Bhadohi
RAMAKANT__INC,RAMAKANT,INC,Uttar Pradesh,Bhadohi
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Bhadohi
SAIYYAD_MOHAMMAD_ARIF__IND,SAIYYAD MOHAMMAD ARIF,IND,Uttar Pradesh,Bhadohi
DR_RAJESH_KUMAR_VERMA__PPID,Dr Rajesh Kumar Verma,PPID,Uttar Pradesh,Bhadohi
AKHILESH__NCP,Akhilesh,NCP,Uttar Pradesh,Bhadohi
SUSHIL__IND,SUSHIL,IND,Uttar Pradesh,Bhadohi
SANTLAL__IND,SANTLAL,IND,Uttar Pradesh,Bhadohi
VINOD__HND,VINOD,HND,Uttar Pradesh,Bhadohi
SATISH_BAHADUR__IND,Satish Bahadur,IND,Uttar Pradesh,Bhadohi
RAM_SAKHA__IND,RAM SAKHA,IND,Uttar Pradesh,Bhadohi
KULDEEP__IND,KULDEEP,IND,Uttar Pradesh,Bhadohi
MALOOK_NAGAR__BSP,MALOOK NAGAR,BSP,Uttar Pradesh,Bijnor
RAJA_BHARATENDRA_SINGH__BJP,RAJA BHARATENDRA SINGH,BJP,Uttar Pradesh,Bijnor
NASIMUDDIN_SIDDIQUI__INC,NASIMUDDIN SIDDIQUI,INC,Uttar Pradesh,Bijnor
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Bijnor
ILAMSINGH__PSPL,ILAMSINGH,PSPL,Uttar Pradesh,Bijnor
MOHD._ZAHID__IND,MOHD. ZAHID,IND,Uttar Pradesh,Bijnor
MUKESH_KUMAR__AIFB,MUKESH KUMAR,AIFB,Uttar Pradesh,Bijnor
MAHAK_SINGH__IND,MAHAK SINGH,IND,Uttar Pradesh,Bijnor
SONU__JSP,SONU,JSP,Uttar Pradesh,Bijnor
ANSH_CHAITANYA_MAHARAJ__HND,ANSH CHAITANYA MAHARAJ,HND,Uttar Pradesh,Bijnor
RAJIV_CHOUDHARY__BKNP,RAJIV CHOUDHARY,BKNP,Uttar Pradesh,Bijnor
MANGERAM__PPID,MANGERAM,PPID,Uttar Pradesh,Bijnor
BABLOO_RAM__BSKP,BABLOO RAM,BSKP,Uttar Pradesh,Bijnor
PARVEZ_AKIL__AIMF,PARVEZ AKIL,AIMF,Uttar Pradesh,Bijnor
BHOLA_SINGH__BJP,BHOLA SINGH,BJP,Uttar Pradesh,Bulandshahr
YOGESH_VERMA__BSP,YOGESH VERMA,BSP,Uttar Pradesh,Bulandshahr
BANSHI_SINGH__INC,BANSHI SINGH,INC,Uttar Pradesh,Bulandshahr
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Bulandshahr
RADHIKA_DEVI__IND,RADHIKA DEVI,IND,Uttar Pradesh,Bulandshahr
PRAMOD_KUMAR__RSPS,PRAMOD KUMAR,RSPS,Uttar Pradesh,Bulandshahr
MANOJ_KUMAR_SINGH__IND,MANOJ KUMAR SINGH,IND,Uttar Pradesh,Bulandshahr
REENA_DEVI__NABMUP,REENA DEVI,NABMUP,Uttar Pradesh,Bulandshahr
SATISH__BBPP,SATISH,BBPP,Uttar Pradesh,Bulandshahr
VINAY_KUMAR_SINGH__AAPP,VINAY KUMAR SINGH,AAPP,Uttar Pradesh,Bulandshahr
DR._MAHENDRA_NATH_PANDEY__BJP,Dr. Mahendra Nath Pandey,BJP,Uttar Pradesh,Chandauli
SANJAY_SINGH_CHAUHAN__SP,Sanjay Singh Chauhan,SP,Uttar Pradesh,Chandauli
SHIVKANYA_KUSHWAHA__JANADIP,Shivkanya Kushwaha,JANADIP,Uttar Pradesh,Chandauli
RAMGOVIND__SBSP,Ramgovind,SBSP,Uttar Pradesh,Chandauli
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Chandauli
LIYAKAT_ALI__IND,Liyakat Ali,IND,Uttar Pradesh,Chandauli
MAHENDER_YADAV__PMSP,Mahender Yadav,PMSP,Uttar Pradesh,Chandauli
ARJUN_PANDEY__ATBP,Arjun Pandey,ATBP,Uttar Pradesh,Chandauli
RAJESH_VISHWAKARMA__MADP,Rajesh Vishwakarma,MADP,Uttar Pradesh,Chandauli
KRISHNA_PRATAP_SINGH__SGUP,Krishna Pratap Singh,SGUP,Uttar Pradesh,Chandauli
SHIVRATRI__PRJP,Shivratri,PRJP,Uttar Pradesh,Chandauli
JANGBAHADUR__BMVSP,Jangbahadur,BMVSP,Uttar Pradesh,Chandauli
MAHENDRA_PRATAP_SINGH__ALHP,Mahendra Pratap Singh,ALHP,Uttar Pradesh,Chandauli
BYASMUNI__KBD,Byasmuni,KBD,Uttar Pradesh,Chandauli
RAMAPATI_RAM_TRIPATHI__BJP,RAMAPATI RAM TRIPATHI,BJP,Uttar Pradesh,Deoria
BINOD_KUMAR_JAISWAL__BSP,BINOD KUMAR JAISWAL,BSP,Uttar Pradesh,Deoria
NIYAZ_AHMED__INC,NIYAZ AHMED,INC,Uttar Pradesh,Deoria
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Deoria
ISRAR_AHAMAD__BAEP,ISRAR AHAMAD,BAEP,Uttar Pradesh,Deoria
RAMASHISH_RAI__IND,RAMASHISH RAI,IND,Uttar Pradesh,Deoria
BRIJENDRA_MANI_TRIPATHI__IND,BRIJENDRA MANI TRIPATHI,IND,Uttar Pradesh,Deoria
JITENDRA__SBSP,JITENDRA,SBSP,Uttar Pradesh,Deoria
MANOJ_KUMAR_MISHRA__MNVP,MANOJ KUMAR MISHRA,MNVP,Uttar Pradesh,Deoria
CHANDAN_KUMAR_YADAV__RUC,CHANDAN KUMAR YADAV,RUC,Uttar Pradesh,Deoria
BIRJA__PECP,BIRJA,PECP,Uttar Pradesh,Deoria
ONKAR_SINGH__SASAP,ONKAR SINGH,SaSaP,Uttar Pradesh,Deoria
REKHA_VERMA__BJP,REKHA VERMA,BJP,Uttar Pradesh,Dhaurahra
ARSHAD_ILIYAS_SIDDIQUI__BSP,ARSHAD ILIYAS SIDDIQUI,BSP,Uttar Pradesh,Dhaurahra
KUNWAR_JITIN_PRASADA__INC,KUNWAR JITIN PRASADA,INC,Uttar Pradesh,Dhaurahra
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Dhaurahra
ANIL_KUMAR_'_RAJVANSHI'__BAWPA,ANIL KUMAR ' RAJVANSHI',BAWPA,Uttar Pradesh,Dhaurahra
REETU_VERMA_'DIDI'__IND,REETU VERMA 'DIDI',IND,Uttar Pradesh,Dhaurahra
MALKHAN_SINGH_RAJPOOT__PSPL,MALKHAN SINGH RAJPOOT,PSPL,Uttar Pradesh,Dhaurahra
MUKESH_KUMAR__SHS,MUKESH KUMAR,SHS,Uttar Pradesh,Dhaurahra
BALJEET_KAUR__HND,BALJEET KAUR,HND,Uttar Pradesh,Dhaurahra
JAGDAMBIKA_PAL__BJP,JAGDAMBIKA PAL,BJP,Uttar Pradesh,Domariyaganj
AFTAB_ALAM__BSP,AFTAB ALAM,BSP,Uttar Pradesh,Domariyaganj
CHANDRASH_ALIAS_CHANDRESH_KUMAR_UPADHYAY__INC,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,Uttar Pradesh,Domariyaganj
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Domariyaganj
ARJUN_SINGH_LODHI__BMUP,ARJUN SINGH LODHI,BMUP,Uttar Pradesh,Domariyaganj
MOHAMMAD_IRFAN__PECP,MOHAMMAD IRFAN,PECP,Uttar Pradesh,Domariyaganj
SANJAY_KUMAR_CHAUHAN__NEP,SANJAY KUMAR CHAUHAN,NEP,Uttar Pradesh,Domariyaganj
BRIJESH_KUMAR__JKIP,BRIJESH KUMAR,JKiP,Uttar Pradesh,Domariyaganj
KESHAV_RAJBHAR__SBSP,KESHAV RAJBHAR,SBSP,Uttar Pradesh,Domariyaganj
SHARWAN_KUMAR__IND,SHARWAN KUMAR,IND,Uttar Pradesh,Domariyaganj
KESHARI_NANDAN__SDU,KESHARI NANDAN,SDU,Uttar Pradesh,Domariyaganj
RAJVEER_SINGH_(RAJU_BHAIYA)__BJP,Rajveer Singh (Raju Bhaiya),BJP,Uttar Pradesh,Etah
KU._DEVENDRA_SINGH_YADAV__SP,Ku. Devendra Singh Yadav,SP,Uttar Pradesh,Etah
HARI_OM__IND,Hari Om,IND,Uttar Pradesh,Etah
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Etah
SURAJ_SINGH__JANADIP,Suraj Singh,JANADIP,Uttar Pradesh,Etah
ATAR_SINGH__RSOSP,Atar Singh,RSOSP,Uttar Pradesh,Etah
PARVATI_NANDAN__IND,Parvati Nandan,IND,Uttar Pradesh,Etah
SATENDRA_KUMAR_PANDA__IND,Satendra Kumar Panda,IND,Uttar Pradesh,Etah
RASHMI_YADAV__PSPL,Rashmi Yadav,PSPL,Uttar Pradesh,Etah
ANUJ_KUMAR__SBSPSP,Anuj Kumar,SBSPSP,Uttar Pradesh,Etah
INDRAPAL__IND,Indrapal,IND,Uttar Pradesh,Etah
BHARAT_SINGH__RTKP,Bharat Singh,RTKP,Uttar Pradesh,Etah
ANAND_PRAKASH_SINGH_RAJPUT__RBP,Anand Prakash Singh Rajput,RBP,Uttar Pradesh,Etah
ASHOK_KUMAR__IND,Ashok Kumar,IND,Uttar Pradesh,Etah
NARESH_CHANDRA__BSCP,Naresh Chandra,BSCP,Uttar Pradesh,Etah
DR_RAM_SHANKAR_KATHERIA__BJP,Dr RAM SHANKAR KATHERIA,BJP,Uttar Pradesh,Etawah
KAMLESH_KUMAR__SP,KAMLESH KUMAR,SP,Uttar Pradesh,Etawah
ASHOK_KUMAR_DOHARE__INC,ASHOK KUMAR DOHARE,INC,Uttar Pradesh,Etawah
SHAMBHU_DAYAL_DOHARE__PSPL,SHAMBHU DAYAL DOHARE,PSPL,Uttar Pradesh,Etawah
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Etawah
AKSHASH_KRISHNA__PHSP,AKSHASH KRISHNA,PHSP,Uttar Pradesh,Etawah
SANJAY_KUMAR__IND,SANJAY KUMAR,IND,Uttar Pradesh,Etawah
POOJA__IND,POOJA,IND,Uttar Pradesh,Etawah
DALVEER_SINGH__IND,DALVEER SINGH,IND,Uttar Pradesh,Etawah
ARTI_DEVI__MSJP,ARTI DEVI,MSJP,Uttar Pradesh,Etawah
LALTA_PRASAD__VPI,LALTA PRASAD,VPI,Uttar Pradesh,Etawah
SITA__BSCP,SITA,BSCP,Uttar Pradesh,Etawah
AJAY_KUMAR__BJNP,AJAY KUMAR,BJNP,Uttar Pradesh,Etawah
ARUN_KUMAR__JNSMP,ARUN KUMAR,JNSMP,Uttar Pradesh,Etawah
LALLU_SINGH__BJP,LALLU SINGH,BJP,Uttar Pradesh,Faizabad
ANAND_SEN__SP,ANAND SEN,SP,Uttar Pradesh,Faizabad
NIRMAL_KHATRI__INC,NIRMAL KHATRI,INC,Uttar Pradesh,Faizabad
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Faizabad
RAJBAHADUR_URF_RAJAN_PANDEY__IND,RAJBAHADUR URF RAJAN PANDEY,IND,Uttar Pradesh,Faizabad
ASHA_DEVI__LD,ASHA DEVI,LD,Uttar Pradesh,Faizabad
LAL_MANI_TRIPATHI_(BHAI_SAHAB)__IND,LAL MANI TRIPATHI (BHAI SAHAB),IND,Uttar Pradesh,Faizabad
KANCHAN_YADAV__MADP,KANCHAN YADAV,MADP,Uttar Pradesh,Faizabad
KAMLESH_TIWARI__IND,KAMLESH TIWARI,IND,Uttar Pradesh,Faizabad
SHARAD_KUMAR__IND,SHARAD KUMAR,IND,Uttar Pradesh,Faizabad
VIJAY_SHANKAR_PANDEY__LOGAP,VIJAY SHANKAR PANDEY,LOGAP,Uttar Pradesh,Faizabad
MANOJ_KUMAR_MISHRA__IND,MANOJ KUMAR MISHRA,IND,Uttar Pradesh,Faizabad
SHER_AFGAN__BHAPRAP,SHER AFGAN,BHAPRAP,Uttar Pradesh,Faizabad
MAHESH_TIWARI__SHS,MAHESH TIWARI,SHS,Uttar Pradesh,Faizabad
MUKESH_RAJPUT__BJP,Mukesh Rajput,BJP,Uttar Pradesh,Farrukhabad
MANOJ_AGARWAL__BSP,Manoj Agarwal,BSP,Uttar Pradesh,Farrukhabad
SALMAN_KHURSHID__INC,Salman Khurshid,INC,Uttar Pradesh,Farrukhabad
UDAY_PAL_SINGH__PSPL,Uday pal Singh,PSPL,Uttar Pradesh,Farrukhabad
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Farrukhabad
SANJAY_KUMAR__IND,Sanjay Kumar,IND,Uttar Pradesh,Farrukhabad
RAHUL_KUMAR__IND,Rahul Kumar,IND,Uttar Pradesh,Farrukhabad
LUXMAN__SHS,Luxman,SHS,Uttar Pradesh,Farrukhabad
SHRI_KRISHNA__MDKMGPH,Shri Krishna,MDKMGPH,Uttar Pradesh,Farrukhabad
VIPIN_KUMAR_MISHRA__BSCP,Vipin Kumar Mishra,BSCP,Uttar Pradesh,Farrukhabad
NIRANJAN_JYOTI__BJP,NIRANJAN JYOTI,BJP,Uttar Pradesh,Fatehpur
SUKHDEV_PRASAD_VERMA__BSP,SUKHDEV PRASAD VERMA,BSP,Uttar Pradesh,Fatehpur
RAKESH_SACHAN__INC,RAKESH SACHAN,INC,Uttar Pradesh,Fatehpur
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Fatehpur
BENI_PRASAD__IND,BENI PRASAD,IND,Uttar Pradesh,Fatehpur
ASHOK_KUMAR_MISHRA__JHBHP,ASHOK KUMAR MISHRA,JHBHP,Uttar Pradesh,Fatehpur
JUBER_AHMAD__IND,JUBER AHMAD,IND,Uttar Pradesh,Fatehpur
KAMTA_PRASAD__IND,KAMTA PRASAD,IND,Uttar Pradesh,Fatehpur
RAMKUMAR__PPID,RAMKUMAR,PPID,Uttar Pradesh,Fatehpur
MAHESH_CHANDRA_SAHU__PSPL,MAHESH CHANDRA SAHU,PSPL,Uttar Pradesh,Fatehpur
RAJKUMAR_LODHI__VIPTY,RAJKUMAR LODHI,VIPty,Uttar Pradesh,Fatehpur
RAJKUMAR_CHAHAR__BJP,RAJKUMAR CHAHAR,BJP,Uttar Pradesh,Fatehpur Sikri
RAJ_BABBAR__INC,RAJ BABBAR,INC,Uttar Pradesh,Fatehpur Sikri
SHREEBHAGWAN_SHARMA__BSP,SHREEBHAGWAN SHARMA,BSP,Uttar Pradesh,Fatehpur Sikri
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Fatehpur Sikri
PURUSHOTTAM_DAS_(FAUZI_BHAI)__IND,PURUSHOTTAM DAS (FAUZI BHAI),IND,Uttar Pradesh,Fatehpur Sikri
RAM_BAHORI__IND,RAM BAHORI,IND,Uttar Pradesh,Fatehpur Sikri
NAWAB_GUL_CHAMAN_SHERWANI__VIP,NAWAB GUL CHAMAN SHERWANI,VIP,Uttar Pradesh,Fatehpur Sikri
VIJAY_SINGH_DHANGAR__RSOSP,VIJAY SINGH DHANGAR,RSOSP,Uttar Pradesh,Fatehpur Sikri
NARESH_KUMAR__IND,NARESH KUMAR,IND,Uttar Pradesh,Fatehpur Sikri
ANIL_KUMAR_KUSHWAHA__IND,ANIL KUMAR KUSHWAHA,IND,Uttar Pradesh,Fatehpur Sikri
PASTAR_THOMSAN_MASSY__IND,PASTAR THOMSAN MASSY,IND,Uttar Pradesh,Fatehpur Sikri
MANISHA_SINGH__PSPL,MANISHA SINGH,PSPL,Uttar Pradesh,Fatehpur Sikri
ARTI_SHARMA__IND,ARTI SHARMA,IND,Uttar Pradesh,Fatehpur Sikri
SATYENDRA_BAGHEL__AJPI,SATYENDRA BAGHEL,AJPI,Uttar Pradesh,Fatehpur Sikri
SARVESH_KUMAR__BMJP,SARVESH KUMAR,BMJP,Uttar Pradesh,Fatehpur Sikri
SADAB_NOOR__ADRSP,SADAB NOOR,ADRSP,Uttar Pradesh,Fatehpur Sikri
DR._CHANDRA_SEN_JADON__BJP,Dr. Chandra Sen Jadon,BJP,Uttar Pradesh,Firozabad
AKSHAY_YADAV__SP,Akshay Yadav,SP,Uttar Pradesh,Firozabad
SHIVPAL_SINGH_YADAV__PSPL,Shivpal Singh Yadav,PSPL,Uttar Pradesh,Firozabad
UPENDRA_SINGH_RAJPUT__BKPP,Upendra Singh Rajput,BKPP,Uttar Pradesh,Firozabad
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Firozabad
CHAUDHARY_BASHEER__IND,Chaudhary Basheer,IND,Uttar Pradesh,Firozabad
RAJVEER__IND,Rajveer,IND,Uttar Pradesh,Firozabad
DR._MAHESH_SHARMA__BJP,Dr. MAHESH SHARMA,BJP,Uttar Pradesh,Gautam Buddha Nagar
SATVEER__BSP,SATVEER,BSP,Uttar Pradesh,Gautam Buddha Nagar
DR._ARVIND_KUMAR_SINGH__INC,Dr. ARVIND KUMAR SINGH,INC,Uttar Pradesh,Gautam Buddha Nagar
NOTA__NOTA,NOTA,NOTA,Uttar Pradesh,Gautam Buddha Nagar
ASHOK_KUMAR_ADHANA__IND,ASHOK KUMAR ADHANA,IND,Uttar Pradesh,Gautam Buddha Nagar
RODASH_GUPTA__IND,RODASH GUPTA,IND,Uttar Pradesh,Gautam Buddha Nagar
JAGDEEP_SINGH__LOKJANP,JAGDEEP SINGH,LOKJANP,Uttar Pradesh,Gautam Buddha Nagar
