state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,district,district_role,match_method,mapping_confidence,matched_assembly_no,matched_assembly_constituency,source,notes
Madhya Pradesh,29,BETUL,133.0,Bhainsdehi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,29,BETUL,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Maharashtra,2,Dhule,6.0,Dhule Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,2,Dhule,7.0,Dhule City,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,2,Dhule,8.0,Sindkheda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,2,Dhule,115.0,Malegaon Outer,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,3,Jalgaon,13.0,Jalgaon City,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,3,Jalgaon,14.0,Jalgaon Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,3,Jalgaon,15.0,Amalner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,3,Jalgaon,16.0,Erandol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,3,Jalgaon,17.0,Chalisgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,3,Jalgaon,18.0,Pachora,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,4,Raver,10.0,Chopda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,4,Raver,12.0,Bhusawal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,4,Raver,19.0,Jamner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,4,Raver,21.0,Malkapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,5,Buldhana,22.0,Buldhana,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,5,Buldhana,23.0,Chikhli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,5,Buldhana,24.0,Sindkhed Raja,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,5,Buldhana,26.0,Khamgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,6,Akola,28.0,Akot,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,6,Akola,29.0,Balapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,6,Akola,30.0,Akola West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,6,Akola,31.0,Akola East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,6,Akola,32.0,Murtizapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,6,Akola,33.0,Risod,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,7,Amravati,37.0,Badnera,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,7,Amravati,38.0,Amravati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,7,Amravati,39.0,Teosa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,7,Amravati,40.0,Daryapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,7,Amravati,41.0,Melghat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,7,Amravati,42.0,Achalpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,8,Wardha,36.0,Dhamangaon Railway,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,8,Wardha,43.0,Morshi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,8,Wardha,44.0,Arvi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,8,Wardha,45.0,Deoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,8,Wardha,46.0,Hinganghat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,8,Wardha,47.0,Wardha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,9,Ramtek,48.0,Katol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,9,Ramtek,49.0,Savner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,9,Ramtek,50.0,Hingna,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,9,Ramtek,51.0,Umred,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,9,Ramtek,58.0,Kamthi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,9,Ramtek,59.0,Ramtek,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,10,"Nagpur 52 Nagpur South West, 53. Nagpur South, 54. Nagpur East",55.0,Nagpur Central,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,10,"Nagpur 52 Nagpur South West, 53. Nagpur South, 54. Nagpur East",56.0,Nagpur West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,11,"Bhandara Gondiya           (SC), 64. Tirora and 65. Gondiya.",60.0,Tumsar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,11,"Bhandara Gondiya           (SC), 64. Tirora and 65. Gondiya.",61.0,Bhandara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,11,"Bhandara Gondiya           (SC), 64. Tirora and 65. Gondiya.",62.0,Sakoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,11,"Bhandara Gondiya           (SC), 64. Tirora and 65. Gondiya.",63.0,Arjuni-Morgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,12,Gadchiroli Chimur (ST),66.0,Amgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,12,Gadchiroli Chimur (ST),67.0,Armori,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,12,Gadchiroli Chimur (ST),68.0,Gadchiroli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,12,Gadchiroli Chimur (ST),69.0,Aheri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,12,Gadchiroli Chimur (ST),73.0,Brahmapuri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,12,Gadchiroli Chimur (ST),74.0,Chimur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,13,Chandrapur,70.0,Rajura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,13,Chandrapur,72.0,Ballarpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,13,Chandrapur,75.0,Warora,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,13,Chandrapur,76.0,Wani,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,34.0,Washim,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,35.0,Karanja,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,77.0,Ralegaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,78.0,Yavatmal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,79.0,Digras,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,81.0,Pusad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,14,Yavatmal,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Maharashtra,15,Hingoli,82.0,Umarkhed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,15,Hingoli,83.0,Kinwat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,15,Hingoli,84.0,Hadgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,15,Hingoli,93.0,Kalamnuri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,15,Hingoli,94.0,Hingoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,16,Nanded,85.0,Bhokar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,16,Nanded,86.0,Nanded North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,16,Nanded,87.0,Nanded South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,16,Nanded,90.0,Deglur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,16,Nanded,91.0,Mukhed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,17,Parbhani,95.0,Jintur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,17,Parbhani,96.0,Parbhani,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,17,Parbhani,97.0,Gangakhed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,17,Parbhani,99.0,Partur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,17,Parbhani,100.0,Ghansawangi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,18,Jalna,101.0,Jalna,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,18,Jalna,102.0,Badnapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,18,Jalna,103.0,Bhokardan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,18,Jalna,104.0,Sillod,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,18,Jalna,106.0,Phulambri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,18,Jalna,110.0,Paithan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,19,Aurangabad,105.0,Kannad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,19,Aurangabad,107.0,Aurangabad Central,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,19,Aurangabad,108.0,Aurangabad West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,19,Aurangabad,109.0,Aurangabad East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,19,Aurangabad,111.0,Gangapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,19,Aurangabad,112.0,Vaijapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,20,Dindori,113.0,Nandgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,20,Dindori,117.0,Kalwan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,20,Dindori,118.0,Chandvad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,20,Dindori,119.0,Yevla,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,20,Dindori,121.0,Niphad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,21,Nashik,120.0,Sinnar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,21,Nashik,123.0,Nashik East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,21,Nashik,124.0,Nashik Central,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,21,Nashik,125.0,Nashik West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,21,Nashik,126.0,Deolali,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,22,Palghar,128.0,Dahanu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,22,Palghar,129.0,Vikramgad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,22,Palghar,131.0,Boisar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,22,Palghar,132.0,Nalasopara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,22,Palghar,133.0,Vasai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,23,"Bhiwandi 134 Bhiwandi Rural (ST), 135. Shahapur (ST), 136. Bhiwandi",137.0,Bhiwandi East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,23,"Bhiwandi 134 Bhiwandi Rural (ST), 135. Shahapur (ST), 136. Bhiwandi",138.0,Kalyan West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,23,"Bhiwandi 134 Bhiwandi Rural (ST), 135. Shahapur (ST), 136. Bhiwandi",139.0,Murbad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,24,Kalyan,143.0,Dombivali,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,24,Kalyan,140.0,Ambernath,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,24,Kalyan,141.0,Ulhas Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,24,Kalyan,142.0,Kalyan East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,24,Kalyan,144.0,Kalyan Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,24,Kalyan,149.0,Mumbra-Kalwa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,25,Thane,145.0,Mira Bhayandar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,25,Thane,150.0,Airoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,25,Thane,151.0,Belapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,26,Mumbai North,152.0,Borivali,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,26,Mumbai North,153.0,Dahisar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,26,Mumbai North,161.0,Charkop,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,26,Mumbai North,162.0,Malad West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,27,Mumbai North West,158.0,Jogeshwari East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,27,Mumbai North West,159.0,Dindoshi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,27,Mumbai North West,165.0,Andheri West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,28,"Mumbai North- 155 Mulund, 156. Vikhroli, 157. Bhandup West, 169. Ghatkopar East             West, 170. Ghatkopar East and 171 Mankhurd Shivaji Nagar.",,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Maharashtra,29,"Mumbai North Central          East, 177. Vandre West and 175. Kalina.",167.0,Vile Parle,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,29,"Mumbai North Central          East, 177. Vandre West and 175. Kalina.",174.0,Kurla,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,29,"Mumbai North Central          East, 177. Vandre West and 175. Kalina.",176.0,Vandre,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,30,Mumbai South Central,172.0,Anushakti Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,30,Mumbai South Central,178.0,Dharavi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,30,Mumbai South Central,179.0,Sion Koliwada,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,30,Mumbai South Central,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Maharashtra,31,Mumbai South,182.0,Worli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,31,Mumbai South,183.0,Shivadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,31,Mumbai South,185.0,Malabar Hill,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,31,Mumbai South,186.0,Mumbadevi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,31,Mumbai South,187.0,Colaba,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,32,Raigad,191.0,Pen,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,32,Raigad,192.0,Alibag,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,32,Raigad,193.0,Shrivardhan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,32,Raigad,194.0,Mahad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,32,Raigad,263.0,Dapoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,32,Raigad,264.0,Guhagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,188.0,Panvel,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,189.0,Karjat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,190.0,Uran,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,204.0,Maval,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,205.0,Chinchwad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,208.0,Vadgaon Sheri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,209.0,Shivajinagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,210.0,Kothrud,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,212.0,Parvati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,215.0,Kasba Peth,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,199.0,Daund,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,200.0,Indapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,201.0,Baramati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,202.0,Purandar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,203.0,Bhor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,211.0,Khadakwasala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,195.0,Junnar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,196.0,Ambegaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,197.0,Khed Alandi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,198.0,Shirur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,207.0,Bhosari,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,213.0,Hadapsar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,222.0,Shevgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,223.0,Rahuri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,224.0,Parner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,226.0,Shrigonda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,227.0,Karjat Jamkhed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,216.0,Akole,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,217.0,Sangamner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,218.0,Shirdi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,219.0,Kopargaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,220.0,Shrirampur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,221.0,Nevasa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,228.0,Georai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,229.0,Majalgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,230.0,Beed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,232.0,Kaij,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,233.0,Parli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,239.0,Ausa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,240.0,Umarga,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,241.0,Tuljapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,242.0,Osmanabad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,243.0,Paranda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,246.0,Barshi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,234.0,Latur Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,235.0,Latur City,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,236.0,Ahmadpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,237.0,Udgir,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,238.0,Nilanga,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,247.0,Mohol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,248.0,Solapur City North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,250.0,Akkalkot,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,251.0,Solapur South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,252.0,Pandharpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,244.0,Karmala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,245.0,Madha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,253.0,Sangole,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,254.0,Malshiras,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,255.0,Phaltan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,258.0,Man,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,281.0,Miraj,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,282.0,Sangli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,285.0,Palus-Kadegaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
