state,constituency,state_key,constituency_key,variable,value,unit,source_name,source_url_or_document,source_year,geography_level,method,confidence,notes,entered_by,last_updated,override_allowed
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,population_density,,persons_per_sq_km,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,electricity_pct,,percent,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,lpg_pct,,percent,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,improved_sanitation_pct,,percent,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,mobile_phone_pct,,percent,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,bank_account_pct,,percent,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,wealth_index_mean,,index,,,,,,,,,,false
Tamil Nadu,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,fertility_rate,,births_per_woman,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,urban_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,literacy_rate,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,female_literacy_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,male_literacy_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,sc_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,st_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,religion_hindu_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,religion_muslim_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,religion_christian_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,religion_sikh_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,population_density,,persons_per_sq_km,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,electricity_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,lpg_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,improved_sanitation_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,mobile_phone_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,bank_account_pct,,percent,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,wealth_index_mean,,index,,,,,,,,,,false
Tamil Nadu,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Akbarpur,UTTAR PRADESH,AKBARPUR,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,mobile_phone_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,bank_account_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,wealth_index_mean,,index,,,,,,,,,,false
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,fertility_rate,,births_per_woman,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,urban_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,literacy_rate,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,female_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,male_literacy_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,sc_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,st_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,religion_hindu_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,religion_muslim_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,religion_christian_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,religion_sikh_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,population_density,,persons_per_sq_km,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,electricity_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,lpg_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,improved_sanitation_pct,,percent,,,,,,,,,,false
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,mobile_phone_pct,,percent,,,,,,,,,,false
