candidate_id,year,poll_type,source,source_file,source_page,source_table_index,source_table_title,geography_level,state,voter_group_type,voter_group,party_or_alliance,vote_share,raw_row_label,raw_column_label,raw_cell_value,extraction_confidence,evidence_text,candidate_status,notes
ff1620e8-559b-4760-bcc5-7d0ee580aad2,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,197,577,2019_post_poll_table_577.csv,state,Manipur,electorate,all voters,Others,7.0,8: No response,(%),7.0,high,"All India Postpoll NES 2019-Survey Findings MANIPUR MNQ1: If Assembly elections are held in Manipur tomorrow, which party would you vote for? N (%) 001: INC 87 21.4 002: BJP 53 13.1 005: CPI 3 .8 060: NPF 54 13.3 996: Can't say 194 47.5 998: No respo",auto_accepted_candidate,party_marginal_percent
101fcb99-4105-4855-a5dc-e56654fa2ab9,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,197,578,2019_post_poll_table_578.csv,state,Manipur,electorate,all voters,Others,3.3,7: Can't say,(%),3.3,medium,"All India Postpoll NES 2019-Survey Findings MANIPUR MNQ1: If Assembly elections are held in Manipur tomorrow, which party would you vote for? N (%) 001: INC 87 21.4 002: BJP 53 13.1 005: CPI 3 .8 060: NPF 54 13.3 996: Can't say 194 47.5 998: No respo",needs_review,party_marginal_percent
526db75e-e0e1-48ce-bf01-69a3504d3ae3,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,197,578,2019_post_poll_table_578.csv,state,Manipur,electorate,all voters,Others,3.0,8: No response,(%),3.0,high,"All India Postpoll NES 2019-Survey Findings MANIPUR MNQ1: If Assembly elections are held in Manipur tomorrow, which party would you vote for? N (%) 001: INC 87 21.4 002: BJP 53 13.1 005: CPI 3 .8 060: NPF 54 13.3 996: Can't say 194 47.5 998: No respo",auto_accepted_candidate,party_marginal_percent
c02241cc-7ed3-45d5-9402-64431cf744d7,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,204,602,2019_post_poll_table_602.csv,state,Meghalaya,electorate,all voters,Others,1.2,7: Can't say,(%),1.2,medium,"All India Postpoll NES 2019-Survey Findings MEGHALAYA MGQ1: If Assembly elections are held in Meghalaya tomorrow, which party would you vote for? N (%) 001: INC 176 38.9 002: BJP 10 2.1 005: CPI 2 .4 006: NCP 2 .5 061: NPP 90 20.0 064: UDP 42 9.2 066",needs_review,party_marginal_percent
97e0fa6f-5df1-44a6-be06-cc22c12925b2,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,204,602,2019_post_poll_table_602.csv,state,Meghalaya,electorate,all voters,Others,20.0,8: No response,(%),0.2,high,"All India Postpoll NES 2019-Survey Findings MEGHALAYA MGQ1: If Assembly elections are held in Meghalaya tomorrow, which party would you vote for? N (%) 001: INC 176 38.9 002: BJP 10 2.1 005: CPI 2 .4 006: NCP 2 .5 061: NPP 90 20.0 064: UDP 42 9.2 066",auto_accepted_candidate,party_marginal_percent
3a1cc743-7c09-4d6b-884d-a9f1190a6fc0,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,204,603,2019_post_poll_table_603.csv,state,Meghalaya,electorate,all voters,Others,1.8,7: Can't say,(%),1.8,medium,"All India Postpoll NES 2019-Survey Findings MEGHALAYA MGQ1: If Assembly elections are held in Meghalaya tomorrow, which party would you vote for? N (%) 001: INC 176 38.9 002: BJP 10 2.1 005: CPI 2 .4 006: NCP 2 .5 061: NPP 90 20.0 064: UDP 42 9.2 066",needs_review,party_marginal_percent
89c9100f-1ad5-470b-92d3-cc091e058cec,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,204,603,2019_post_poll_table_603.csv,state,Meghalaya,electorate,all voters,Others,40.0,8: No response,(%),0.4,high,"All India Postpoll NES 2019-Survey Findings MEGHALAYA MGQ1: If Assembly elections are held in Meghalaya tomorrow, which party would you vote for? N (%) 001: INC 176 38.9 002: BJP 10 2.1 005: CPI 2 .4 006: NCP 2 .5 061: NPP 90 20.0 064: UDP 42 9.2 066",auto_accepted_candidate,party_marginal_percent
8331f740-d455-45e6-82d0-df9676e9bf54,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,212,631,2019_post_poll_table_631.csv,state,Nagaland,electorate,all voters,Others,1.5,7: Can't say,(%),1.5,medium,"All India Postpoll NES 2019-Survey Findings NAGALAND NGQ1: If Assembly elections are held in Nagaland tomorrow, which party would you vote for? N (%) 001: INC 70 19.4 002: BJP 7 1.9 060: NPF 23 6.3 120: NDPP 130 36.3 996: Can't say 111 31.0 998: No r",needs_review,party_marginal_percent
bf858bb0-4c30-4838-b30d-8d439ce5d52b,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,212,631,2019_post_poll_table_631.csv,state,Nagaland,electorate,all voters,Others,1.8,8: No response,(%),1.8,high,"All India Postpoll NES 2019-Survey Findings NAGALAND NGQ1: If Assembly elections are held in Nagaland tomorrow, which party would you vote for? N (%) 001: INC 70 19.4 002: BJP 7 1.9 060: NPF 23 6.3 120: NDPP 130 36.3 996: Can't say 111 31.0 998: No r",auto_accepted_candidate,party_marginal_percent
14aa726a-da05-47a3-a3e4-8332ed23e0b9,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,276,846,2019_post_poll_table_846.csv,state,Jharkhand,electorate,all voters,Others,24.7,7: Can't say,(%),24.7,medium,"All India Postpoll NES 2019-Survey Findings JHARKHAND JHQ1: If Assembly elections are held in Jharkhand tomorrow, which party would you vote for? N (%) 001: INC 88 13.6 002: BJP 273 42.1 003: BSP 18 2.7 004: CPI(M) 1 .1 005: CPI 3 .5 007: AITC 3 .5 0",needs_review,party_marginal_percent
781cd1d5-98ad-48c5-9398-4d4d2a9563e7,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,276,846,2019_post_poll_table_846.csv,state,Jharkhand,electorate,all voters,Others,3.5,8: No response,(%),3.5,high,"All India Postpoll NES 2019-Survey Findings JHARKHAND JHQ1: If Assembly elections are held in Jharkhand tomorrow, which party would you vote for? N (%) 001: INC 88 13.6 002: BJP 273 42.1 003: BSP 18 2.7 004: CPI(M) 1 .1 005: CPI 3 .5 007: AITC 3 .5 0",auto_accepted_candidate,party_marginal_percent
6a41db65-a6bf-44a6-9dd7-9a10ea9596f1,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,236,714,2019_post_poll_table_714.csv,state,Rajasthan,electorate,all voters,Others,12.2,7: Can't say,(%),12.2,medium,"All India Postpoll NES 2019-Survey Findings RAJASTHAN RJQ1: If Assembly elections are held again in Rajasthan tomorrow for some reason, which party would you vote for? N (%) 001: INC 320 41.3 002: BJP 389 50.1 003: BSP 3 .3 009: LJP 2 .2 026: AGP 1 .",needs_review,party_marginal_percent
f17e4308-c3a8-412a-8c70-5d0d936d1b3a,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,236,714,2019_post_poll_table_714.csv,state,Rajasthan,electorate,all voters,Others,2.1,8: No response,(%),2.1,high,"All India Postpoll NES 2019-Survey Findings RAJASTHAN RJQ1: If Assembly elections are held again in Rajasthan tomorrow for some reason, which party would you vote for? N (%) 001: INC 320 41.3 002: BJP 389 50.1 003: BSP 3 .3 009: LJP 2 .2 026: AGP 1 .",auto_accepted_candidate,party_marginal_percent
2aa9fa1f-ee6d-4acb-8111-68c7fcf30a0c,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,236,715,2019_post_poll_table_715.csv,state,Rajasthan,electorate,all voters,Others,14.6,7: Can't say,(%),14.6,medium,"All India Postpoll NES 2019-Survey Findings RAJASTHAN RJQ1: If Assembly elections are held again in Rajasthan tomorrow for some reason, which party would you vote for? N (%) 001: INC 320 41.3 002: BJP 389 50.1 003: BSP 3 .3 009: LJP 2 .2 026: AGP 1 .",needs_review,party_marginal_percent
24c8b6c1-8055-4275-8a83-0a9d318a5320,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,236,715,2019_post_poll_table_715.csv,state,Rajasthan,electorate,all voters,Others,2.1,8: No response,(%),2.1,high,"All India Postpoll NES 2019-Survey Findings RAJASTHAN RJQ1: If Assembly elections are held again in Rajasthan tomorrow for some reason, which party would you vote for? N (%) 001: INC 320 41.3 002: BJP 389 50.1 003: BSP 3 .3 009: LJP 2 .2 026: AGP 1 .",auto_accepted_candidate,party_marginal_percent
fde22c81-e537-492c-934e-969ce5c80fa5,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,114,300,2019_post_poll_table_300.csv,state,Assam,electorate,all voters,Others,12.2,7: Can't say,(%),12.2,medium,"All India Postpoll NES 2019-Survey Findings ASSAM ASQ1: If Assembly elections are held in Assam tomorrow, which party would you vote for? N (%) 001: INC 334 29.8 002: BJP 388 34.6 007: AITC 1 .1 012: AAP 1 .1 021: AIMIM 1 .1 026: AGP 17 1.5 027: AIUD",needs_review,party_marginal_percent
e5e08f63-b38a-4cdb-997a-af5fcd5b2cd1,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,114,300,2019_post_poll_table_300.csv,state,Assam,electorate,all voters,Others,6.6,8: No response,(%),6.6,high,"All India Postpoll NES 2019-Survey Findings ASSAM ASQ1: If Assembly elections are held in Assam tomorrow, which party would you vote for? N (%) 001: INC 334 29.8 002: BJP 388 34.6 007: AITC 1 .1 012: AAP 1 .1 021: AIMIM 1 .1 026: AGP 17 1.5 027: AIUD",auto_accepted_candidate,party_marginal_percent
830ea954-8351-41d9-bd88-2c4c58d9cccb,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,243,738,2019_post_poll_table_738.csv,state,Tamil Nadu,electorate,all voters,Others,1.2,7: Can't say,(%),1.2,medium,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",needs_review,party_marginal_percent
9d706a38-7c3e-4815-b531-30c18d721dd6,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,243,738,2019_post_poll_table_738.csv,state,Tamil Nadu,electorate,all voters,Others,50.0,8: No response,(%),0.5,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",auto_accepted_candidate,party_marginal_percent
15dd3eff-87d5-4c91-b351-2ae870a04ceb,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,189,551,2019_post_poll_table_551.csv,state,Maharashtra,electorate,all voters,Others,8.4,7: Can't say,(%),8.4,medium,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",needs_review,party_marginal_percent
8d15ef79-c488-4547-bdd4-3faa72c03528,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,189,551,2019_post_poll_table_551.csv,state,Maharashtra,electorate,all voters,Others,2.0,8: No response,(%),2.0,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",auto_accepted_candidate,party_marginal_percent
00457f4c-2662-4733-89b4-f7771041701c,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,183,532,2019_post_poll_table_532.csv,state,Madhya Pradesh,electorate,all voters,Others,12.6,7: Can't say,(%),12.6,medium,"All India Postpoll NES 2019-Survey Findings MADHYA PRADESH MPQ1: If Assembly elections are held again in Madhya Pradesh tomorrow for some reason, which party would you vote for? N (%) 001: INC 345 36.1 002: BJP 540 56.6 003: BSP 17 1.8 007: AITC 1 .1",needs_review,party_marginal_percent
0acd7dc3-25b6-4250-bcf3-1f5ca0635cf2,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,183,532,2019_post_poll_table_532.csv,state,Madhya Pradesh,electorate,all voters,Others,1.7,8: No response,(%),1.7,high,"All India Postpoll NES 2019-Survey Findings MADHYA PRADESH MPQ1: If Assembly elections are held again in Madhya Pradesh tomorrow for some reason, which party would you vote for? N (%) 001: INC 345 36.1 002: BJP 540 56.6 003: BSP 17 1.8 007: AITC 1 .1",auto_accepted_candidate,party_marginal_percent
9b3acf78-628d-42eb-b323-28253e05343a,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,180,523,2019_post_poll_table_523.csv,state,Kerala,electorate,all voters,Others,10.7,7: Can't say,(%),10.7,medium,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",needs_review,party_marginal_percent
0f206593-14b0-44e9-9404-4eb3a6089311,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,180,523,2019_post_poll_table_523.csv,state,Kerala,electorate,all voters,Others,2.0,8: No response,(%),2.0,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",auto_accepted_candidate,party_marginal_percent
8dca5c88-d17a-4601-8404-d7274226f351,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,276,845,2019_post_poll_table_845.csv,state,Jharkhand,electorate,all voters,Others,18.4,7: Can't say,(%),18.4,medium,"All India Postpoll NES 2019-Survey Findings JHARKHAND JHQ1: If Assembly elections are held in Jharkhand tomorrow, which party would you vote for? N (%) 001: INC 88 13.6 002: BJP 273 42.1 003: BSP 18 2.7 004: CPI(M) 1 .1 005: CPI 3 .5 007: AITC 3 .5 0",needs_review,party_marginal_percent
7f6ba5e9-0ecd-4f65-a04d-9e0dfbab348a,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,276,845,2019_post_poll_table_845.csv,state,Jharkhand,electorate,all voters,Others,2.9,8: No response,(%),2.9,high,"All India Postpoll NES 2019-Survey Findings JHARKHAND JHQ1: If Assembly elections are held in Jharkhand tomorrow, which party would you vote for? N (%) 001: INC 88 13.6 002: BJP 273 42.1 003: BSP 18 2.7 004: CPI(M) 1 .1 005: CPI 3 .5 007: AITC 3 .5 0",auto_accepted_candidate,party_marginal_percent
7845802d-f6cc-4e8f-b26f-e96ba66bc24f,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,197,576,2019_post_poll_table_576.csv,state,Manipur,electorate,all voters,Others,3.8,7: Can't say,(%),3.8,medium,"All India Postpoll NES 2019-Survey Findings MANIPUR MNQ1: If Assembly elections are held in Manipur tomorrow, which party would you vote for? N (%) 001: INC 87 21.4 002: BJP 53 13.1 005: CPI 3 .8 060: NPF 54 13.3 996: Can't say 194 47.5 998: No respo",needs_review,party_marginal_percent
8a03f2f1-6a03-46ba-b071-c18f5a7bb7b1,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,197,576,2019_post_poll_table_576.csv,state,Manipur,electorate,all voters,Others,3.0,8: No response,(%),3.0,high,"All India Postpoll NES 2019-Survey Findings MANIPUR MNQ1: If Assembly elections are held in Manipur tomorrow, which party would you vote for? N (%) 001: INC 87 21.4 002: BJP 53 13.1 005: CPI 3 .8 060: NPF 54 13.3 996: Can't say 194 47.5 998: No respo",auto_accepted_candidate,party_marginal_percent
6a764135-a2c2-49b4-aeb0-d3b47cc99e09,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,103,2,,state,Andhra Pradesh,electorate,all voters,INC,70.0,04: N Kiran Kumar Reddy (Cong),(%),.7,medium,All India Postpoll NES 2019-Survey Findings ANDHRA PRADESH APQ1: Let me ask you about your preference in the Andhra Pradesh Assembly election. Which party did you vote for in the Assembly election? N (%) Valid (%) Valid 001: INC 6 .6 .6 002: BJP 4 .5,needs_review,party_marginal_percent
36a81d66-5452-4b85-a942-37bfec2ac4c9,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,103,2,,state,Andhra Pradesh,electorate,all voters,Others,100.0,98: No response,(%),1.0,high,All India Postpoll NES 2019-Survey Findings ANDHRA PRADESH APQ1: Let me ask you about your preference in the Andhra Pradesh Assembly election. Which party did you vote for in the Assembly election? N (%) Valid (%) Valid 001: INC 6 .6 .6 002: BJP 4 .5,auto_accepted_candidate,party_marginal_percent
1a4b0d4d-3996-41ed-afdd-888162b65615,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,INC,23.4,001: INC,(%),23.4,medium,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",needs_review,party_marginal_percent
9e965de5-04b0-4e84-9288-d76030082c2c,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,BJP,11.5,002: BJP,(%),11.5,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
e6f0f992-ef00-4e80-9fea-1658d401f8e6,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,BSP,10.0,003: BSP,(%),.1,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
f3a4c9cd-ca3d-46ce-a8cc-7e848ee76cba,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,Others,10.0,900: Independent,(%),.1,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
ee7c51b7-29fd-4c93-84b5-e9b659af9d4e,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,Others,21.5,996: Can't say,(%),21.5,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
ebd70a66-222d-4187-91df-bebf63c44a60,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,Others,30.0,997: Any other party,(%),.3,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
fd11f90a-cc5c-4567-904e-aabb4c9db7b8,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,1,,state,Telangana,electorate,all voters,Others,2.6,998: No response,(%),2.6,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
5d2d7909-2c29-4a5f-9989-5f0e78cad788,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,2,,state,Telangana,electorate,all voters,INC,23.0,001: INC,(%),23.0,medium,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",needs_review,party_marginal_percent
b4a14144-6426-4aca-95f0-a4992ab5b7fd,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,2,,state,Telangana,electorate,all voters,BJP,10.7,002: BJP,(%),10.7,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
a3856a28-a1e2-4ce9-b33f-c274b03a0253,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,298,2,,state,Telangana,electorate,all voters,BSP,10.0,003: BSP,(%),.1,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",auto_accepted_candidate,party_marginal_percent
f2d2ed3a-451f-405c-bc43-951b591ad3a7,2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2,1,,state,Jammu and Kashmir,electorate,all voters,INDIA,20.0,006: Communist Party of India,(%),.2,medium,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,needs_review,party_marginal_percent
3a7d9444-2d56-43be-a086-96f998842b3e,2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2,1,,state,Jammu and Kashmir,electorate,all voters,INC,2.3,007: Yuvajana Sramika Rythu Congress Party,(%),2.3,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,auto_accepted_candidate,party_marginal_percent
342f9a37-7ce7-4cda-a029-c80570af39d9,2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2,1,,state,Jammu and Kashmir,electorate,all voters,INDIA,40.0,"020: Communist Party of India (Marxist-Leninist)
Liberation",(%),.4,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,auto_accepted_candidate,party_marginal_percent
70c37415-8729-4789-bb30-f8e7066a3c8e,2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2,1,,state,Jammu and Kashmir,electorate,all voters,INDIA,0.0,035: Indian National Lok Dal,(%),.0,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,auto_accepted_candidate,party_marginal_percent
13328a3d-9209-4145-bb9d-24ad2b6b02a0,2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2,1,,state,Jammu and Kashmir,electorate,all voters,INDIA,10.0,050: Indian Union Muslim League (IUML),(%),.1,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,auto_accepted_candidate,party_marginal_percent
131ff09e-b4f8-4a52-ad48-35bf81382298,2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2,1,,state,Jammu and Kashmir,electorate,all voters,SP,0.0,051: Revolutionary Socialist Party (RSP),(%),.0,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,auto_accepted_candidate,party_marginal_percent
c6ae93fb-5f9d-4e28-a4bf-b645829fdb12,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,121,1,,state,Telangana,electorate,all voters,INC,18.6,001: Congress,(%),18.6,medium,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Telangana tomorrow, which party will you vote for? N (%) 001: Congress 55 18.6 002: BJP 6 1.9 008: JD-U 1 .4 022: TDP 1 .3 081: Hamro Sikkim 1 .3 082: TRS 189 6",needs_review,party_marginal_percent
9b3de4c0-a94f-40ff-8213-b42bd25ee003,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,121,1,,state,Telangana,electorate,all voters,BJP,1.9,002: BJP,(%),1.9,high,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Telangana tomorrow, which party will you vote for? N (%) 001: Congress 55 18.6 002: BJP 6 1.9 008: JD-U 1 .4 022: TDP 1 .3 081: Hamro Sikkim 1 .3 082: TRS 189 6",auto_accepted_candidate,party_marginal_percent
07e68ee1-7420-4a1c-88b8-29576a0ad07f,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,121,1,,state,Telangana,electorate,all voters,Others,14.0,998: No response/Can’t say,(%),14.0,high,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Telangana tomorrow, which party will you vote for? N (%) 001: Congress 55 18.6 002: BJP 6 1.9 008: JD-U 1 .4 022: TDP 1 .3 081: Hamro Sikkim 1 .3 082: TRS 189 6",auto_accepted_candidate,party_marginal_percent
