state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,swing,sim_vote_share,sim_rank
Madhya Pradesh,MORENA,NARENDRA SINGH TOMAR,MALE,61.0,GENERAL,BJP,Lotus,537856.0,3833.0,541689.0,29.47609623430735,47.5694060245852,1837723.0,2019,1.0,True,47.6298041836295,428348.0,113341.0,2.0,49.6298041836295,1.0
Madhya Pradesh,RAJGARH,RODMAL NAGAR,MALE,58.0,GENERAL,BJP,Lotus,822225.0,1599.0,823824.0,48.62243401370099,65.33463396064809,1694329.0,2019,1.0,True,65.3657894089559,392805.0,431019.0,2.0,67.3657894089559,1.0
Madhya Pradesh,RATLAM,GUMAN SINGH DAMOR,MALE,62.0,ST,BJP,Lotus,694243.0,1860.0,696103.0,37.60458578411247,49.67427488787477,1851112.0,2019,1.0,True,49.703572058444465,605467.0,90636.0,2.0,51.703572058444465,1.0
Madhya Pradesh,REWA,JANARDAN MISHRA,MALE,62.0,GENERAL,BJP,Lotus,580769.0,3000.0,583769.0,34.757795912437615,57.535047189522906,1679534.0,2019,1.0,True,57.61346398868592,270961.0,312808.0,2.0,59.61346398868592,1.0
Madhya Pradesh,SAGAR,RAJBAHADUR SINGH,MALE,51.0,GENERAL,BJP,Lotus,645338.0,893.0,646231.0,40.81985738370025,62.285164081053566,1583129.0,2019,1.0,True,62.30684310747945,340689.0,305542.0,2.0,64.30684310747945,1.0
Madhya Pradesh,SATNA,GANESH SINGH,MALE,56.0,GENERAL,BJP,Lotus,587410.0,1343.0,588753.0,37.37962393909073,52.861984906914,1575064.0,2019,1.0,True,52.86668414663056,357280.0,231473.0,2.0,54.86668414663056,1.0
Madhya Pradesh,SHAHDOL,HIMADRI SINGH,FEMALE,32.0,ST,BJP,Lotus,746122.0,1855.0,747977.0,45.154768502252374,60.39446550061931,1656474.0,2019,1.0,True,60.42510530286995,344644.0,403333.0,2.0,62.42510530286995,1.0
Madhya Pradesh,SIDHI,Riti Pathak,FEMALE,41.0,GENERAL,BJP,Lotus,697212.0,1130.0,698342.0,37.83929642539583,54.44291555735731,1845547.0,2019,1.0,True,54.44291555735731,411818.0,286524.0,2.0,56.44291555735731,1.0
Madhya Pradesh,TIKAMGARH,Dr Virendra Kumar,MALE,65.0,SC,BJP,Lotus,670967.0,1281.0,672248.0,40.80662911656496,61.25523256555629,1647399.0,2019,1.0,True,61.2966758820912,324189.0,348059.0,2.0,63.2966758820912,1.0
Madhya Pradesh,UJJAIN,ANIL FIROJIYA,MALE,47.0,SC,BJP,Lotus,790207.0,1456.0,791663.0,47.65526005144384,63.178228069937425,1661229.0,2019,1.0,True,63.20607164328297,426026.0,365637.0,2.0,65.20607164328297,1.0
Madhya Pradesh,VIDISHA,Ramakant Bhargava,MALE,65.0,GENERAL,BJP,Lotus,850443.0,2579.0,853022.0,48.97910202319241,68.1865016590555,1741604.0,2019,1.0,True,68.22844180815905,349938.0,503084.0,2.0,70.22844180815905,1.0
Maharashtra,Ahmadnagar,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,MALE,37.0,GENERAL,BJP,Lotus,696961.0,7699.0,704660.0,37.856533483471544,58.425158984818715,1861396.0,2019,1.0,True,58.536447590416,423186.0,281474.0,2.0,60.536447590416,1.0
Maharashtra,Akola,Dhotre Sanjay Shamrao,MALE,60.0,GENERAL,BJP,Lotus,552898.0,1546.0,554444.0,29.726207115816315,49.495752933667205,1865169.0,2019,1.0,True,49.52869291788752,278848.0,275596.0,2.0,51.52869291788752,1.0
Maharashtra,Amravati,Navnit Ravi Rana,FEMALE,33.0,SC,IND,Spanner,507844.0,3103.0,510947.0,27.873520736286416,45.87203158765115,1833091.0,2019,1.0,True,45.93256831043209,473996.0,36951.0,0.0,45.93256831043209,1.0
Maharashtra,Aurangabad,Imtiaz Jaleel Syed,MALE,50.0,GENERAL,AIMIM,Kite,388784.0,258.0,389042.0,20.62478396678337,32.45459558348148,1886284.0,2019,1.0,True,32.46830092278469,384550.0,4492.0,0.0,32.46830092278469,1.0
Maharashtra,Baramati,Supriya Sule,FEMALE,49.0,GENERAL,NCP,Clock,683705.0,3009.0,686714.0,32.473921376597595,52.52845902833128,2114663.0,2019,1.0,True,52.63273264619139,530940.0,155774.0,0.0,52.63273264619139,1.0
Maharashtra,Beed,Pritam Gopinathrao Munde,FEMALE,36.0,GENERAL,BJP,Lotus,675841.0,2334.0,678175.0,33.15602533483589,50.10742979750887,2045405.0,2019,1.0,True,50.14607375486081,509807.0,168368.0,2.0,52.14607375486081,1.0
Maharashtra,Bhandara - gondiya,Sunil Baburao Mendhe,MALE,50.0,GENERAL,BJP,Lotus,646152.0,4091.0,650243.0,35.89417053626826,52.1637039396154,1811556.0,2019,1.0,True,52.23124815752841,452849.0,197394.0,2.0,54.23124815752841,1.0
Maharashtra,Bhiwandi,KAPIL MORESHWAR PATIL,MALE,58.0,GENERAL,BJP,Lotus,522032.0,1551.0,523583.0,27.701338553515686,52.06646744994307,1890100.0,2019,1.0,True,52.08889622870514,367254.0,156329.0,2.0,54.08889622870514,1.0
Maharashtra,Buldhana,Jadhav Prataprao Ganpatrao,MALE,58.0,GENERAL,SHS,Bow and Arrow,520537.0,1440.0,521977.0,29.608694221739185,46.557243404322875,1762918.0,2019,1.0,True,46.5901554769498,388690.0,133287.0,0.0,46.5901554769498,1.0
Maharashtra,Chandrapur,Balubhau alias Suresh Narayan Dhanorkar,MALE,43.0,GENERAL,INC,Hand,557550.0,1957.0,559507.0,29.29067714800847,45.140243617112255,1910188.0,2019,1.0,True,45.17712927360606,514744.0,44763.0,-1.0,44.17712927360606,1.0
Maharashtra,Dhule,Bhamre Subhash Ramrao,MALE,66.0,GENERAL,BJP,Lotus,610268.0,3265.0,613533.0,32.15290227877661,56.3609589758382,1908173.0,2019,1.0,True,56.54483990422455,384290.0,229243.0,2.0,58.54483990422455,1.0
Maharashtra,Dindori,Dr. Bharati Pravin Pawar,FEMALE,40.0,ST,BJP,Lotus,565452.0,2018.0,567470.0,32.74616027366273,49.83481191742879,1732936.0,2019,1.0,True,49.88172790650044,368691.0,198779.0,2.0,51.88172790650044,1.0
Maharashtra,Gadchiroli-Chimur,ASHOK MAHADEORAO NETE,MALE,55.0,ST,BJP,Lotus,517722.0,2246.0,519968.0,32.88093964332103,45.46231903571984,1581366.0,2019,1.0,True,45.50353636743917,442442.0,77526.0,2.0,47.50353636743917,1.0
Maharashtra,Hatkanangle,Dhairyasheel Sambhajirao Mane,MALE,38.0,GENERAL,SHS,Bow and Arrow,582776.0,3000.0,585776.0,32.972578951960394,46.70094306604492,1776555.0,2019,1.0,True,46.77933670922872,489737.0,96039.0,0.0,46.77933670922872,1.0
Maharashtra,Hingoli,Hemant Patil,MALE,48.0,GENERAL,SHS,Bow and Arrow,583392.0,2920.0,586312.0,33.81797270507674,50.5979200305152,1733729.0,2019,1.0,True,50.652604370047584,308456.0,277856.0,0.0,50.652604370047584,1.0
Maharashtra,Jalgaon,Unmesh Bhaiyyasaheb Patil,MALE,40.0,GENERAL,BJP,Lotus,709510.0,4364.0,713874.0,36.961478720099414,65.35590005190943,1931400.0,2019,1.0,True,65.5967184825187,302257.0,411617.0,2.0,67.5967184825187,1.0
Maharashtra,Jalna,Danve Raosaheb Dadarao,MALE,65.0,GENERAL,BJP,Lotus,694945.0,3074.0,698019.0,37.38279367187584,57.730651660414054,1867220.0,2019,1.0,True,57.77638169117958,365204.0,332815.0,2.0,59.77638169117958,1.0
Maharashtra,Kalyan,Dr. SHRIKANT EKNATH SHINDE,MALE,32.0,GENERAL,SHS,Bow and Arrow,558023.0,1700.0,559723.0,28.47483512033519,62.841363793544794,1965676.0,2019,1.0,True,62.868114921381576,215380.0,344343.0,0.0,62.868114921381576,1.0
Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,MALE,54.0,GENERAL,SHS,Bow and Arrow,745675.0,3410.0,749085.0,39.83443729739387,56.21634156445309,1880496.0,2019,1.0,True,56.28612347578844,478517.0,270568.0,0.0,56.28612347578844,1.0
Maharashtra,Latur,Sudhakar Tukaram Shrangare,MALE,57.0,SC,BJP,Lotus,657590.0,3905.0,661495.0,35.06175208318205,56.14983248294484,1886657.0,2019,1.0,True,56.223662223703016,372384.0,289111.0,2.0,58.223662223703016,1.0
Maharashtra,Madha,Ranjeetsinha Hindurao Naik- Nimbalkar,MALE,42.0,GENERAL,BJP,Lotus,583191.0,3123.0,586314.0,30.70391616140563,48.14443478239448,1909574.0,2019,1.0,True,48.203966229254,500550.0,85764.0,2.0,50.203966229254,1.0
Maharashtra,Maval,SHRIRANG APPA CHANDU BARNE,MALE,55.0,GENERAL,SHS,Bow and Arrow,718950.0,1713.0,720663.0,31.359352154842306,52.62403465317615,2298080.0,2019,1.0,True,52.64648557352331,504750.0,215913.0,0.0,52.64648557352331,1.0
Maharashtra,Mumbai North,Gopal Shetty,MALE,65.0,GENERAL,BJP,Lotus,705555.0,1123.0,706678.0,42.89786627007011,71.38435616720642,1647350.0,2019,1.0,True,71.39899712960428,241431.0,465247.0,2.0,73.39899712960428,1.0
Maharashtra,Mumbai North East,Manoj Kotak,MALE,46.0,GENERAL,BJP,Lotus,513579.0,1020.0,514599.0,32.391343072576014,56.60028091216161,1588693.0,2019,1.0,True,56.61198711101185,288113.0,226486.0,2.0,58.61198711101185,1.0
Maharashtra,Mumbai North West,Gajanan Kirtikar,MALE,75.0,GENERAL,SHS,Bow and Arrow,569018.0,1045.0,570063.0,32.90857104261882,60.52710093424404,1732263.0,2019,1.0,True,60.54857317654756,309735.0,260328.0,0.0,60.54857317654756,1.0
Maharashtra,Mumbai North central,POONAM MAHAJAN,FEMALE,38.0,GENERAL,BJP,Lotus,485815.0,857.0,486672.0,28.97045105902704,53.96691273091394,1679891.0,2019,1.0,True,53.96769071085758,356667.0,130005.0,2.0,55.96769071085758,1.0
Maharashtra,Mumbai South,Arvind Ganpat Sawant,MALE,67.0,GENERAL,SHS,Bow and Arrow,420530.0,1407.0,421937.0,27.148598356942845,52.623787258402665,1554176.0,2019,1.0,True,52.63612899523584,321870.0,100067.0,0.0,52.63612899523584,1.0
Maharashtra,Mumbai South central,Rahul Ramesh Shewale,MALE,47.0,SC,SHS,Bow & Arrow,423743.0,1170.0,424913.0,29.500062483511297,53.253716303861495,1440380.0,2019,1.0,True,53.297334587645025,272774.0,152139.0,0.0,53.297334587645025,1.0
Maharashtra,Nagpur,NITIN JAIRAM GADKARI,MALE,62.0,GENERAL,BJP,Lotus,657624.0,2597.0,660221.0,30.550285595827305,55.61090451181968,2161096.0,2019,1.0,True,55.66548150121706,444212.0,216009.0,2.0,57.66548150121706,1.0
Maharashtra,Nanded,Prataprao Patil Chikhalikar,MALE,57.0,GENERAL,BJP,Lotus,482148.0,4658.0,486806.0,28.313835337417885,43.10069750022577,1719322.0,2019,1.0,True,43.104971886483376,446658.0,40148.0,2.0,45.104971886483376,1.0
Maharashtra,Nandurbar,Dr. Heena Vijaykumar Gavit,FEMALE,31.0,ST,BJP,Lotus,637226.0,1910.0,639136.0,34.158320858490114,49.755789204901966,1871099.0,2019,1.0,True,49.864792960807904,543507.0,95629.0,2.0,51.864792960807904,1.0
Maharashtra,Nashik,Godse Hemant Tukaram,MALE,48.0,GENERAL,SHS,Bow and Arrow,562034.0,1565.0,563599.0,29.898136084504294,50.22752145100402,1885064.0,2019,1.0,True,50.266046634416426,271395.0,292204.0,0.0,50.266046634416426,1.0
Maharashtra,Osmanabad,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,MALE,35.0,GENERAL,SHS,Bow and Arrow,591605.0,5035.0,596640.0,31.57259728851588,49.52059706249502,1889740.0,2019,1.0,True,49.524789786923215,469074.0,127566.0,0.0,49.524789786923215,1.0
Maharashtra,Palghar,Rajendra Dhedya Gavit,MALE,51.0,ST,SHS,Bow and Arrow,579989.0,490.0,580479.0,30.784843020789136,48.28484848988976,1885600.0,2019,1.0,True,48.29513262298233,491596.0,88883.0,0.0,48.29513262298233,1.0
Maharashtra,Parbhani,JADHAV SANJAY (BANDU) HARIBHAU,MALE,52.0,GENERAL,SHS,Bow and Arrow,538214.0,727.0,538941.0,27.147561892135315,43.00889320177609,1985228.0,2019,1.0,True,43.01953572129868,496742.0,42199.0,0.0,43.01953572129868,1.0
Maharashtra,Pune,Girish Bhalchandra Bapat,MALE,68.0,GENERAL,BJP,Lotus,631875.0,960.0,632835.0,30.485966054925655,61.10486706950391,2075824.0,2019,1.0,True,61.12953954460626,308207.0,324628.0,2.0,63.12953954460626,1.0
Maharashtra,Raigad,Tatkare Sunil Dattatray,MALE,64.0,GENERAL,NCP,Clock,484563.0,2405.0,486968.0,29.46027290354,47.38965124958276,1652965.0,2019,1.0,True,47.487437430946095,455530.0,31438.0,0.0,47.487437430946095,1.0
Maharashtra,Ramtek,Krupal Balaji Tumane,MALE,53.0,SC,SHS,Bow and Arrow,594827.0,2299.0,597126.0,31.0556053681055,49.85168704421839,1922764.0,2019,1.0,True,49.89588416570294,470343.0,126783.0,0.0,49.89588416570294,1.0
Maharashtra,Ratnagiri - sindhudurg,Vinayak Raut,MALE,65.0,GENERAL,SHS,Bow and Arrow,456013.0,2009.0,458022.0,31.466696712025534,50.758515218511555,1455577.0,2019,1.0,True,50.82909592920668,279700.0,178322.0,0.0,50.82909592920668,1.0
Maharashtra,Raver,Khadse Raksha Nikhil,FEMALE,31.0,GENERAL,BJP,Lotus,652212.0,3174.0,655386.0,36.92209406940984,59.77012542509833,1775051.0,2019,1.0,True,59.96371358434944,319504.0,335882.0,2.0,61.96371358434944,1.0
Maharashtra,Sangli,Sanjaykaka Patil,MALE,54.0,GENERAL,BJP,Lotus,503615.0,5380.0,508995.0,28.135120658843665,42.68047772417743,1809109.0,2019,1.0,True,42.77419875323331,344643.0,164352.0,2.0,44.77419875323331,1.0
Maharashtra,Satara,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,MALE,53.0,GENERAL,NCP,Clock,576078.0,2948.0,579026.0,31.3242870257816,51.80249374416801,1848489.0,2019,1.0,True,51.910377485355475,452498.0,126528.0,0.0,51.910377485355475,1.0
Maharashtra,Shirdi,SADASHIV KISAN LOKHANDE,MALE,56.0,SC,SHS,Bow and Arrow,483449.0,3371.0,486820.0,30.67396140960847,47.24105338951307,1587079.0,2019,1.0,True,47.29337201101265,366625.0,120195.0,0.0,47.29337201101265,1.0
Maharashtra,Shirur,Dr. Amol Ramsing Kolhe,MALE,38.0,GENERAL,NCP,Clock,634554.0,1276.0,635830.0,29.2264548070837,49.168893133460415,2175529.0,2019,1.0,True,49.1703380281908,577347.0,58483.0,0.0,49.1703380281908,1.0
Maharashtra,Solapur,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,MALE,63.0,SC,BJP,Lotus,523352.0,1633.0,524985.0,28.352219151094104,48.325852584448384,1851654.0,2019,1.0,True,48.407397230464525,366377.0,158608.0,2.0,50.407397230464525,1.0
Maharashtra,Thane,RAJAN BABURAO VICHARE,MALE,57.0,GENERAL,SHS,Bow and Arrow,738618.0,2351.0,740969.0,31.252607129013715,63.278222328496895,2370903.0,2019,1.0,True,63.30265745592977,328824.0,412145.0,0.0,63.30265745592977,1.0
Maharashtra,Wardha,Ramdas Chandrabhanji Tadas,MALE,65.0,GENERAL,BJP,Lotus,575488.0,2876.0,578364.0,33.17671313263538,53.9188202752604,1743283.0,2019,1.0,True,53.92319382417931,391173.0,187191.0,2.0,55.92319382417931,1.0
Maharashtra,Yavatmal-Washim,Bhavana Pundlikrao Gawali,FEMALE,46.0,GENERAL,SHS,Bow and Arrow,540104.0,1994.0,542098.0,28.290483434532675,46.142911619102094,1916185.0,2019,1.0,True,46.16664679531944,424159.0,117939.0,0.0,46.16664679531944,1.0
Manipur,Inner manipur,DR RAJKUMAR RANJAN SINGH,MALE,67.0,GENERAL,BJP,Lotus,261802.0,1830.0,263632.0,28.121826544805987,34.66762048034337,937464.0,2019,1.0,True,34.72035464196676,245877.0,17755.0,2.0,36.72035464196676,1.0
Manipur,Outer manipur,Lorho S. Pfoze,MALE,59.0,ST,NPF,Cock,362707.0,820.0,363527.0,35.566711248127625,42.27082715597184,1022099.0,2019,1.0,True,42.36768221120732,289745.0,73782.0,0.0,42.36768221120732,1.0
Meghalaya,Shillong,VINCENT H. PALA,MALE,51.0,ST,INC,Hand,419212.0,477.0,419689.0,35.03814474130201,53.51271677553524,1197806.0,2019,1.0,True,53.51879008913656,267256.0,152433.0,-1.0,52.51879008913656,1.0
Meghalaya,Tura,AGATHA K. SANGMA,FEMALE,38.0,ST,NPEP,Book,304185.0,270.0,304455.0,42.46293532685254,52.1791663810242,716990.0,2019,1.0,True,52.21845461982948,240425.0,64030.0,0.0,52.21845461982948,1.0
Mizoram,MIZORAM,C LALROSANGA,MALE,62.0,ST,MNF,Star,223509.0,777.0,224286.0,28.302358214379453,44.826090693059015,792464.0,2019,1.0,True,44.891227550483265,216146.0,8140.0,0.0,44.891227550483265,1.0
NCT OF Delhi,CHANDNI CHOWK,HARSH VARDHAN,MALE,64.0,GENERAL,BJP,Lotus,517939.0,1116.0,519055.0,33.22413416775321,52.920839221299865,1562283.0,2019,1.0,True,52.94372647619825,290910.0,228145.0,2.0,54.94372647619825,1.0
NCT OF Delhi,EAST DELHI,GAUTAM GAMBHIR,MALE,37.0,GENERAL,BJP,Lotus,695109.0,1047.0,696156.0,34.136974317683205,55.32973823612397,2039302.0,2019,1.0,True,55.34618995866661,304934.0,391222.0,2.0,57.34618995866661,1.0
NCT OF Delhi,NEW DELHI,MEENAKASHI LEKHI,FEMALE,51.0,GENERAL,BJP,Lotus,503157.0,1049.0,504206.0,31.172510154747847,54.77124424403655,1617470.0,2019,1.0,True,54.7727912173385,247702.0,256504.0,2.0,56.7727912173385,1.0
NCT OF Delhi,NORTH EAST DELHI,MANOJ TIWARI,MALE,47.0,GENERAL,BJP,Lotus,785262.0,2537.0,787799.0,34.3943135361311,53.856765978450426,2290492.0,2019,1.0,True,53.904377426914586,421697.0,366102.0,2.0,55.904377426914586,1.0
NCT OF Delhi,NORTH WEST DELHI,HANS RAJ HANS,MALE,57.0,SC,BJP,Lotus,847737.0,926.0,848663.0,35.67317291545379,60.48976967696043,2378995.0,2019,1.0,True,60.49080445514561,294766.0,553897.0,2.0,62.49080445514561,1.0
NCT OF Delhi,SOUTH DELHI,RAMESH BIDHURI,MALE,57.0,GENERAL,BJP,Lotus,685789.0,1225.0,687014.0,33.229808707580254,56.56554512183575,2067463.0,2019,1.0,True,56.58059234637488,319971.0,367043.0,2.0,58.58059234637488,1.0
NCT OF Delhi,WEST DELHI,PARVESH SAHIB SINGH VERMA,MALE,41.0,GENERAL,BJP,Lotus,862058.0,3590.0,865648.0,36.49991314042074,60.01059277971732,2371644.0,2019,1.0,True,60.0476830967792,287162.0,578486.0,2.0,62.0476830967792,1.0
Nagaland,Nagaland,Tokheho Yepthomi,MALE,62.0,ST,NDPP,Globe,499683.0,827.0,500510.0,41.2357459401521,49.681518546569166,1213777.0,2019,1.0,True,49.73483564977438,484166.0,16344.0,0.0,49.73483564977438,1.0
Odisha,Aska,Pramila Bisoyi,FEMALE,70.0,GENERAL,BJD,Conch,552364.0,385.0,552749.0,35.86612551057817,54.5176498436714,1541145.0,2019,1.0,True,54.51915546691759,348042.0,204707.0,0.0,54.51915546691759,1.0
Odisha,Balasore,PRATAP CHANDRA SARANGI,MALE,64.0,GENERAL,BJP,Lotus,481438.0,2420.0,483858.0,31.587935873339596,41.73510270797125,1531781.0,2019,1.0,True,41.788593029793475,470902.0,12956.0,2.0,43.788593029793475,1.0
Odisha,Bargarh,Suresh Pujari,MALE,59.0,GENERAL,BJP,Lotus,577074.0,4171.0,581245.0,36.41224338935908,46.459533298483386,1596290.0,2019,1.0,True,46.57740289379379,517306.0,63939.0,2.0,48.57740289379379,1.0
Odisha,Berhampur,CHANDRA SEKHAR SAHU,MALE,68.0,GENERAL,BJD,Conch,443145.0,698.0,443843.0,29.541184261758257,44.828686771970546,1502455.0,2019,1.0,True,44.836702326474125,348999.0,94844.0,0.0,44.836702326474125,1.0
Odisha,Bhadrak,MANJULATA MANDAL,FEMALE,42.0,SC,BJD,Conch,511772.0,1273.0,513045.0,30.875431270277147,41.77734384542598,1661661.0,2019,1.0,True,41.87589172317648,484254.0,28791.0,0.0,41.87589172317648,1.0
Odisha,Bhubaneswar,APARAJITA SARANGI,FEMALE,49.0,GENERAL,BJP,Lotus,485793.0,1198.0,486991.0,28.65195642939427,48.42674796941998,1699678.0,2019,1.0,True,48.446451754102355,463152.0,23839.0,2.0,50.446451754102355,1.0
Odisha,Bolangir,Sangeeta Kumari Singh Deo,FEMALE,57.0,GENERAL,BJP,Lotus,496237.0,1849.0,498086.0,28.55267517595844,38.11657065194101,1744446.0,2019,1.0,True,38.11770828151725,478570.0,19516.0,2.0,40.11770828151725,1.0
Odisha,Cuttack,BHARTRUHARI MAHTAB,MALE,62.0,GENERAL,BJD,Conch,524117.0,475.0,524592.0,34.53544314797406,49.4683905742702,1518996.0,2019,1.0,True,49.513633918205926,403391.0,121201.0,0.0,49.513633918205926,1.0
Odisha,Dhenkanal,MAHESH SAHOO,MALE,58.0,SC,BJD,Conch,521954.0,930.0,522884.0,34.75691021621201,46.14172269467435,1504403.0,2019,1.0,True,46.210679067662845,487472.0,35412.0,0.0,46.210679067662845,1.0
Odisha,Jagatsinghpur,RAJASHREE MALLICK,FEMALE,54.0,SC,BJD,Conch,618955.0,1030.0,619985.0,37.721275618385306,50.4123750738925,1643595.0,2019,1.0,True,50.43850015050562,348330.0,271655.0,0.0,50.43850015050562,1.0
Odisha,Jajpur,SARMISTHA SETHI,FEMALE,45.0,SC,BJD,Conch,542476.0,1544.0,544020.0,36.88253682863878,49.77469543855476,1475007.0,2019,1.0,True,49.81484940718846,442327.0,101693.0,0.0,49.81484940718846,1.0
Odisha,Kalahandi,BASANTA KUMAR PANDA,MALE,58.0,GENERAL,BJP,Lotus,429710.0,3364.0,433074.0,26.88137470081735,35.18269534636035,1611056.0,2019,1.0,True,35.25822849941219,406260.0,26814.0,2.0,37.25822849941219,1.0
Odisha,Kandhamal,ACHYUTANANDA SAMANTA,MALE,55.0,GENERAL,BJD,Conch,461154.0,525.0,461679.0,35.82611786141638,49.008376493167496,1288666.0,2019,1.0,True,49.01128998869409,312463.0,149216.0,0.0,49.01128998869409,1.0
Odisha,Kendrapara,Anubhav Mohanty,MALE,37.0,GENERAL,BJD,Conch,629349.0,830.0,630179.0,36.83284275791448,50.88457488727827,1710916.0,2019,1.0,True,50.894191149510505,476598.0,153581.0,0.0,50.894191149510505,1.0
Odisha,Keonjhar,Chandrani Murmu,FEMALE,25.0,ST,BJD,Conch,525886.0,473.0,526359.0,34.70450085976813,44.74019510760498,1516688.0,2019,1.0,True,44.74730764129995,460156.0,66203.0,0.0,44.74730764129995,1.0
Odisha,Koraput,KAUSALYA HIKAKA,FEMALE,33.0,ST,BJD,Conch,366812.0,704.0,367516.0,25.62186973641647,34.008193072994594,1434384.0,2019,2.0,False,34.02418713506597,208398.0,,0.0,34.02418713506597,1.0
Odisha,Mayurbhanj,BISHWESWAR TUDU,MALE,54.0,ST,BJP,Lotus,480253.0,3559.0,483812.0,32.40090945315613,42.00876448845309,1493205.0,2019,1.0,True,42.05755256846353,458556.0,25256.0,2.0,44.05755256846353,1.0
Odisha,Nabarangpur,RAMESH CHANDRA MAJHI,MALE,40.0,ST,BJD,Conch,392481.0,23.0,392504.0,26.86536108046247,33.784506109984015,1461004.0,2019,1.0,True,33.84530482021212,350870.0,41634.0,0.0,33.84530482021212,1.0
Odisha,Puri,Dr Sambit Patra,MALE,45.0,GENERAL,BJP,Lotus,524504.0,2103.0,526607.0,33.70649369435798,46.35119053906088,1562331.0,2019,2.0,False,46.371761680843946,44734.0,,2.0,48.371761680843946,1.0
Odisha,Sambalpur,NITESH GANGA DEB,MALE,47.0,GENERAL,BJP,Lotus,471382.0,2388.0,473770.0,32.26151321389417,42.05076589074629,1468530.0,2019,1.0,True,42.13330013206398,464608.0,9162.0,2.0,44.13330013206398,1.0
Odisha,Sundargarh,Jual Oram,MALE,58.0,ST,BJP,Lotus,498468.0,1588.0,500056.0,32.65085454040907,45.416325703942334,1531525.0,2019,1.0,True,45.45430581322736,276991.0,223065.0,2.0,47.45430581322736,1.0
Puducherry,Puducherry,Ve. VAITHILINGAM,MALE,68.0,GENERAL,INC,Hand,444646.0,335.0,444981.0,45.713625296637595,56.262967903451155,973410.0,2019,1.0,True,56.27257322069907,247956.0,197025.0,-1.0,55.27257322069907,1.0
Punjab,Amritsar,GURJEET SINGH AUJLA,MALE,46.0,GENERAL,INC,Hand,444052.0,980.0,445032.0,29.513852275553344,51.71291056517566,1507875.0,2019,1.0,True,51.777227336875654,345406.0,99626.0,-1.0,50.777227336875654,1.0
Punjab,Anandpur Sahib,Manish Tewari,MALE,53.0,GENERAL,INC,Hand,426904.0,1141.0,428045.0,25.195776501639912,39.55965856579891,1698876.0,2019,1.0,True,39.57052010350116,381161.0,46884.0,-1.0,38.57052010350116,1.0
Punjab,Bathinda,Harsimrat Kaur Badal,FEMALE,52.0,GENERAL,SAD,Scales,490811.0,2013.0,492824.0,30.389887961244916,40.980115467161376,1621671.0,2019,1.0,True,41.04096401595589,471052.0,21772.0,0.0,41.04096401595589,1.0
Punjab,Faridkot,Mohammad Sadique,MALE,78.0,SC,INC,Hand,417936.0,1129.0,419065.0,27.177229662555263,42.97036017726882,1541971.0,2019,1.0,True,42.98336217250784,335809.0,83256.0,-1.0,41.98336217250784,1.0
Punjab,Fatehgarh Sahib,AMAR SINGH,MALE,65.0,SC,INC,Hand,410723.0,928.0,411651.0,27.391155935246175,41.70049262480994,1502861.0,2019,1.0,True,41.75179624077538,317753.0,93898.0,-1.0,40.75179624077538,1.0
Punjab,Firozpur,SUKHBIR SINGH BADAL,MALE,56.0,GENERAL,SAD,Scales,631100.0,2327.0,633427.0,39.13862850102476,54.00975954147379,1618419.0,2019,1.0,True,54.04515060582765,434577.0,198850.0,0.0,54.04515060582765,1.0
Punjab,Gurdaspur,SUNNY DEOL,MALE,59.0,GENERAL,BJP,Lotus,551177.0,7542.0,558719.0,35.02316828853044,50.58358818917456,1595284.0,2019,1.0,True,50.61378565016166,476260.0,82459.0,2.0,52.61378565016166,1.0
Punjab,Hoshiarpur,SOM PARKASH,MALE,70.0,SC,BJP,Lotus,416711.0,4609.0,421320.0,26.373708920187795,42.486121825414834,1597500.0,2019,1.0,True,42.52359983084222,372790.0,48530.0,2.0,44.52359983084222,1.0
Punjab,Jalandhar,Santokh Singh Chaudhary,MALE,72.0,SC,INC,Hand,385449.0,263.0,385712.0,23.853290439562205,37.837047762268696,1617018.0,2019,1.0,True,37.85208606886373,366221.0,19491.0,-1.0,36.85208606886373,1.0
Punjab,Khadoor Sahib,JASBIR SINGH GILL (DIMPA),MALE,48.0,GENERAL,INC,Hand,457990.0,1720.0,459710.0,28.05090423603984,43.859180460811906,1638842.0,2019,1.0,True,43.94798629487434,319137.0,140573.0,-1.0,42.94798629487434,1.0
Punjab,Ludhiana,RAVNEET SINGH BITTU,MALE,43.0,GENERAL,INC,Hand,383284.0,511.0,383795.0,22.79981584067248,36.65576275638118,1683325.0,2019,1.0,True,36.658213581290504,307423.0,76372.0,-1.0,35.658213581290504,1.0
Punjab,Patiala,Preneet Kaur,FEMALE,74.0,GENERAL,INC,Hand,531178.0,849.0,532027.0,30.583295010347207,45.13113236917089,1739600.0,2019,1.0,True,45.16730155199537,369309.0,162718.0,-1.0,44.16730155199537,1.0
