state,constituency,winning_party,alliance_2019,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Bihar,Gopalganj (SC),JD(U),NDA,55.4359746935239,286434.0,regional,regional_centre,2.580418084429182,27.94816153368798
Bihar,Hajipur (SC),LJP,OTHER,53.76448748878892,205449.0,unknown,unknown,2.4828694172262975,20.40579370431766
Bihar,Jahanabad,JD(U),NDA,40.822076113202726,1751.0,regional,regional_centre,2.971964451835766,0.21300018854956448
Bihar,Jamui (SC),LJP,OTHER,55.748959317780255,241049.0,unknown,unknown,2.45956191997951,25.396649798711877
Bihar,Jhanjharpur,JD(U),NDA,56.799225316388856,322951.0,regional,regional_centre,2.533116084858725,30.450930732951015
Bihar,Karakat,JD(U),NDA,45.85737996634431,84542.0,regional,regional_centre,2.91044540484885,9.730915586822263
Bihar,Katihar,JD(U),NDA,50.049743498900455,57203.0,regional,regional_centre,2.2079579869398462,5.117765049645087
Bihar,Khagaria,LJP,OTHER,52.77059783019054,248570.0,unknown,unknown,2.8069702728232193,25.710245931736544
Bihar,Kishanganj,INC,INDIA,33.31663040133333,34466.0,national,centre-left,3.638324330395854,3.128713338652851
Bihar,Madhepura,JD(U),NDA,54.41890951943476,301527.0,regional,regional_centre,2.603381793799914,26.28203898981411
Bihar,Madhubani,BJP,NDA,61.82816786827545,454940.0,national,centre-right,2.3634994201534583,47.207245348176
Bihar,Maharajganj,BJP,NDA,56.1684296234308,230772.0,national,centre-right,2.365503128115763,23.72481631083692
Bihar,Munger,JD(U),NDA,51.02560341533271,167937.0,regional,regional_centre,2.6107488389276137,16.20594286420115
Bihar,Muzaffarpur,BJP,NDA,63.02682390656336,409988.0,national,centre-right,2.185942111992698,38.74807907863821
Bihar,Nalanda,JD(U),NDA,52.4479145455286,256137.0,regional,regional_centre,2.8322353124312594,24.83666024749682
Bihar,Nawada,LJP,OTHER,52.59458736797876,148072.0,unknown,unknown,2.411704638067488,15.71119047770626
Bihar,Paschim Champaran,BJP,NDA,59.599619324419315,293906.0,national,centre-right,2.216049001954574,29.015258614562033
Bihar,Pataliputra,BJP,NDA,47.27974695406815,39321.0,national,centre-right,2.412758867366378,3.6484376232313807
Bihar,Patna Sahib,BJP,NDA,61.84620553098134,284657.0,national,centre-right,2.0376299386260572,28.979064120901775
Bihar,Purnia,JD(U),NDA,54.84895228521414,263461.0,regional,regional_centre,2.467600503997155,22.83142971038356
Bihar,Purvi Champaran,BJP,NDA,57.81338803281969,293648.0,national,centre-right,2.399989872115593,29.3824294576746
Bihar,Samastipur (SC),LJP,OTHER,55.19422977846471,251643.0,unknown,unknown,2.495445039167723,24.69448737764039
Bihar,Saran,BJP,NDA,53.01966024050391,138411.0,national,centre-right,2.3276240232644168,14.677419354838705
Bihar,Sasaram (SC),BJP,NDA,50.761785854614885,165745.0,national,centre-right,2.6305391095556576,17.003864584626406
Bihar,Sheohar,BJP,NDA,60.59156306399126,340360.0,national,centre-right,2.273706015910541,33.88153408610146
Bihar,Sitamarhi,JD(U),NDA,54.65134971492488,250539.0,regional,regional_centre,2.541047008210013,24.116979464773035
Bihar,Siwan,JD(U),NDA,45.53903798702288,116958.0,regional,regional_centre,3.042550178614092,11.876199469948517
Bihar,Supaul,JD(U),NDA,53.778746044535275,266853.0,regional,regional_centre,2.6333179329221545,24.02338844351619
Bihar,Ujiarpur,BJP,NDA,56.11420388658019,277278.0,national,centre-right,2.5438208429962104,28.606476533193568
Bihar,Vaishali,LJP,OTHER,52.870488401738115,234584.0,unknown,unknown,2.6459257718495937,21.827249634791993
Bihar,Valmiki Nagar,JD(U),NDA,58.39219447916364,354616.0,regional,regional_centre,2.47320400511074,34.35901907779361
Chandigarh,CHANDIGARH,BJP,NDA,50.636049832664575,46970.0,national,centre-right,2.3778296210622663,10.287624187415673
Chhattisgarh,BASTAR,INC,INDIA,44.09582777379755,38982.0,national,centre-left,2.788996029478263,4.270380765211215
Chhattisgarh,BILASPUR,BJP,NDA,52.46743518042324,141763.0,national,centre-right,2.263314505587202,11.721433331624539
Chhattisgarh,DURG,BJP,NDA,61.018422466731224,391978.0,national,centre-right,2.0802937968121786,28.159419998333327
Chhattisgarh,JANJGIR-CHAMPA,BJP,NDA,45.90950987857171,83255.0,national,centre-right,2.659510346036882,6.672945136857287
Chhattisgarh,KANKER,BJP,NDA,47.12183389651249,6914.0,national,centre-right,2.2762864608674325,0.5964494264544413
Chhattisgarh,KORBA,INC,INDIA,46.02943259011543,26249.0,national,centre-left,2.4701603242293317,2.308816143505645
