state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Karnataka,Bangalore South,JAYAPAL.D,MALE,47.0,SC,IND,Diamond,1250052.0,1241485.0,940.0,2.0,942.0,0.04,0.08,0.08,2341895.0,2024,10,False,0.07539969039702499,860.0,
Karnataka,Bangalore South,RANJITH GOWDA,MALE,37.0,GENERAL,IND,Flute,1250052.0,1241485.0,859.0,1.0,860.0,0.04,0.07,0.07,2341895.0,2024,11,False,0.06883623539431157,740.0,
Karnataka,Bangalore South,V.RAJKUMAR VCK,MALE,59.0,SC,IND,Pressure cooker,1250052.0,1241485.0,738.0,2.0,740.0,0.03,0.06,0.06,2341895.0,2024,12,False,0.05923117929277972,738.0,
Karnataka,Bangalore South,RAGHUPATHI BHAT,MALE,43.0,GENERAL,KRS,Battery Torch,1250052.0,1241485.0,737.0,1.0,738.0,0.03,0.06,0.06,2341895.0,2024,13,False,0.05907109502442086,563.0,
Karnataka,Bangalore South,DR HARISH GOWDA,MALE,39.0,GENERAL,IND,Stethoscope,1250052.0,1241485.0,555.0,8.0,563.0,0.02,0.05,0.05,2341895.0,2024,14,False,0.04506372154302025,492.0,
Karnataka,Bangalore South,CHETAN CHAMAN,MALE,41.0,GENERAL,CCP,Coconut farm,1250052.0,1241485.0,490.0,2.0,492.0,0.02,0.04,0.04,2341895.0,2024,15,False,0.03938073001628057,477.0,
Karnataka,Bangalore South,A . RAJ.,MALE,51.0,GENERAL,IND,Whistle,1250052.0,1241485.0,473.0,4.0,477.0,0.02,0.04,0.04,2341895.0,2024,16,False,0.03818009800358909,452.0,
Karnataka,Bangalore South,K. C. JANARDHAN,MALE,61.0,GENERAL,IND,Pen nib with seven rays,1250052.0,1241485.0,444.0,8.0,452.0,0.02,0.04,0.04,2341895.0,2024,17,False,0.036179044649103285,403.0,
Karnataka,Bangalore South,KANTHAKUMAR.R.,MALE,32.0,GENERAL,IND,School bag,1250052.0,1241485.0,393.0,10.0,403.0,0.02,0.03,0.03,2341895.0,2024,18,False,0.03225698007431112,310.0,
Karnataka,Bangalore South,KARAVALI MANJUNATH. BE,MALE,40.0,ST,RTSMJD,Ring,1250052.0,1241485.0,308.0,2.0,310.0,0.01,0.02,0.02,2341895.0,2024,19,False,0.024813061595623936,297.0,
Karnataka,Bangalore South,C M. SHABAZ KHAN,MALE,30.0,GENERAL,YSEP,Mike,1250052.0,1241485.0,295.0,2.0,297.0,0.01,0.02,0.02,2341895.0,2024,20,False,0.02377251385129132,269.0,
Karnataka,Bangalore South,ASGAR A MOHIN.S.M.,MALE,55.0,GENERAL,IND,Batsman,1250052.0,1241485.0,266.0,3.0,269.0,0.01,0.02,0.02,2341895.0,2024,21,False,0.02153133409426722,237.0,
Karnataka,Bangalore South,SUBRAHMANYA KUMAR KUNTIKANAMATA,MALE,50.0,GENERAL,IND,Water tank,1250052.0,1241485.0,234.0,3.0,237.0,0.01,0.02,0.02,2341895.0,2024,22,False,0.018969985800525398,215.0,
Karnataka,Bangalore South,DR.R.SHEKAR THIRUMAVALVAN,MALE,52.0,SC,IND,Pot,1250052.0,1241485.0,214.0,1.0,215.0,0.01,0.02,0.02,2341895.0,2024,23,False,0.01720905884857789,,
Karnataka,Bangalore central,P C MOHAN,MALE,60.0,GENERAL,BJP,Lotus,1318346.0,1304384.0,657236.0,1679.0,658915.0,27.07,49.98,50.52,2434254.0,2024,1,True,50.050132547417036,626208.0,32707.0
Karnataka,Bangalore central,MANSOOR ALI KHAN,MALE,51.0,GENERAL,INC,Hand,1318346.0,1304384.0,625368.0,840.0,626208.0,25.72,47.5,48.01,2434254.0,2024,2,False,47.56576098928227,12126.0,
Karnataka,Bangalore central,NOTA,,,,NOTA,NOTA,1318346.0,1304384.0,12103.0,23.0,12126.0,0.5,0.92,0.93,2434254.0,2024,3,False,0.9210716211802417,3087.0,
Karnataka,Bangalore central,SATISH CHANDRA. M.,MALE,47.0,SC,BSP,Elephant,1318346.0,1304384.0,3071.0,16.0,3087.0,0.13,0.23,0.24,2434254.0,2024,4,False,0.23448359678240197,2761.0,
Karnataka,Bangalore central,JAYALAKSHMI SUNDARA RAJAN,FEMALE,45.0,GENERAL,IND,Laptop,1318346.0,1304384.0,2755.0,6.0,2761.0,0.11,0.21,0.21,2434254.0,2024,5,False,0.20972115669459407,1739.0,
Karnataka,Bangalore central,SURESH BABU. M. C,MALE,42.0,GENERAL,UPJP,Auto- rickshaw,1318346.0,1304384.0,1735.0,4.0,1739.0,0.07,0.13,0.13,2434254.0,2024,6,False,0.132091666603368,1556.0,
Karnataka,Bangalore central,K. MANJUNATHA,MALE,53.0,GENERAL,IND,Batsman,1318346.0,1304384.0,1552.0,4.0,1556.0,0.06,0.12,0.12,2434254.0,2024,7,False,0.11819127845591755,1474.0,
Karnataka,Bangalore central,S. M. KRISHNA,MALE,59.0,SC,IND,Box,1318346.0,1304384.0,1466.0,8.0,1474.0,0.06,0.11,0.11,2434254.0,2024,8,False,0.1119626892313769,1162.0,
Karnataka,Bangalore central,MURUGESH. R,MALE,50.0,GENERAL,IND,Jackfruit,1318346.0,1304384.0,1162.0,0.0,1162.0,0.05,0.09,0.09,2434254.0,2024,9,False,0.08826366681605154,827.0,
Karnataka,Bangalore central,UMA. V.,FEMALE,39.0,GENERAL,IND,Whistle,1318346.0,1304384.0,820.0,7.0,827.0,0.03,0.06,0.06,2434254.0,2024,10,False,0.06281760108164769,779.0,
Karnataka,Bangalore central,PRAKASH. K,MALE,43.0,SC,KRS,Battery Torch,1318346.0,1304384.0,766.0,13.0,779.0,0.03,0.06,0.06,2434254.0,2024,11,False,0.0591715976331361,707.0,
Karnataka,Bangalore central,H. P. SHIVAPRAKASH,MALE,57.0,GENERAL,SUCI,Glass tumbler,1318346.0,1304384.0,700.0,7.0,707.0,0.03,0.05,0.05,2434254.0,2024,12,False,0.0537025924603687,695.0,
Karnataka,Bangalore central,MODI SAIFULLA,MALE,44.0,GENERAL,IND,Diamond,1318346.0,1304384.0,688.0,7.0,695.0,0.03,0.05,0.05,2434254.0,2024,13,False,0.0527910915982408,635.0,
Karnataka,Bangalore central,ABHAYA SHEELA.,FEMALE,46.0,SC,RTSMJD,Ring,1318346.0,1304384.0,625.0,10.0,635.0,0.03,0.05,0.05,2434254.0,2024,14,False,0.048233587287601305,601.0,
Karnataka,Bangalore central,KARTHIK. K,MALE,27.0,SC,VTIPP,Envelope,1318346.0,1304384.0,594.0,7.0,601.0,0.02,0.05,0.05,2434254.0,2024,15,False,0.04565100151157226,460.0,
Karnataka,Bangalore central,T.R. JAGANNATHA RAO,MALE,62.0,GENERAL,BPKP,Grapes,1318346.0,1304384.0,456.0,4.0,460.0,0.02,0.03,0.04,2434254.0,2024,16,False,0.03494086638156945,439.0,
Karnataka,Bangalore central,VASANTH KUMAR ERAPPA,MALE,37.0,SC,IND,Pressure cooker,1318346.0,1304384.0,439.0,0.0,439.0,0.02,0.03,0.03,2434254.0,2024,17,False,0.03334573987284563,429.0,
Karnataka,Bangalore central,C.M. SHABAZ KHAN,MALE,30.0,GENERAL,YSEP,Mike,1318346.0,1304384.0,428.0,1.0,429.0,0.02,0.03,0.03,2434254.0,2024,18,False,0.032586155821072375,378.0,
Karnataka,Bangalore central,WHITEFIELD MURUGESH .C,MALE,37.0,SC,RPIK,Television,1318346.0,1304384.0,376.0,2.0,378.0,0.02,0.03,0.03,2434254.0,2024,19,False,0.028712277157028815,327.0,
Karnataka,Bangalore central,B. KRISHNA PRASAD,MALE,70.0,GENERAL,PBI,Plate containing food,1318346.0,1304384.0,324.0,3.0,327.0,0.01,0.02,0.03,2434254.0,2024,20,False,0.024838398492985244,314.0,
Karnataka,Bangalore central,MUKTHAR ALI KHAN,MALE,54.0,GENERAL,KKMP,Pot,1318346.0,1304384.0,314.0,0.0,314.0,0.01,0.02,0.02,2434254.0,2024,21,False,0.023850939225680018,286.0,
Karnataka,Bangalore central,SYED ASIF BUKHARI,MALE,51.0,GENERAL,IND,Calculator,1318346.0,1304384.0,286.0,0.0,286.0,0.01,0.02,0.02,2434254.0,2024,22,False,0.021724103880714923,274.0,
Karnataka,Bangalore central,RANJITH VISHWA,MALE,40.0,GENERAL,SAJP,Cauliflower,1318346.0,1304384.0,270.0,4.0,274.0,0.01,0.02,0.02,2434254.0,2024,23,False,0.02081260301858702,171.0,
Karnataka,Bangalore central,RUMAN SHARIFFE,MALE,28.0,GENERAL,IND,Refrigerator,1318346.0,1304384.0,170.0,1.0,171.0,0.01,0.01,0.01,2434254.0,2024,24,False,0.012988887285322558,160.0,
Karnataka,Bangalore central,YALLAPPA.,MALE,45.0,SC,IND,Dolli,1318346.0,1304384.0,158.0,2.0,160.0,0.01,0.01,0.01,2434254.0,2024,25,False,0.012153344828371984,,
Karnataka,Belgaum,JAGADISH SHETTAR,MALE,68.0,GENERAL,BJP,Lotus,1386821.0,1378163.0,756471.0,5558.0,762029.0,39.45,54.95,55.29,1931746.0,2024,1,True,55.06431512932034,583592.0,178437.0
Karnataka,Belgaum,MRINAL R HEBBALKAR,MALE,31.0,GENERAL,INC,Hand,1386821.0,1378163.0,580897.0,2695.0,583592.0,30.21,42.08,42.35,1931746.0,2024,2,False,42.17043418944728,9503.0,
Karnataka,Belgaum,MAHADEV PATIL,MALE,66.0,GENERAL,IND,Pot,1386821.0,1378163.0,9425.0,78.0,9503.0,0.49,0.69,0.69,1931746.0,2024,3,False,0.6866880219439565,5726.0,
Karnataka,Belgaum,NOTA,,,,NOTA,NOTA,1386821.0,1378163.0,5683.0,43.0,5726.0,0.3,0.41,0.42,1931746.0,2024,4,False,0.413761508329064,5441.0,
Karnataka,Belgaum,BASAPPA GURUSIDDAPPA KUMBAR,MALE,64.0,GENERAL,KRS,Battery Torch,1386821.0,1378163.0,5406.0,35.0,5441.0,0.28,0.39,0.39,1931746.0,2024,5,False,0.3931673710825073,4407.0,
Karnataka,Belgaum,ASHOK APPAYA APPUGOL,MALE,58.0,GENERAL,BSP,Elephant,1386821.0,1378163.0,4350.0,57.0,4407.0,0.23,0.32,0.32,1931746.0,2024,6,False,0.3184503959493861,3926.0,
Karnataka,Belgaum,RAVI SHIVAPPA PADASALAGI,MALE,46.0,GENERAL,IND,Pressure cooker,1386821.0,1378163.0,3911.0,15.0,3926.0,0.2,0.28,0.28,1931746.0,2024,7,False,0.28369327308765374,2808.0,
Karnataka,Belgaum,VIJAY S METHRANI,MALE,43.0,GENERAL,IND,Flute,1386821.0,1378163.0,2804.0,4.0,2808.0,0.15,0.2,0.2,1931746.0,2024,8,False,0.2029064469766,1433.0,
Karnataka,Belgaum,PRAJAAKEEYA MALLAPPA CHOGALA (PREM),MALE,41.0,GENERAL,UPJP,Auto- rickshaw,1386821.0,1378163.0,1413.0,20.0,1433.0,0.07,0.1,0.1,1931746.0,2024,9,False,0.1035487672783005,1310.0,
Karnataka,Belgaum,NITIN ASHOK MHADAGUT,MALE,43.0,GENERAL,IND,Diamond,1386821.0,1378163.0,1286.0,24.0,1310.0,0.07,0.09,0.1,1931746.0,2024,10,False,0.0946607712034708,1302.0,
Karnataka,Belgaum,LAXMAN JADAGANNAVAR,MALE,42.0,GENERAL,SUCI,Glass tumbler,1386821.0,1378163.0,1287.0,15.0,1302.0,0.07,0.09,0.09,1931746.0,2024,11,False,0.09408269015795342,1099.0,
Karnataka,Belgaum,PUNDALIK ITNAL,MALE,39.0,GENERAL,IND,Coconut farm,1386821.0,1378163.0,1062.0,37.0,1099.0,0.06,0.08,0.08,1931746.0,2024,12,False,0.07941388362794993,679.0,
Karnataka,Belgaum,ASHOK P HANAJI,MALE,42.0,SC,IND,Batsman,1386821.0,1378163.0,668.0,11.0,679.0,0.04,0.05,0.05,1931746.0,2024,13,False,0.04906462873828754,634.0,
Karnataka,Belgaum,ASHPAKAHMAD USTAD,MALE,46.0,GENERAL,IND,Bat,1386821.0,1378163.0,622.0,12.0,634.0,0.03,0.05,0.05,1931746.0,2024,14,False,0.045812922857252275,,
Karnataka,Bellary,E. TUKARAM,MALE,57.0,ST,INC,Hand,1389995.0,1382025.0,729581.0,1264.0,730845.0,38.78,52.58,52.88,1884472.0,2024,1,True,52.582030255109316,631853.0,98992.0
Karnataka,Bellary,B. SREERAMULU,MALE,53.0,ST,BJP,Lotus,1389995.0,1382025.0,629813.0,2040.0,631853.0,33.53,45.46,45.72,1884472.0,2024,2,False,45.459862984328524,7889.0,
Karnataka,Bellary,NOTA,,,,NOTA,NOTA,1389995.0,1382025.0,7871.0,18.0,7889.0,0.42,0.57,0.57,1884472.0,2024,3,False,0.5675890738563681,5911.0,
Karnataka,Bellary,VALMIKI KRISHNAPPA,MALE,46.0,ST,BSP,Elephant,1389995.0,1382025.0,5901.0,10.0,5911.0,0.31,0.43,0.43,1884472.0,2024,4,False,0.42527811073203087,3797.0,
Karnataka,Bellary,C. CHANNAVEERA,MALE,39.0,ST,KRS,Battery Torch,1389995.0,1382025.0,3794.0,3.0,3797.0,0.2,0.27,0.27,1884472.0,2024,5,False,0.27318236955667763,2460.0,
Karnataka,Bellary,CONDUCTOR PAMPAPATHI,MALE,65.0,ST,IND,Whistle,1389995.0,1382025.0,2458.0,2.0,2460.0,0.13,0.18,0.18,1884472.0,2024,6,False,0.1769893676874972,1870.0,
Karnataka,Bellary,VEERESH,MALE,37.0,ST,IND,Pressure cooker,1389995.0,1382025.0,1862.0,8.0,1870.0,0.1,0.13,0.14,1884472.0,2024,7,False,0.13454069820147144,1741.0,
Karnataka,Bellary,A. DEVADAS,MALE,55.0,ST,SUCI,Auto- rickshaw,1389995.0,1382025.0,1739.0,2.0,1741.0,0.09,0.13,0.13,1884472.0,2024,8,False,0.12525954843249293,1322.0,
Karnataka,Bellary,MANJUNATHA GOSAL,MALE,57.0,ST,PHJSP,Ganna kisan,1389995.0,1382025.0,1319.0,3.0,1322.0,0.07,0.1,0.1,1884472.0,2024,9,False,0.09511379840767127,1282.0,
Karnataka,Bellary,ARUN.S.HIREHAL,MALE,47.0,ST,IND,Laptop,1389995.0,1382025.0,1281.0,1.0,1282.0,0.07,0.09,0.09,1884472.0,2024,10,False,0.09223592251031358,944.0,
Karnataka,Bellary,G. SWAMY,MALE,47.0,ST,NBHS,Tiller,1389995.0,1382025.0,940.0,4.0,944.0,0.05,0.07,0.07,1884472.0,2024,11,False,0.0679178711776412,,
Karnataka,Bidar,SAGAR ESHWAR KHANDRE,MALE,26.0,GENERAL,INC,Hand,1243057.0,1237636.0,665162.0,1155.0,666317.0,35.17,53.6,53.84,1894364.0,2024,1,True,53.634806435046634,537442.0,128875.0
Karnataka,Bidar,BHAGWANTH KHUBA,MALE,57.0,GENERAL,BJP,Lotus,1243057.0,1237636.0,535766.0,1676.0,537442.0,28.37,43.24,43.42,1894364.0,2024,2,False,43.26108690017564,5302.0,
Karnataka,Bidar,AMBADAS SOPANRAO HULSURE,MALE,35.0,GENERAL,BUJNBHRTP,Ship,1243057.0,1237636.0,5300.0,2.0,5302.0,0.28,0.43,0.43,1894364.0,2024,3,False,0.42678146245498344,4686.0,
Karnataka,Bidar,NOTA,,,,NOTA,NOTA,1243057.0,1237636.0,4674.0,12.0,4686.0,0.25,0.38,0.38,1894364.0,2024,4,False,0.3771968942029522,4554.0,
Karnataka,Bidar,PUTARAJ,MALE,39.0,SC,BSP,Elephant,1243057.0,1237636.0,4541.0,13.0,4554.0,0.24,0.37,0.37,1894364.0,2024,5,False,0.36657162957751693,4116.0,
Karnataka,Bidar,DR. DINKAR MORE,MALE,72.0,GENERAL,IND,Matchbox,1243057.0,1237636.0,4105.0,11.0,4116.0,0.22,0.33,0.33,1894364.0,2024,6,False,0.3313150696840272,3104.0,
Karnataka,Bidar,SRI ROPH ABDUL GANI,MALE,49.0,GENERAL,IND,Diamond,1243057.0,1237636.0,3101.0,3.0,3104.0,0.16,0.25,0.25,1894364.0,2024,7,False,0.2498547075556901,3079.0,
Karnataka,Bidar,SHIVRAJ ADIVEPPA SATWAR,MALE,60.0,SC,IND,Whistle,1243057.0,1237636.0,3076.0,3.0,3079.0,0.16,0.25,0.25,1894364.0,2024,8,False,0.24784234683117584,2694.0,
Karnataka,Bidar,RAMVILAS RAMULALJI NAVANDAR,MALE,54.0,GENERAL,IND,Gas cylinder,1243057.0,1237636.0,2694.0,0.0,2694.0,0.14,0.22,0.22,1894364.0,2024,9,False,0.2168519916736563,1711.0,
Karnataka,Bidar,RIYAZ AHMED,MALE,35.0,GENERAL,IND,Ring,1243057.0,1237636.0,1710.0,1.0,1711.0,0.09,0.14,0.14,1894364.0,2024,10,False,0.1377259679857557,1694.0,
Karnataka,Bidar,MOHD. SHAFEEQ UR RAHAMAN,MALE,59.0,GENERAL,AIUC,Ganna kisan,1243057.0,1237636.0,1684.0,10.0,1694.0,0.09,0.14,0.14,1894364.0,2024,11,False,0.13635756269308602,1493.0,
Karnataka,Bidar,JAIRAJ KASHAPPA BUKKA ADVOCATE,MALE,57.0,GENERAL,IND,Coat,1243057.0,1237636.0,1493.0,0.0,1493.0,0.08,0.12,0.12,1894364.0,2024,12,False,0.12017818246799139,1470.0,
Karnataka,Bidar,BALBHEEM UNNE,MALE,54.0,GENERAL,IND,Coconut farm,1243057.0,1237636.0,1462.0,8.0,1470.0,0.08,0.12,0.12,1894364.0,2024,13,False,0.11832681060143828,1170.0,
Karnataka,Bidar,WASEEMUDDIN,MALE,44.0,GENERAL,IND,Bicycle pump,1243057.0,1237636.0,1169.0,1.0,1170.0,0.06,0.09,0.09,1894364.0,2024,14,False,0.0941784819072672,981.0,
Karnataka,Bidar,MAHESH GORNALKAR,MALE,36.0,SC,RPI(A),Laptop,1243057.0,1237636.0,974.0,7.0,981.0,0.05,0.08,0.08,1894364.0,2024,15,False,0.07896503482993943,798.0,
Karnataka,Bidar,DILIP KADWAD,MALE,41.0,GENERAL,IND,Bat,1243057.0,1237636.0,791.0,7.0,798.0,0.04,0.06,0.06,1894364.0,2024,16,False,0.06423455432649507,767.0,
Karnataka,Bidar,GOPAL M.P. GARAMPALLI,MALE,28.0,GENERAL,IND,Pressure cooker,1243057.0,1237636.0,765.0,2.0,767.0,0.04,0.06,0.06,1894364.0,2024,17,False,0.061739227028097386,472.0,
Karnataka,Bidar,RAMESH J CHAVAN,MALE,31.0,SC,KRS,Battery Torch,1243057.0,1237636.0,471.0,1.0,472.0,0.02,0.04,0.04,1894364.0,2024,18,False,0.037993370478829155,472.0,
Karnataka,Bidar,RAMCHANDRA NARAYAN KACHAVE,MALE,54.0,GENERAL,KKJHS,Auto- rickshaw,1243057.0,1237636.0,468.0,4.0,472.0,0.02,0.04,0.04,1894364.0,2024,19,False,0.037993370478829155,,
Karnataka,Bijapur,RAMESH JIGAJINAGI,MALE,71.0,SC,BJP,Lotus,1297073.0,1288612.0,669055.0,3726.0,672781.0,34.54,51.87,52.21,1947976.0,2024,1,True,51.90754825578614,595552.0,77229.0
Karnataka,Bijapur,RAJU ALAGUR.,MALE,64.0,SC,INC,Hand,1297073.0,1288612.0,593277.0,2275.0,595552.0,30.57,45.92,46.22,1947976.0,2024,2,False,45.949044605644254,7691.0,
Karnataka,Bijapur,GANAPATI RATHOD (HANJAGI),MALE,44.0,SC,KRS,Battery Torch,1297073.0,1288612.0,7652.0,39.0,7691.0,0.39,0.59,0.6,1947976.0,2024,3,False,0.5933891617558332,7502.0,
Karnataka,Bijapur,NOTA,,,,NOTA,NOTA,1297073.0,1288612.0,7482.0,20.0,7502.0,0.39,0.58,0.58,1947976.0,2024,4,False,0.5788071111028813,4353.0,
Karnataka,Bijapur,BHOVI TARABAI,FEMALE,45.0,SC,IND,Ganna kisan,1297073.0,1288612.0,4342.0,11.0,4353.0,0.22,0.34,0.34,1947976.0,2024,5,False,0.3358500872608428,2426.0,
Karnataka,Bijapur,RAMJI YAMANAPPA BUDDHAPRIYA,MALE,41.0,SC,NBEP,Auto- rickshaw,1297073.0,1288612.0,2414.0,12.0,2426.0,0.12,0.19,0.19,1947976.0,2024,6,False,0.18717489356646097,2392.0,
Karnataka,Bijapur,NAGAJYOTI.B.N.,FEMALE,30.0,SC,SUCI,Glass tumbler,1297073.0,1288612.0,2375.0,17.0,2392.0,0.12,0.18,0.19,1947976.0,2024,7,False,0.1845516675230728,1794.0,
Karnataka,Bijapur,RAJAKUMAR APPANNA HONNAKATTI,MALE,47.0,SC,RSPS,Whistle,1297073.0,1288612.0,1784.0,10.0,1794.0,0.09,0.14,0.14,1947976.0,2024,8,False,0.13841375064230463,1623.0,
Karnataka,Bijapur,JITENDRA.ASHOK. KAMBLE,MALE,48.0,SC,RPI(A),Head phone,1297073.0,1288612.0,1605.0,18.0,1623.0,0.08,0.13,0.13,1947976.0,2024,9,False,0.12522046671820533,,
Karnataka,Chamarajanagar,SUNIL BOSE,MALE,42.0,SC,INC,Hand,1370336.0,1361654.0,749926.0,1745.0,751671.0,42.26,54.85,55.2,1778667.0,2024,1,True,54.874627408294806,562965.0,188706.0
Karnataka,Chamarajanagar,BALARAJ.S,MALE,58.0,SC,BJP,Lotus,1370336.0,1361654.0,561056.0,1909.0,562965.0,31.65,41.08,41.34,1778667.0,2024,2,False,41.098425533126445,15903.0,
Karnataka,Chamarajanagar,M.KRISHNA MURTHY,MALE,49.0,SC,BSP,Elephant,1370336.0,1361654.0,15819.0,84.0,15903.0,0.89,1.16,1.17,1778667.0,2024,3,False,1.1609749473827142,8143.0,
Karnataka,Chamarajanagar,NOTA,,,,NOTA,NOTA,1370336.0,1361654.0,8094.0,49.0,8143.0,0.46,0.59,0.6,1778667.0,2024,4,False,0.5944676473959281,8089.0,
Karnataka,Chamarajanagar,C.M.KRISHNA,MALE,42.0,SC,DrAPP,Auto- rickshaw,1370336.0,1361654.0,8074.0,15.0,8089.0,0.45,0.59,0.59,1778667.0,2024,5,False,0.5905254574217932,3954.0,
Karnataka,Chamarajanagar,G.D.RAJAGOPAL (H.D.KOTE),MALE,53.0,SC,IND,Road roller,1370336.0,1361654.0,3949.0,5.0,3954.0,0.22,0.29,0.29,1778667.0,2024,6,False,0.2886559103283187,3826.0,
Karnataka,Chamarajanagar,SUMA.S,FEMALE,29.0,SC,SUCI,Glass tumbler,1370336.0,1361654.0,3821.0,5.0,3826.0,0.22,0.28,0.28,1778667.0,2024,7,False,0.27931146001925833,3421.0,
Karnataka,Chamarajanagar,MAHADEVASWAMY B M (PAMPI),MALE,32.0,SC,IND,Diamond,1370336.0,1361654.0,3414.0,7.0,3421.0,0.19,0.25,0.25,1778667.0,2024,8,False,0.24974503521324695,3208.0,
Karnataka,Chamarajanagar,H.K.SWAMY HARADANAHALLI,MALE,43.0,SC,IND,Bangles,1370336.0,1361654.0,3206.0,2.0,3208.0,0.18,0.23,0.24,1778667.0,2024,9,False,0.2341952858708261,1986.0,
Karnataka,Chamarajanagar,PATAS PRADEEP KUMAR.M,MALE,39.0,SC,IND,Ganna kisan,1370336.0,1361654.0,1969.0,17.0,1986.0,0.11,0.14,0.15,1778667.0,2024,10,False,0.14498498682651517,1743.0,
Karnataka,Chamarajanagar,KADAMBA. NAA. AMBARISH,MALE,38.0,SC,IND,Grapes,1370336.0,1361654.0,1738.0,5.0,1743.0,0.1,0.13,0.13,1778667.0,2024,11,False,0.12724513194290832,1411.0,
Karnataka,Chamarajanagar,NINGARAJU.S,MALE,40.0,SC,KJP,Jackfruit,1370336.0,1361654.0,1406.0,5.0,1411.0,0.08,0.1,0.1,1778667.0,2024,12,False,0.10300796395378294,1252.0,
Karnataka,Chamarajanagar,KANDALLI MAHESH,MALE,39.0,SC,KRS,Battery Torch,1370336.0,1361654.0,1249.0,3.0,1252.0,0.07,0.09,0.09,1778667.0,2024,13,False,0.09140040458549697,1247.0,
Karnataka,Chamarajanagar,NINGARAJ.G,MALE,50.0,SC,IND,Computer,1370336.0,1361654.0,1236.0,11.0,1247.0,0.07,0.09,0.09,1778667.0,2024,14,False,0.0910353869952993,978.0,
Karnataka,Chamarajanagar,PRASANNA KUMAR.B,MALE,36.0,SC,KPPR,Sewing machine,1370336.0,1361654.0,972.0,6.0,978.0,0.05,0.07,0.07,1778667.0,2024,15,False,0.07139744064266457,,
Karnataka,Chikkballapur,DR.K.SUDHAKAR,MALE,50.0,GENERAL,BJP,Lotus,1531043.0,1524224.0,819588.0,3031.0,822619.0,41.51,53.73,53.97,1981767.0,2024,1,True,53.73714741119139,659159.0,163460.0
Karnataka,Chikkballapur,M.S. RAKSHA RAMAIAH,MALE,38.0,GENERAL,INC,Hand,1531043.0,1524224.0,657489.0,1670.0,659159.0,33.26,43.05,43.25,1981767.0,2024,2,False,43.05921009654956,6596.0,
Karnataka,Chikkballapur,NOTA,,,,NOTA,NOTA,1531043.0,1524224.0,6545.0,51.0,6596.0,0.33,0.43,0.43,1981767.0,2024,3,False,0.4308801818633151,4557.0,
Karnataka,Chikkballapur,MUNIVENKATAPPA M.P,MALE,49.0,GENERAL,CPI(M),"Hammer, Sickle and Star",1531043.0,1524224.0,4546.0,11.0,4557.0,0.23,0.3,0.3,1981767.0,2024,4,False,0.2976835944134516,4440.0,
Karnataka,Chikkballapur,MAHADEV. P,MALE,48.0,SC,BSP,Elephant,1531043.0,1524224.0,4428.0,12.0,4440.0,0.22,0.29,0.29,1981767.0,2024,5,False,0.29004063181824125,3764.0,
Karnataka,Chikkballapur,RAJANNA,MALE,37.0,GENERAL,IND,Pressure cooker,1531043.0,1524224.0,3759.0,5.0,3764.0,0.19,0.25,0.25,1981767.0,2024,6,False,0.24588129237924772,3381.0,
Karnataka,Chikkballapur,RAJA REDDY,MALE,58.0,GENERAL,IND,Bat,1531043.0,1524224.0,3377.0,4.0,3381.0,0.17,0.22,0.22,1981767.0,2024,7,False,0.22086202166159313,2744.0,
Karnataka,Chikkballapur,KALAVATHI. N,FEMALE,27.0,SC,SUCI,Pot,1531043.0,1524224.0,2736.0,8.0,2744.0,0.14,0.18,0.18,1981767.0,2024,8,False,0.17925033642100313,2162.0,
Karnataka,Chikkballapur,VALASAPALLI UTAPPA,MALE,51.0,GENERAL,IND,Glass tumbler,1531043.0,1524224.0,2152.0,10.0,2162.0,0.11,0.14,0.14,1981767.0,2024,9,False,0.14123149684482825,2020.0,
Karnataka,Chikkballapur,VENKATESHMURTHY.V,MALE,34.0,SC,UPJP,Auto- rickshaw,1531043.0,1524224.0,2015.0,5.0,2020.0,0.1,0.13,0.13,1981767.0,2024,10,False,0.1319554225839746,1689.0,
Karnataka,Chikkballapur,D. SUDHAKARA,MALE,38.0,ST,IND,Lady finger,1531043.0,1524224.0,1678.0,11.0,1689.0,0.09,0.11,0.11,1981767.0,2024,11,False,0.11033302413085797,1591.0,
Karnataka,Chikkballapur,SUDHAKAR. N,MALE,35.0,GENERAL,IND,Cauliflower,1531043.0,1524224.0,1581.0,10.0,1591.0,0.08,0.1,0.1,1981767.0,2024,12,False,0.10393122640153644,1465.0,
Karnataka,Chikkballapur,G N RAVI,MALE,59.0,GENERAL,IND,Grapes,1531043.0,1524224.0,1462.0,3.0,1465.0,0.07,0.1,0.1,1981767.0,2024,13,False,0.09570034360669445,1367.0,
Karnataka,Chikkballapur,BHASKAR ANKALAMADUGU SHIVAREDDY,MALE,30.0,GENERAL,IND,Sewing machine,1531043.0,1524224.0,1363.0,4.0,1367.0,0.07,0.09,0.09,1981767.0,2024,14,False,0.0892985458773729,1282.0,
Karnataka,Chikkballapur,CHANDRASHEKAR. H.C,MALE,44.0,GENERAL,IND,Diamond,1531043.0,1524224.0,1270.0,12.0,1282.0,0.06,0.08,0.08,1981767.0,2024,15,False,0.08374596621418587,1229.0,
