state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,raw_swing,sim_vote_share,sim_rank
Tamil Nadu,Sriperumbudur,Palanivel.K,MALE,53.0,SC,CPI(ML)(L),Flag with Three Stars,2611.0,7.0,2618.0,0.1161775199605227,0.1860494203544319,2253448.0,2019,11.0,False,0.1860984857639634,2268.0,,0.0,0.1860984857639634,11.0
Tamil Nadu,Sriperumbudur,Raja Marimuthu,MALE,45.0,GENERAL,IND,Key,2268.0,0.0,2268.0,0.1006457659551052,0.1611765031947485,2253448.0,2019,12.0,False,0.1612190090575512,2018.0,,0.0,0.1612190090575512,12.0
Tamil Nadu,Sriperumbudur,Vasanthi S,FEMALE,52.0,GENERAL,IND,Whistle,2014.0,4.0,2018.0,0.0895516559512356,0.1434101337949746,2253448.0,2019,13.0,False,0.1434479542672567,1800.0,,0.0,0.1434479542672567,13.0
Tamil Nadu,Sriperumbudur,Viruthagiri A,MALE,72.0,GENERAL,IND,Auto- Rickshaw,1799.0,1.0,1800.0,0.0798775920278613,0.1279178596783718,2253448.0,2019,14.0,False,0.12795159449012,1371.0,,0.0,0.12795159449012,14.0
Tamil Nadu,Sriperumbudur,Muthumaran K,MALE,34.0,GENERAL,IND,Helmet,1371.0,0.0,1371.0,0.060840099261221,0.0974307697883599,2253448.0,2019,15.0,False,0.0974564644699747,1185.0,,0.0,0.0974564644699747,15.0
Tamil Nadu,Sriperumbudur,Indian.P.N.K.,MALE,48.0,GENERAL,IND,Sewing Machine,1184.0,1.0,1185.0,0.052586081418342,0.0842125909549281,2253448.0,2019,16.0,False,0.0842347997059956,941.0,,0.0,0.0842347997059956,16.0
Tamil Nadu,Sriperumbudur,Anantharaman R K,MALE,40.0,GENERAL,IND,Mixee,935.0,6.0,941.0,0.0417582300545652,0.0668726144207488,2253448.0,2019,17.0,False,0.0668902502306682,885.0,,0.0,0.0668902502306682,17.0
Tamil Nadu,Sriperumbudur,Vaithiyalingam R,MALE,54.0,SC,IND,Bat,883.0,2.0,885.0,0.0392731494136984,0.0628929476751995,2253448.0,2019,18.0,False,0.0629095339576423,804.0,,0.0,0.0629095339576423,18.0
Tamil Nadu,Sriperumbudur,Sasikumar A,MALE,42.0,GENERAL,IND,Gas Cylinder,803.0,1.0,804.0,0.0356786577724447,0.0571366439896727,2253448.0,2019,19.0,False,0.0571517122055869,738.0,,0.0,0.0571517122055869,19.0
Tamil Nadu,Sriperumbudur,Singarajan S P,MALE,55.0,GENERAL,IND,Computer Mouse,738.0,0.0,738.0,0.0327498127314231,0.0524463224681324,2253448.0,2019,20.0,False,0.0524601537409492,,,0.0,0.0524601537409492,20.0
Tamil Nadu,Tenkasi,DHANUSH.M.KUMAR,MALE,44.0,SC,DMK,Rising Sun,470346.0,5810.0,476156.0,31.90716181615568,44.6672070003227,1492317.0,2019,1.0,True,44.70578956856147,355389.0,120767.0,0.0,44.70578956856147,1.0
Tamil Nadu,Tenkasi,Dr.KRISHNASAMY.K,MALE,66.0,SC,ADMK,Two Leaves,353735.0,1654.0,355389.0,23.81457826989842,33.338305153432245,1492317.0,2019,2.0,False,33.36710206105035,92116.0,,0.0,33.36710206105035,2.0
Tamil Nadu,Tenkasi,PONNUTHAI. S,FEMALE,32.0,SC,IND,Gift Pack,91130.0,986.0,92116.0,6.172683149759736,8.641210947760241,1492317.0,2019,3.0,False,8.648675039057805,59445.0,,0.0,8.648675039057805,3.0
Tamil Nadu,Tenkasi,MATHIVANAN.S.S,MALE,32.0,SC,NTK,Ganna Kisan,58855.0,590.0,59445.0,3.983402990115371,5.576412184523943,1492317.0,2019,4.0,False,5.581228968873933,24023.0,,0.0,5.581228968873933,4.0
Tamil Nadu,Tenkasi,MUNESHWARAN. K,MALE,44.0,SC,MNM,Battery Torch,23844.0,179.0,24023.0,1.609778619422013,2.253547815776242,1492317.0,2019,5.0,False,2.2554943816848936,14056.0,,0.0,2.2554943816848936,5.0
Tamil Nadu,Tenkasi,NOTA,,,,NOTA,,13900.0,156.0,14056.0,0.9418910325353126,1.3185642134017757,1492317.0,2019,6.0,False,1.3197031606778031,4733.0,,0.0,1.3197031606778031,6.0
Tamil Nadu,Tenkasi,PONNUTHAI.M,FEMALE,48.0,SC,IND,BOX,4723.0,10.0,4733.0,0.3171578156651703,0.4439929156253986,1492317.0,2019,7.0,False,0.4443764271121259,4334.0,,0.0,0.4443764271121258,7.0
Tamil Nadu,Tenkasi,PERUMALSAMY. S,MALE,35.0,SC,IND,SHIP,4327.0,7.0,4334.0,0.2904208690244766,0.4065635529939738,1492317.0,2019,8.0,False,0.4069147338060329,4226.0,,0.0,0.4069147338060328,8.0
Tamil Nadu,Tenkasi,BHARATHARAJ. S,MALE,52.0,SC,IND,Balloon,4226.0,0.0,4226.0,0.2831838007608303,0.3964322969433625,1492317.0,2019,9.0,False,0.3967747265953611,3306.0,,0.0,0.3967747265953611,9.0
Tamil Nadu,Tenkasi,PONNUSAMY.R,MALE,58.0,SC,IND,Hat,3302.0,4.0,3306.0,0.2215347007371758,0.3101290046603778,1492317.0,2019,10.0,False,0.3103968873933421,3002.0,,0.0,0.3103968873933421,10.0
Tamil Nadu,Tenkasi,SURIYARAGUPATHI. T,MALE,31.0,SC,IND,COMPUTER,3000.0,2.0,3002.0,0.2011636937728378,0.281611395036435,1492317.0,2019,11.0,False,0.2818546448744141,2950.0,,0.0,0.2818546448744141,11.0
Tamil Nadu,Tenkasi,PALANI SAMY.S,MALE,48.0,SC,IND,Whistle,2946.0,4.0,2950.0,0.1976791794236747,0.2767333828639184,1492317.0,2019,12.0,False,0.2769724191803869,2427.0,,0.0,0.2769724191803869,12.0
Tamil Nadu,Tenkasi,PONNUTHAI.G,FEMALE,24.0,SC,IND,Television,2424.0,3.0,2427.0,0.1626330062580537,0.2276718373595695,1492317.0,2019,13.0,False,0.2278684953731522,2230.0,,0.0,0.2278684953731522,13.0
Tamil Nadu,Tenkasi,SELVAKUMAR. M,MALE,50.0,SC,IND,Pen Nib with Seven Rays,2222.0,8.0,2230.0,0.149432057666032,0.2091916758598434,1492317.0,2019,14.0,False,0.2093723711092416,1985.0,,0.0,0.2093723711092416,14.0
Tamil Nadu,Tenkasi,MOORTHY. D,MALE,49.0,SC,IND,Pot,1980.0,5.0,1985.0,0.1330146342901675,0.186208733893179,1492317.0,2019,15.0,False,0.1863695769739214,1965.0,,0.0,0.1863695769739214,15.0
Tamil Nadu,Tenkasi,DEEPAN ARUN.A,MALE,36.0,SC,IND,Ring,1964.0,1.0,1965.0,0.1316744364635663,0.184332575365288,1492317.0,2019,16.0,False,0.184491797860834,1947.0,,0.0,0.184491797860834,16.0
Tamil Nadu,Tenkasi,SIVAJAYAPRAKASH.S,MALE,69.0,SC,IND,DIAMOND,1939.0,8.0,1947.0,0.1304682584196253,0.1826440326901862,1492317.0,2019,17.0,False,0.1828017966590554,1734.0,,0.0,0.1828017966590554,17.0
Tamil Nadu,Tenkasi,MUTHUMURUGAN. M,MALE,28.0,SC,IND,Throwing a Javelin,1728.0,6.0,1734.0,0.1161951515663227,0.1626629443681473,1492317.0,2019,18.0,False,0.1628034491046749,1490.0,,0.0,0.1628034491046749,18.0
Tamil Nadu,Tenkasi,SUNDARAM.N,MALE,34.0,SC,IND,Cake,1486.0,4.0,1490.0,0.0998447380817882,0.1397738103278774,1492317.0,2019,19.0,False,0.139894543925009,1473.0,,0.0,0.139894543925009,19.0
Tamil Nadu,Tenkasi,THAMARAI SELVAM. K,MALE,32.0,SC,IND,Black Board,1471.0,2.0,1473.0,0.0987055699291772,0.1381790755791701,1492317.0,2019,20.0,False,0.1382984316788847,1245.0,,0.0,0.1382984316788847,20.0
Tamil Nadu,Tenkasi,DHANUSKODI.P,MALE,37.0,SC,IND,Pressure Cooker,1241.0,4.0,1245.0,0.0834273147059237,0.116790868361213,1492317.0,2019,21.0,False,0.1168917497896887,1194.0,,0.0,0.11689174978968872,21.0
Tamil Nadu,Tenkasi,RAVI. K,MALE,33.0,SC,ACDP,Jackfruit,1165.0,29.0,1194.0,0.0800098102480907,0.112006664115091,1492317.0,2019,22.0,False,0.1121034130513159,1129.0,,0.0,0.1121034130513159,22.0
Tamil Nadu,Tenkasi,PONNUTHAI. M,FEMALE,34.0,SC,IND,Socks,1118.0,11.0,1129.0,0.0756541673116368,0.1059091488994454,1492317.0,2019,23.0,False,0.106000630933782,998.0,,0.0,0.106000630933782,23.0
Tamil Nadu,Tenkasi,VAIRAVAN. P,MALE,52.0,SC,IND,BUCKET,996.0,2.0,998.0,0.0668758715473991,0.0936203105417595,1492317.0,2019,24.0,False,0.0937011777430597,808.0,,0.0,0.0937011777430597,24.0
Tamil Nadu,Tenkasi,SUBBIAH. S,MALE,55.0,SC,IND,CARPET,804.0,4.0,808.0,0.0541439921946878,0.0757968045267953,1492317.0,2019,25.0,False,0.0758622761687297,727.0,,0.0,0.0758622761687297,25.0
Tamil Nadu,Tenkasi,THANGARAJ. C,MALE,34.0,SC,IND,Bat,723.0,4.0,727.0,0.048716190996953,0.0681983624888368,1492317.0,2019,26.0,False,0.0682572707607258,,,0.0,0.0682572707607258,26.0
Tamil Nadu,Thanjavur,"PALANIMANICKAM,S.S.",MALE,68.0,GENERAL,DMK,Rising Sun,583621.0,5357.0,588978.0,40.31191223857878,55.56123661858098,1461052.0,2019,1.0,True,55.60472157421052,220849.0,368129.0,0.0,55.60472157421052,1.0
Tamil Nadu,Thanjavur,"NATARAJAN,N.R .",MALE,52.0,GENERAL,TMC(M),Auto- Rickshaw,220417.0,432.0,220849.0,15.115752211420263,20.83378928580862,1461052.0,2019,2.0,False,20.85009483366581,102871.0,,0.0,20.85009483366581,2.0
Tamil Nadu,Thanjavur,"MURUGESAN, P.",MALE,62.0,GENERAL,IND,Gift Pack,102418.0,453.0,102871.0,7.040885608451992,9.70433525902503,1461052.0,2019,3.0,False,9.711930348944463,57924.0,,0.0,9.711930348944463,3.0
Tamil Nadu,Thanjavur,"KRISHNAKUMAR,N.",MALE,44.0,GENERAL,NTK,Ganna Kisan,57740.0,184.0,57924.0,3.9645406186775007,5.464260243837095,1461052.0,2019,4.0,False,5.468536842572338,28274.0,,0.0,5.468536842572338,4.0
Tamil Nadu,Thanjavur,"SELVARAJ,R .",MALE,63.0,GENERAL,IND,Jackfruit,28234.0,40.0,28274.0,1.935180951807328,2.6672276454362613,1461052.0,2019,5.0,False,2.669315148934644,23477.0,,0.0,2.669315148934644,5.0
Tamil Nadu,Thanjavur,SAMPATH RAMADOSS,MALE,53.0,GENERAL,MNM,Battery Torch,23375.0,102.0,23477.0,1.6068558819261738,2.2147026749631147,1461052.0,2019,6.0,False,2.2164360101697187,15105.0,,0.0,2.2164360101697187,6.0
Tamil Nadu,Thanjavur,NOTA,,,,NOTA,,15050.0,55.0,15105.0,1.0338441068490376,1.4249300977687889,1461052.0,2019,7.0,False,1.4260453181247008,5856.0,,0.0,1.4260453181247008,7.0
Tamil Nadu,Thanjavur,"STALIN,R.",MALE,26.0,SC,BSP,Elephant,5840.0,16.0,5856.0,0.4008070896860619,0.5524257300585254,1461052.0,2019,8.0,False,0.5528580855967062,5452.0,,0.0,0.5528580855967062,8.0
Tamil Nadu,Thanjavur,"VIJAYAKUMAR,T.",MALE,38.0,GENERAL,IND,COCONUT FARM,5449.0,3.0,5452.0,0.3731557809030753,0.51431439212416,1461052.0,2019,9.0,False,0.5147169198554035,4509.0,,0.0,0.5147169198554035,9.0
Tamil Nadu,Thanjavur,"MUTHUVEL,S .",MALE,49.0,SC,IND,Pen Nib with Seven Rays,4508.0,1.0,4509.0,0.308613245798233,0.4253564919456781,1461052.0,2019,10.0,False,0.4256893968503327,2643.0,,0.0,0.42568939685033275,10.0
Tamil Nadu,Thanjavur,"SAMANTHA,K.S.",FEMALE,36.0,GENERAL,IND,Window,2638.0,5.0,2643.0,0.1808970522609735,0.2493273914864553,1461052.0,2019,11.0,False,0.249522527362038,2041.0,,0.0,0.249522527362038,11.0
Tamil Nadu,Thanjavur,"PANASAIARANGAN,K.N.",MALE,56.0,GENERAL,DMSK,Football,2038.0,3.0,2041.0,0.1396938644209788,0.1925377245644553,1461052.0,2019,12.0,False,0.1926884140544531,1244.0,,0.0,0.1926884140544531,12.0
Tamil Nadu,Thanjavur,"ABDULBUHARI,K .",MALE,42.0,GENERAL,IND,Ring,1242.0,2.0,1244.0,0.0851441290248396,0.1173527336394818,1461052.0,2019,13.0,False,0.1174445796588631,,,0.0,0.11744457965886308,13.0
Tamil Nadu,Theni,"RAVEENDRANATH KUMAR, P",MALE,39.0,GENERAL,ADMK,Two Leaves,503459.0,1354.0,504813.0,32.338248859734534,42.96251599989107,1561040.0,2019,1.0,True,43.018127992678245,428120.0,76693.0,0.0,43.01812799267825,1.0
Tamil Nadu,Theni,"ELANGOVAN, E.V.K.S.",MALE,70.0,GENERAL,INC,Hand,425785.0,2335.0,428120.0,27.425306206119,36.435496609384785,1561040.0,2019,2.0,False,36.48265982893747,144050.0,,0.0,36.48265982893747,2.0
Tamil Nadu,Theni,THANGA TAMILSELVAN,MALE,58.0,GENERAL,IND,Gift Pack,143173.0,877.0,144050.0,9.22782247732281,12.259490999210218,1561040.0,2019,3.0,False,12.275360058764932,27864.0,,0.0,12.275360058764933,3.0
Tamil Nadu,Theni,SHAGUL HAMEED,MALE,59.0,GENERAL,NTK,Ganna Kisan,27438.0,426.0,27864.0,1.7849638702403523,2.3713881096979765,1561040.0,2019,4.0,False,2.3744577068894555,16879.0,,0.0,2.374457706889456,4.0
Tamil Nadu,Theni,"RADHAKRISHNAN, S.",MALE,51.0,GENERAL,MNM,Battery Torch,16708.0,171.0,16879.0,1.0812663352636702,1.4365008578664995,1561040.0,2019,5.0,False,1.4383603084477143,10686.0,,0.0,1.4383603084477146,5.0
Tamil Nadu,Theni,NOTA,,,,NOTA,,10553.0,133.0,10686.0,0.68454363757495,0.9094406165745254,1561040.0,2019,6.0,False,0.9106178242829716,5258.0,,0.0,0.9106178242829718,6.0
Tamil Nadu,Theni,ANNAKILI,FEMALE,40.0,SC,IND,Bread Toaster,5226.0,32.0,5258.0,0.3368267308973505,0.4474863149867916,1561040.0,2019,7.0,False,0.44806555493916,4198.0,,0.0,0.44806555493916006,7.0
Tamil Nadu,Theni,"SILAMBARASAN, P.",MALE,32.0,SC,IND,Pen Nib with Seven Rays,4191.0,7.0,4198.0,0.268923281914621,0.3572741632397396,1561040.0,2019,8.0,False,0.3577366298278041,4044.0,,0.0,0.35773662982780413,8.0
Tamil Nadu,Theni,"ALLIKKODI, P.",MALE,58.0,GENERAL,SMFB,Crane,4024.0,20.0,4044.0,0.259058063854866,0.3441678694953566,1561040.0,2019,9.0,False,0.3446133708965316,3770.0,,0.0,0.34461337089653166,9.0
Tamil Nadu,Theni,"ARUMUGAM, S.",MALE,48.0,SC,BSP,Elephant,3676.0,94.0,3770.0,0.2415056628914057,0.3208488793267791,1561040.0,2019,10.0,False,0.321264195914917,3217.0,,0.0,0.32126419591491706,10.0
Tamil Nadu,Theni,"ALEXPANDIAN, S.",MALE,37.0,GENERAL,IND,BOX,3189.0,28.0,3217.0,0.2060805616768308,0.2737853699719491,1561040.0,2019,11.0,False,0.2741397661162567,2597.0,,0.0,0.2741397661162567,11.0
Tamil Nadu,Theni,"CHINNASATHIYAMOORTHY, T.",MALE,54.0,GENERAL,SUCI(C),Glass Tumbler,2590.0,7.0,2597.0,0.1663634500076871,0.2210197717802772,1561040.0,2019,12.0,False,0.2213058665228221,2172.0,,0.0,0.22130586652282214,12.0
Tamil Nadu,Theni,"SENTHILKUMAR, J.",MALE,48.0,GENERAL,IND,Soap Dish,2172.0,0.0,2172.0,0.1391380105570645,0.1848498052779215,1561040.0,2019,13.0,False,0.1850890805111935,1908.0,,0.0,0.18508908051119352,13.0
Tamil Nadu,Theni,"SIVAMUNIYANDI, A.",MALE,37.0,SC,IND,Camera,1902.0,6.0,1908.0,0.122226208168913,0.1623818731446935,1561040.0,2019,14.0,False,0.1625920652004407,1815.0,,0.0,0.16259206520044073,14.0
Tamil Nadu,Theni,"KESAVARAJA, J.",MALE,35.0,SC,IND,Black Board,1804.0,11.0,1815.0,0.1162686414185415,0.1544670334159427,1561040.0,2019,15.0,False,0.1546669802614255,1813.0,,0.0,0.15466698026142553,15.0
Tamil Nadu,Theni,"PARTHIPAN, G.",MALE,54.0,GENERAL,IND,Matchbox,1809.0,4.0,1813.0,0.1161405217034797,0.1542968218088727,1561040.0,2019,16.0,False,0.1544965483272531,1602.0,,0.0,0.15449654832725312,16.0
Tamil Nadu,Theni,"KUMARAGURUBARAN, P.",MALE,45.0,GENERAL,IND,COCONUT FARM,1596.0,6.0,1602.0,0.1026238917644647,0.1363394972629973,1561040.0,2019,17.0,False,0.1365159792720681,1043.0,,0.0,0.1365159792720681,17.0
Tamil Nadu,Theni,"RAVICHANDRAN, K.",MALE,47.0,GENERAL,IND,SHIP,1037.0,6.0,1043.0,0.0668144314047045,0.0887653530869577,1561040.0,2019,18.0,False,0.0888802536708908,1022.0,,0.0,0.08888025367089081,18.0
Tamil Nadu,Theni,"VAIYATHURAI, A.",MALE,59.0,SC,IND,Almirah,1022.0,0.0,1022.0,0.0654691743965561,0.0869781312127236,1561040.0,2019,19.0,False,0.0870907183620809,926.0,,0.0,0.08709071836208092,19.0
Tamil Nadu,Theni,"VELMURUGAN, S.P.",MALE,55.0,GENERAL,IND,Air Conditioner,926.0,0.0,926.0,0.0593194280735919,0.078807974073368,1561040.0,2019,20.0,False,0.0789099855218072,839.0,,0.0,0.07890998552180721,20.0
Tamil Nadu,Theni,"PRAKASH, P.",MALE,35.0,SC,IND,Chappals,832.0,7.0,839.0,0.0537462204684056,0.0714037691658269,1561040.0,2019,21.0,False,0.0714961963853091,803.0,,0.0,0.07149619638530912,21.0
Tamil Nadu,Theni,ESWARAN,MALE,33.0,SC,IND,Auto- Rickshaw,797.0,6.0,803.0,0.0514400655972941,0.0683399602385685,1561040.0,2019,22.0,False,0.0684284215702064,779.0,,0.0,0.06842842157020641,22.0
Tamil Nadu,Theni,"RAMARAJ, G.",MALE,53.0,GENERAL,UMK,Pressure Cooker,754.0,25.0,779.0,0.049902629016553,0.0662974209537296,1561040.0,2019,23.0,False,0.066383238360138,724.0,,0.0,0.06638323836013801,23.0
Tamil Nadu,Theni,GUNASINGH,MALE,47.0,GENERAL,IND,Helmet,719.0,5.0,724.0,0.0463793368523548,0.0616166017593071,1561040.0,2019,24.0,False,0.0616963601703978,614.0,,0.0,0.061696360170397806,24.0
Tamil Nadu,Theni,"RAJARISHIGURUDEV, S.",MALE,26.0,GENERAL,IND,Shoe,613.0,1.0,614.0,0.0393327525239583,0.0522549633704621,1561040.0,2019,25.0,False,0.0523226037909175,452.0,,0.0,0.05232260379091751,25.0
Tamil Nadu,Theni,"JEYAMANI, K.",MALE,42.0,GENERAL,IND,Spanner,449.0,3.0,452.0,0.0289550556039563,0.0384678231977995,1561040.0,2019,26.0,False,0.0385176171229555,353.0,,0.0,0.038517617122955504,26.0
Tamil Nadu,Theni,"MANIMURUGAN, C.",MALE,42.0,GENERAL,IND,Ring,352.0,1.0,353.0,0.0226131297083995,0.0300423486478389,1561040.0,2019,27.0,False,0.0300812363814232,291.0,,0.0,0.030081236381423203,27.0
Tamil Nadu,Theni,"RAMACHANDRAN, K.",MALE,35.0,GENERAL,IND,Hat,289.0,2.0,291.0,0.0186414185414851,0.0247657888286718,1561040.0,2019,28.0,False,0.0247978464220797,290.0,,0.0,0.024797846422079703,28.0
Tamil Nadu,Theni,"RAJKUMAR, P.",MALE,30.0,SC,IND,Bat,288.0,2.0,290.0,0.0185773586839542,0.0246806830251368,1561040.0,2019,29.0,False,0.0247126304549936,274.0,,0.0,0.024712630454993608,29.0
Tamil Nadu,Theni,"RAJASEKARAN, V.",MALE,40.0,GENERAL,IND,Whistle,273.0,1.0,274.0,0.0175524009634602,0.0233189901685775,1561040.0,2019,30.0,False,0.0233491749816146,273.0,,0.0,0.023349174981614602,30.0
Tamil Nadu,Theni,"RAMAMURTHI, S.",MALE,46.0,SC,IND,Binoculars,273.0,0.0,273.0,0.0174883411059293,0.0232338843650426,1561040.0,2019,31.0,False,0.0232639590145284,,,0.0,0.023263959014528404,31.0
Tamil Nadu,Thiruvallur,Dr.K.Jayakumar,MALE,69.0,SC,INC,Hand,764093.0,3199.0,767292.0,39.411568312213966,54.48491583615299,1946870.0,2019,1.0,True,54.48785638859557,410337.0,356955.0,0.0,54.48785638859557,1.0
Tamil Nadu,Thiruvallur,Dr.P.Venugopal,MALE,66.0,SC,ADMK,Two Leaves,409274.0,1063.0,410337.0,21.076753969191575,29.137768814818234,1946870.0,2019,2.0,False,29.13934138102201,73731.0,,0.0,29.13934138102201,2.0
Tamil Nadu,Thiruvallur,Logarangan.M,MALE,35.0,SC,MNM,Battery Torch,73555.0,176.0,73731.0,3.787155793658539,5.235591312714581,1946870.0,2019,3.0,False,5.23587387772522,65416.0,,0.0,5.23587387772522,3.0
Tamil Nadu,Thiruvallur,M.VETRISELVI,FEMALE,42.0,SC,NTK,Ganna Kisan,65254.0,162.0,65416.0,3.3600599937335316,4.645148462824824,1946870.0,2019,4.0,False,4.64539916161822,33944.0,,0.0,4.64539916161822,4.0
Tamil Nadu,Thiruvallur,Pon.Raja,MALE,43.0,SC,IND,Gift Pack,33869.0,75.0,33944.0,1.7435165162542954,2.4103418035668,1946870.0,2019,5.0,False,2.4104718897818405,18275.0,,0.0,2.4104718897818405,5.0
Tamil Nadu,Thiruvallur,NOTA,,,,NOTA,,18175.0,100.0,18275.0,0.9386861988730628,1.2976961012309474,1946870.0,2019,6.0,False,1.297766137926088,15187.0,,0.0,1.297766137926088,6.0
Tamil Nadu,Thiruvallur,R.Anbuchezhian,MALE,48.0,SC,BSP,Elephant,15153.0,34.0,15187.0,0.7800726294000113,1.078419189570145,1946870.0,2019,7.0,False,1.078477391884186,4162.0,,0.0,1.078477391884186,7.0
Tamil Nadu,Thiruvallur,C.Kalanithi,MALE,39.0,SC,ACDP,Jackfruit,4153.0,9.0,4162.0,0.2137790402029925,0.295540967076509,1946870.0,2019,8.0,False,0.2955569174308278,3185.0,,0.0,0.2955569174308278,8.0
Tamil Nadu,Thiruvallur,Murugesan,MALE,53.0,SC,IND,Almirah,3185.0,0.0,3185.0,0.1635959257680276,0.2261648198314948,1946870.0,2019,9.0,False,0.2261770259531923,3126.0,,0.0,0.2261770259531923,9.0
Tamil Nadu,Thiruvallur,A.Manikandan,MALE,32.0,SC,IND,DIAMOND,3123.0,3.0,3126.0,0.1605654203927329,0.2219752674390118,1946870.0,2019,10.0,False,0.2219872474504487,2368.0,,0.0,0.22198724745044873,10.0
Tamil Nadu,Thiruvallur,Vijaya .R.,FEMALE,59.0,SC,IND,Bead Necklace,2363.0,5.0,2368.0,0.1216311309948789,0.1681501705999936,1946870.0,2019,11.0,False,0.1681592456694378,1977.0,,0.0,0.1681592456694378,11.0
Tamil Nadu,Thiruvallur,C.Bharath,MALE,26.0,SC,IND,Bat,1976.0,1.0,1977.0,0.1015476123213157,0.140385509829471,1946870.0,2019,12.0,False,0.1403930864393913,1942.0,,0.0,0.1403930864393913,12.0
Tamil Nadu,Thiruvallur,N.Vikraman,MALE,35.0,SC,IND,Table,1942.0,0.0,1942.0,0.0997498548952934,0.137900182139015,1946870.0,2019,13.0,False,0.1379076246157298,1760.0,,0.0,0.1379076246157298,13.0
Tamil Nadu,Thiruvallur,D.Ravi Pariyanar,MALE,42.0,SC,RPI(A),Ring,1754.0,6.0,1760.0,0.0904015162799776,0.1249764781486438,1946870.0,2019,14.0,False,0.1249832231326903,908.0,,0.0,0.1249832231326903,14.0
Tamil Nadu,Thiruvallur,V.Gunasekaran,MALE,65.0,SC,IND,Pressure Cooker,907.0,1.0,908.0,0.0466389640808066,0.0644765012266867,1946870.0,2019,15.0,False,0.0644799810252743,872.0,,0.0,0.0644799810252743,15.0
Tamil Nadu,Thiruvallur,G.Arulraj,MALE,32.0,SC,IND,Gas Cylinder,871.0,1.0,872.0,0.0447898421568979,0.0619201641736462,1946870.0,2019,16.0,False,0.0619235060066511,789.0,,0.0,0.0619235060066511,16.0
Tamil Nadu,Thiruvallur,D.Anandaraj,MALE,34.0,SC,IND,Electric Pole,788.0,1.0,789.0,0.0405265888323308,0.0560263870791363,1946870.0,2019,17.0,False,0.0560294108248253,762.0,,0.0,0.05602941082482531,17.0
Tamil Nadu,Thiruvallur,K.Chandrasekar,MALE,38.0,SC,IND,Pot,762.0,0.0,762.0,0.0391397473893994,0.054109134289356,1946870.0,2019,18.0,False,0.0541120545608579,728.0,,0.0,0.0541120545608579,18.0
Tamil Nadu,Thiruvallur,G.George,MALE,55.0,SC,IND,Air Conditioner,726.0,2.0,728.0,0.0373933544612634,0.0516948159614845,1946870.0,2019,19.0,False,0.0516976059321582,723.0,,0.0,0.0516976059321582,19.0
Tamil Nadu,Thiruvallur,S.Sargunam,MALE,42.0,SC,IND,Pan,722.0,1.0,723.0,0.0371365319718317,0.0513397691485622,1946870.0,2019,20.0,False,0.0513425399573494,705.0,,0.0,0.05134253995734941,20.0
Tamil Nadu,Thiruvallur,K.Kamalanathan,MALE,38.0,SC,IND,Hat,704.0,1.0,705.0,0.0362119710098773,0.050061600622042,1946870.0,2019,21.0,False,0.0500643024480378,,,0.0,0.05006430244803779,21.0
Tamil Nadu,Thoothukkudi,KANIMOZHI KARUNANIDHI,FEMALE,51.0,GENERAL,DMK,Rising Sun,560345.0,2798.0,563143.0,39.44177791723252,56.77033610997139,1427783.0,2019,1.0,True,56.810654690026766,215934.0,347209.0,0.0,56.810654690026766,1.0
Tamil Nadu,Thoothukkudi,DR. TAMILISAI SOUNDARARAJAN,FEMALE,57.0,GENERAL,BJP,Lotus,214497.0,1437.0,215934.0,15.123726784812538,21.768264468475262,1427783.0,2019,2.0,False,21.78372440008353,76866.0,,0.0,21.78372440008353,2.0
Tamil Nadu,Thoothukkudi,"Dr. BHUVANESWARAN, M.",MALE,52.0,GENERAL,IND,Gift Pack,76569.0,297.0,76866.0,5.383591203985479,7.7488464838044,1427783.0,2019,3.0,False,7.754349753798942,49222.0,,0.0,7.754349753798942,3.0
Tamil Nadu,Thoothukkudi,"CHRISTANTINE RAJASEKAR, S.",MALE,55.0,GENERAL,NTK,Ganna Kisan,48814.0,408.0,49222.0,3.447442643595,4.962060229826194,1427783.0,2019,4.0,False,4.965584310117496,25702.0,,0.0,4.965584310117496,4.0
Tamil Nadu,Thoothukkudi,"PON KUMARAN, T.P.S.",MALE,59.0,GENERAL,MNM,Battery Torch,25596.0,106.0,25702.0,1.8001334936751594,2.591013612347991,1427783.0,2019,5.0,False,2.592853763330216,9234.0,,0.0,2.592853763330216,5.0
Tamil Nadu,Thoothukkudi,NOTA,,,,NOTA,,9113.0,121.0,9234.0,0.6467369341139375,0.9308777408925902,1427783.0,2019,6.0,False,0.9315388549759246,8109.0,,0.0,0.9315388549759246,6.0
Tamil Nadu,Thoothukkudi,"SUBHASHINI MALLATHI, R.C.",FEMALE,39.0,SC,IND,Matchbox,7953.0,156.0,8109.0,0.567943447988945,0.8174667100820895,1427783.0,2019,7.0,False,0.8180472790772984,5252.0,,0.0,0.8180472790772984,7.0
Tamil Nadu,Thoothukkudi,"SIVANESWARAN, J.",MALE,30.0,GENERAL,IND,Balloon,5201.0,51.0,5252.0,0.3678430125586311,0.529453096726,1427783.0,2019,8.0,False,0.529829116995187,3029.0,,0.0,0.529829116995187,8.0
