state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,general,postal,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,raw_swing,sim_vote_share,sim_rank
West Bengal,Jalpaiguri,DR JAYANTA KUMAR ROY,MALE,56.0,SC,BJP,Lotus,1585888.0,1561541.0,763236.0,3332.0,766568.0,40.56,48.34,49.09,1889840.0,2024,1.0,True,48.56648139337008,679875.0,86693.0,0.0,48.56648139337008,1.0
West Bengal,Jangipur,KHALILUR RAHAMAN,MALE,64.0,GENERAL,AITC,Flowers and Grass,1369909.0,1352475.0,543449.0,978.0,544427.0,30.12,39.74,40.25,1807556.0,2024,1.0,True,39.749845396540536,427790.0,116637.0,0.0,39.74984539654053,1.0
West Bengal,Jaynagar,PRATIMA MONDAL,FEMALE,58.0,SC,AITC,Flowers and Grass,1484056.0,1472843.0,891053.0,3259.0,894312.0,48.46,60.26,60.72,1845363.0,2024,1.0,True,60.31925678068245,424093.0,470219.0,0.0,60.31925678068245,1.0
West Bengal,Jhargram,KALIPADA SAREN (KHERWAL),MALE,66.0,ST,AITC,Flowers and Grass,1493701.0,1474923.0,740132.0,3346.0,743478.0,41.71,49.77,50.41,1782435.0,2024,1.0,True,49.8696375138093,569430.0,174048.0,0.0,49.86963751380931,1.0
West Bengal,Kanthi,ADHIKARI SOUMENDU,MALE,41.0,GENERAL,BJP,Lotus,1532295.0,1522863.0,757906.0,5289.0,763195.0,42.45,49.81,50.12,1797658.0,2024,1.0,True,49.84954248767306,715431.0,47764.0,0.0,49.84954248767306,1.0
West Bengal,Kolkata Dakshin,MALA ROY,FEMALE,66.0,GENERAL,AITC,Flowers and Grass,1244540.0,1237054.0,612725.0,2549.0,615274.0,33.26,49.44,49.74,1850115.0,2024,1.0,True,49.48012709523377,428043.0,187231.0,0.0,49.48012709523376,1.0
West Bengal,Kolkata Uttar,BANDYOPADHYAY SUDIP,MALE,75.0,GENERAL,AITC,Flowers and Grass,958556.0,948389.0,453177.0,1519.0,454696.0,30.2,47.44,47.94,1505686.0,2024,1.0,True,47.44160520349362,362136.0,92560.0,0.0,47.441605203493616,1.0
West Bengal,Krishnanagar,MAHUA MOITRA,FEMALE,49.0,GENERAL,AITC,Flowers and Grass,1426981.0,1418901.0,624711.0,4078.0,628789.0,35.67,44.06,44.32,1762599.0,2024,1.0,True,44.10350758077367,572084.0,56705.0,0.0,44.10350758077368,1.0
West Bengal,Maldaha Dakshin,ISHA KHAN CHOUDHURY,MALE,53.0,GENERAL,INC,Hand,1371914.0,1366992.0,570966.0,1429.0,572395.0,32.08,41.72,41.87,1784407.0,2024,1.0,True,41.78709275662164,444027.0,128368.0,0.0,41.787092756621654,1.0
West Bengal,Maldaha Uttar,KHAGEN MURMU,MALE,64.0,ST,BJP,Lotus,1419041.0,1410301.0,525109.0,1914.0,527023.0,28.27,37.14,37.37,1864285.0,2024,1.0,True,37.17741884283809,449315.0,77708.0,0.0,37.17741884283809,1.0
West Bengal,Mathurapur,BAPI HALDAR,MALE,37.0,SC,AITC,Flowers and Grass,1497681.0,1487393.0,752486.0,3245.0,755731.0,41.57,50.46,50.81,1818113.0,2024,1.0,True,50.515967658272864,554674.0,201057.0,0.0,50.51596765827286,1.0
West Bengal,Medinipur,JUNE MALIAH,FEMALE,54.0,GENERAL,AITC,Flowers and Grass,1485949.0,1469139.0,699562.0,2630.0,702192.0,38.73,47.26,47.8,1813205.0,2024,1.0,True,47.3953520707523,675001.0,27191.0,0.0,47.39535207075232,1.0
West Bengal,Murshidabad,ABU TAHER KHAN,MALE,62.0,GENERAL,AITC,Flowers and Grass,1541754.0,1528289.0,681674.0,768.0,682442.0,36.1,44.26,44.65,1890589.0,2024,1.0,True,44.269599801240176,518227.0,164215.0,0.0,44.26959980124018,1.0
West Bengal,Purulia,JYOTIRMAY SINGH MAHATO,MALE,39.0,GENERAL,BJP,Lotus,1436016.0,1416089.0,576246.0,2243.0,578489.0,31.69,40.28,40.85,1825625.0,2024,1.0,True,40.34042808388737,561410.0,17079.0,0.0,40.340428083887375,1.0
West Bengal,Raiganj,KARTICK CHANDRA PAUL,MALE,49.0,SC,BJP,Lotus,1369355.0,1366531.0,558644.0,2253.0,560897.0,31.31,40.96,41.05,1791574.0,2024,1.0,True,40.987130892799335,492700.0,68197.0,0.0,40.98713089279934,1.0
West Bengal,Ranaghat,JAGANNATH SARKAR,MALE,61.0,SC,BJP,Lotus,1542292.0,1530739.0,778046.0,4350.0,782396.0,41.67,50.73,51.11,1877599.0,2024,1.0,True,50.7840938004663,595497.0,186899.0,0.0,50.7840938004663,1.0
West Bengal,Sreerampur,KALYAN BANERJEE,MALE,67.0,GENERAL,AITC,Flowers and Grass,1477130.0,1461498.0,671865.0,2105.0,673970.0,34.95,45.63,46.12,1928256.0,2024,1.0,True,45.64547195726202,499140.0,174830.0,0.0,45.64547195726202,1.0
West Bengal,Tamluk,ABHIJIT GANGOPADHYAY,MALE,61.0,GENERAL,BJP,Lotus,1578527.0,1569054.0,761183.0,4401.0,765584.0,41.31,48.5,48.79,1853363.0,2024,1.0,True,48.53704291902906,687851.0,77733.0,0.0,48.53704291902906,1.0
West Bengal,Uluberia,SAJDA AHMED,FEMALE,62.0,GENERAL,AITC,Flowers and Grass,1394157.0,1379476.0,722586.0,2036.0,724622.0,41.59,51.98,52.53,1742388.0,2024,1.0,True,52.10131766458584,505949.0,218673.0,0.0,52.10131766458584,1.0
