state,district,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,state_key,district_key,district_panel_id,nfhs4_sdist_code,district_name_source
Nagaland,Mon,NFHS-5,2020,,100.0,100.0,60.49617759138242,0.0,40.33078506092161,,,,50028.63857718809,60.49617759138242,5,,NAGALAND,MON,NAGALAND__MON__NFHS-5,,
Nagaland,PHEK,NFHS-4,2016,,43.87025505617947,82.97173713091239,0.0,2.430417049908461,,,,,,0.0,41,,NAGALAND,PHEK,NAGALAND__PHEK__NFHS-4,,state_file_census_name
Nagaland,Peren,NFHS-5,2020,,85.79922153429904,57.3976646028971,43.19688613719614,43.19688613719614,57.3976646028971,,,,5418.063097716069,28.996107671495174,7,,NAGALAND,PEREN,NAGALAND__PEREN__NFHS-5,,
Nagaland,Phek,NFHS-5,2020,,75.13015470386478,25.39046411159435,0.0,12.695232055797176,25.130154703864783,,,,-56845.09527678135,25.39046411159435,8,,NAGALAND,PHEK,NAGALAND__PHEK__NFHS-5,,
Nagaland,TUENSANG,NFHS-4,2016,,67.21228380102447,97.0189658180198,7.461253613928089,0.0,,,,,,16.90816285780944,105,,NAGALAND,TUENSANG,NAGALAND__TUENSANG__NFHS-4,,state_file_census_name
Nagaland,Tuensang,NFHS-5,2020,,100.0,40.250157504828074,19.91661416505731,0.0,60.166771669885385,,,,-3713.490723410624,20.33354333977076,5,,NAGALAND,TUENSANG,NAGALAND__TUENSANG__NFHS-5,,
Nagaland,WOKHA,NFHS-4,2016,,44.27851689698144,26.626327784760196,1.967279654344947,0.0,,,,,,0.0,101,,NAGALAND,WOKHA,NAGALAND__WOKHA__NFHS-4,,state_file_census_name
Nagaland,Wokha,NFHS-5,2020,,100.0,100.0,60.2470672188781,20.082355739626035,20.082355739626035,,,,64654.5462816319,80.32942295850414,5,,NAGALAND,WOKHA,NAGALAND__WOKHA__NFHS-5,,
Nagaland,ZUNHEBOTO,NFHS-4,2016,,32.64144037822286,19.250550964024445,0.0,0.0,,,,,,0.0,52,,NAGALAND,ZUNHEBOTO,NAGALAND__ZUNHEBOTO__NFHS-4,,state_file_census_name
Nagaland,Zunheboto,NFHS-5,2020,,100.0,60.496177591382406,60.496177591382406,40.330785060921606,100.0,,,,99393.06387296975,60.496177591382406,5,,NAGALAND,ZUNHEBOTO,NAGALAND__ZUNHEBOTO__NFHS-5,,
Odisha,BALESHWAR,NFHS-4,2016,,1.862732279469394,0.0,0.0,0.0,,,,,,0.0,110,,ODISHA,BALESHWAR,ODISHA__BALESHWAR__NFHS-4,,state_file_census_name
Odisha,BARGARH,NFHS-4,2016,,53.274252583128735,17.557384682444848,2.0939001915205173,3.223489524651426,,,,,,23.83824833423358,385,,ODISHA,BARGARH,ODISHA__BARGARH__NFHS-4,,state_file_census_name
Odisha,BHADRAK,NFHS-4,2016,,15.729190004389034,5.992292450486691,3.072484993006225,2.087776711940831,,,,,,6.457364762872874,328,,ODISHA,BHADRAK,ODISHA__BHADRAK__NFHS-4,,state_file_census_name
Odisha,CUTTACK,NFHS-4,2016,,44.23525458809821,15.023239953295908,6.524905338475982,2.769387954031058,,,,,,6.903847539235749,383,,ODISHA,CUTTACK,ODISHA__CUTTACK__NFHS-4,,state_file_census_name
Odisha,DEBAGARH,NFHS-4,2016,,17.64448549625099,6.7540627602681385,2.0299384914974556,0.8037303534262163,,,,,,3.116884833614102,321,,ODISHA,DEBAGARH,ODISHA__DEBAGARH__NFHS-4,,state_file_census_name
Odisha,JAGATSINGHAPUR,NFHS-4,2016,,12.13302332581718,6.009400443908509,3.076480035572293,1.3464899838503552,,,,,,11.1230695553343,451,,ODISHA,JAGATSINGHAPUR,ODISHA__JAGATSINGHAPUR__NFHS-4,,state_file_census_name
Odisha,JAJAPUR,NFHS-4,2016,,46.64151689318795,19.89593022100867,5.425646365353907,4.334061249188719,,,,,,17.046542088942328,658,,ODISHA,JAJAPUR,ODISHA__JAJAPUR__NFHS-4,,state_file_census_name
Odisha,JHARSUGUDA,NFHS-4,2016,,41.21467344165209,21.05102358311222,11.041283028810934,7.360855352540622,,,,,,30.009641052665614,225,,ODISHA,JHARSUGUDA,ODISHA__JHARSUGUDA__NFHS-4,,state_file_census_name
Odisha,KENDRAPARA,NFHS-4,2016,,34.351605537369814,17.71960715926687,3.365730505510864,2.946509999327066,,,,,,4.402323150033012,353,,ODISHA,KENDRAPARA,ODISHA__KENDRAPARA__NFHS-4,,state_file_census_name
Odisha,KENDUJHAR,NFHS-4,2016,,47.77615815013426,21.27941869836423,3.208437141894746,3.0885369018695585,,,,,,13.433516006401597,701,,ODISHA,KENDUJHAR,ODISHA__KENDUJHAR__NFHS-4,,state_file_census_name
Odisha,MAYURBHANJ,NFHS-4,2016,,41.13694190950189,15.068753678948942,7.074804272660709,3.5356565899867665,,,,,,6.709562206963684,170,,ODISHA,MAYURBHANJ,ODISHA__MAYURBHANJ__NFHS-4,,state_file_census_name
Odisha,SAMBALPUR,NFHS-4,2016,,21.59879412077949,0.9807353319976336,0.2436348344209246,0.0,,,,,,5.359966357260341,212,,ODISHA,SAMBALPUR,ODISHA__SAMBALPUR__NFHS-4,,state_file_census_name
Odisha,SUNDARGARH,NFHS-4,2016,,26.837820162950837,7.768162856112842,2.5785016914146435,1.4942011695057704,,,,,,7.729783548486724,392,,ODISHA,SUNDARGARH,ODISHA__SUNDARGARH__NFHS-4,,state_file_census_name
Puducherry,Karaikal,NFHS-5,2020,,100.0,54.77992609874607,53.3744522450849,26.15801914904616,47.6839617019077,,,,25671.771083069063,80.93794524779221,9,,PUDUCHERRY,KARAIKAL,PUDUCHERRY__KARAIKAL__NFHS-5,,
Puducherry,Mahe,NFHS-5,2020,,100.0,16.494927940104738,16.494927940104738,14.829725441374578,87.86866058016983,,,,-26231.035314645134,16.494927940104738,5,,PUDUCHERRY,MAHE,PUDUCHERRY__MAHE__NFHS-5,,
Puducherry,Puducherry,NFHS-5,2020,,86.39204519981331,31.960225999066616,4.496558453167691,3.953836920764852,27.339788573136136,,,,-53353.48587091053,31.960225999066616,9,,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY__PUDUCHERRY__NFHS-5,,
Puducherry,Yanam,NFHS-5,2020,,100.0,26.463909228220366,0.0,26.463909228220366,0.0,,,,-10565.665187600936,100.0,2,,PUDUCHERRY,YANAM,PUDUCHERRY__YANAM__NFHS-5,,
Punjab,BATHINDA,NFHS-4,2016,,93.82963528293556,54.486872684470335,33.302448056347075,14.55290856282662,,,,,,38.294464336001646,213,,PUNJAB,BATHINDA,PUNJAB__BATHINDA__NFHS-4,,state_file_census_name
Punjab,FARIDKOT,NFHS-4,2016,,94.4145308245596,59.11231275428237,16.403760703785302,10.176820619993755,,,,,,7.418933025478851,201,,PUNJAB,FARIDKOT,PUNJAB__FARIDKOT__NFHS-4,,state_file_census_name
Punjab,FATEHGARH SAHIB,NFHS-4,2016,,97.65371142114786,48.79277509403676,40.61162698413309,12.313495442498295,,,,,,32.20452654191862,92,,PUNJAB,FATEHGARH SAHIB,PUNJAB__FATEHGARH SAHIB__NFHS-4,,state_file_census_name
Punjab,FIROZPUR,NFHS-4,2016,,97.39082536861456,59.71791181165431,41.01196498105332,20.834750773837413,,,,,,36.507189918830825,332,,PUNJAB,FIROZPUR,PUNJAB__FIROZPUR__NFHS-4,,state_file_census_name
Punjab,Fatehgarh Sahib,NFHS-5,2020,,84.61212038710073,53.83636116130218,23.060601935503637,0.0,15.387879612899273,,,,-24683.340160690434,23.060601935503637,7,,PUNJAB,FATEHGARH SAHIB,PUNJAB__FATEHGARH SAHIB__NFHS-5,,
Punjab,GURDASPUR,NFHS-4,2016,,94.779934071253,24.948160356136658,20.40054613819262,9.0569809034597,,,,,,18.33162330324087,259,,PUNJAB,GURDASPUR,PUNJAB__GURDASPUR__NFHS-4,,state_file_census_name
Punjab,Gurdaspur,NFHS-5,2020,,95.51693303934762,55.16933039347612,36.55545376472546,9.560570942325173,46.64544515094578,,,,-8296.861873431253,19.304794708257052,33,,PUNJAB,GURDASPUR,PUNJAB__GURDASPUR__NFHS-5,,
Punjab,HOSHIARPUR,NFHS-4,2016,,98.26067270232676,67.69857814787663,34.433127468521775,17.13908165628433,,,,,,38.656600184200016,373,,PUNJAB,HOSHIARPUR,PUNJAB__HOSHIARPUR__NFHS-4,,state_file_census_name
Punjab,Hoshiarpur,NFHS-5,2020,,75.6304578605493,2.5218314421971826,2.5218314421971826,2.5218314421971826,0.0,,,,-90525.47208425548,2.5218314421971826,5,,PUNJAB,HOSHIARPUR,PUNJAB__HOSHIARPUR__NFHS-5,,
Punjab,JALANDHAR,NFHS-4,2016,,84.58502629653802,55.98873548297004,31.760918233650333,13.874428709959776,,,,,,35.042624191227674,175,,PUNJAB,JALANDHAR,PUNJAB__JALANDHAR__NFHS-4,,state_file_census_name
Punjab,Jalandhar,NFHS-5,2020,,100.0,45.46491460331397,15.375646895340306,29.009418244511817,29.009418244511817,,,,-17968.687051201778,4.563600555799431,11,,PUNJAB,JALANDHAR,PUNJAB__JALANDHAR__NFHS-5,,
Punjab,KAPURTHALA,NFHS-4,2016,,96.33887310663158,47.08007941657376,38.817611830201606,24.313426059825183,,,,,,42.26971639605483,434,,PUNJAB,KAPURTHALA,PUNJAB__KAPURTHALA__NFHS-4,,state_file_census_name
Punjab,Kapurthala,NFHS-5,2020,,86.50338983755287,9.349508006752735,23.98187345499281,8.88844145670578,24.31921782286581,,,,-51185.84736813669,15.130729986119851,19,,PUNJAB,KAPURTHALA,PUNJAB__KAPURTHALA__NFHS-5,,
Punjab,LUDHIANA,NFHS-4,2016,,97.25435257769176,36.05189529780875,27.683486474427067,11.00350513488204,,,,,,17.34889933999311,228,,PUNJAB,LUDHIANA,PUNJAB__LUDHIANA__NFHS-4,,state_file_census_name
Punjab,MOGA,NFHS-4,2016,,94.19954792976527,47.689720725549535,36.85120660002917,22.15231348534111,,,,,,27.923114796126224,183,,PUNJAB,MOGA,PUNJAB__MOGA__NFHS-4,,state_file_census_name
Punjab,MUKTSAR,NFHS-4,2016,,93.66349102891012,51.31330037777385,18.413333899637145,12.894112205896052,,,,,,25.250502281094356,216,,PUNJAB,MUKTSAR,PUNJAB__MUKTSAR__NFHS-4,,state_file_census_name
Punjab,Moga,NFHS-5,2020,,100.0,0.0,0.0,0.0,0.0,,,,-13591.0,0.0,1,,PUNJAB,MOGA,PUNJAB__MOGA__NFHS-5,,
Punjab,SHAHID BHAGAT SINGH NAGAR,NFHS-4,2016,,98.82614129837468,55.53901831702154,35.08830887905785,17.266322189298453,,,,,,41.40773184636972,261,,PUNJAB,SHAHID BHAGAT SINGH NAGAR,PUNJAB__SHAHID BHAGAT SINGH NAGAR__NFHS-4,,state_file_census_name
Punjab,Sangrur,NFHS-5,2020,,100.0,58.66109833946156,24.45445296981051,13.18774612824624,27.85878355497925,,,,-1037.5898613942054,24.819512952564583,10,,PUNJAB,SANGRUR,PUNJAB__SANGRUR__NFHS-5,,
Rajasthan,AJMER,NFHS-4,2016,,57.125906607526055,17.764689407128046,12.668856257443665,5.760964387869915,,,,,,17.413983569221976,613,,RAJASTHAN,AJMER,RAJASTHAN__AJMER__NFHS-4,,state_file_census_name
Rajasthan,ALWAR,NFHS-4,2016,,73.97375168104655,15.41385957734124,8.346055821010555,6.408562263230166,,,,,,31.48385309638214,156,,RAJASTHAN,ALWAR,RAJASTHAN__ALWAR__NFHS-4,,state_file_census_name
Rajasthan,Ajmer,NFHS-5,2020,,89.33419356510841,56.33483873893971,56.33483873893971,35.00322586915652,56.33483873893971,,,,18073.025552586296,46.67096782554203,9,,RAJASTHAN,AJMER,RAJASTHAN__AJMER__NFHS-5,,
Rajasthan,Alwar,NFHS-5,2020,,100.0,58.05258499637712,29.663101995652543,44.494652993478816,14.831550997826271,,,,-5431.704220161639,59.32620399130509,7,,RAJASTHAN,ALWAR,RAJASTHAN__ALWAR__NFHS-5,,
Rajasthan,BANSWARA,NFHS-4,2016,,57.347122162725874,21.5157225576914,16.972300444544754,9.31549003185428,,,,,,18.63098006370856,140,,RAJASTHAN,BANSWARA,RAJASTHAN__BANSWARA__NFHS-4,,state_file_census_name
Rajasthan,BARMER,NFHS-4,2016,,26.852946927433756,6.403197715463616,4.65687106579172,2.32843553289586,,,,,,0.0,170,,RAJASTHAN,BARMER,RAJASTHAN__BARMER__NFHS-4,,state_file_census_name
Rajasthan,BHARATPUR,NFHS-4,2016,,83.40152571940715,20.0350022904745,12.6645216699073,6.33226083495365,,,,,,37.99356500972189,96,,RAJASTHAN,BHARATPUR,RAJASTHAN__BHARATPUR__NFHS-4,,state_file_census_name
Rajasthan,BHILWARA,NFHS-4,2016,,46.79855448811662,10.28246356220999,7.153448753376028,5.180468926302109,,,,,,8.018722748070479,256,,RAJASTHAN,BHILWARA,RAJASTHAN__BHILWARA__NFHS-4,,state_file_census_name
Rajasthan,BIKANER,NFHS-4,2016,,59.923285965078975,40.338786541535214,13.984087757631409,6.983267352188198,,,,,,37.15820061350629,187,,RAJASTHAN,BIKANER,RAJASTHAN__BIKANER__NFHS-4,,state_file_census_name
Rajasthan,BUNDI,NFHS-4,2016,,36.25137168428851,6.436597882960533,7.427196774035097,5.556575515121839,,,,,,0.0,112,,RAJASTHAN,BUNDI,RAJASTHAN__BUNDI__NFHS-4,,state_file_census_name
Rajasthan,Banswara,NFHS-5,2020,,80.72429636851443,21.08644455277165,0.0,0.0,19.27570363148557,,,,-99888.49710243312,42.1728891055433,5,,RAJASTHAN,BANSWARA,RAJASTHAN__BANSWARA__NFHS-5,,
Rajasthan,Baran,NFHS-5,2020,,100.0,41.106480039635194,21.475306719513583,0.0,80.3688266798784,,,,-48906.74745788932,21.475306719513583,5,,RAJASTHAN,BARAN,RAJASTHAN__BARAN__NFHS-5,,
Rajasthan,Barmer,NFHS-5,2020,,86.4420679971017,58.05258499637712,44.494652993478816,29.663101995652543,29.663101995652543,,,,-6615.161232196553,59.32620399130509,7,,RAJASTHAN,BARMER,RAJASTHAN__BARMER__NFHS-5,,
Rajasthan,Bharatpur,NFHS-5,2020,,80.72429636851443,21.08644455277165,42.1728891055433,21.08644455277165,42.1728891055433,,,,-8097.256536965103,42.1728891055433,5,,RAJASTHAN,BHARATPUR,RAJASTHAN__BHARATPUR__NFHS-5,,
Rajasthan,Bhilwara,NFHS-5,2020,,100.0,51.51811380369682,35.357485071595754,33.83937126789894,33.83937126789894,,,,-1017.8615728512884,35.357485071595754,6,,RAJASTHAN,BHILWARA,RAJASTHAN__BHILWARA__NFHS-5,,
Rajasthan,Bikaner,NFHS-5,2020,,100.0,51.93507396193709,36.91218864310392,14.377860664854149,42.48855734058341,,,,5323.084312889813,45.06865595649954,14,,RAJASTHAN,BIKANER,RAJASTHAN__BIKANER__NFHS-5,,
Rajasthan,Bundi,NFHS-5,2020,,75.57364698340609,75.57364698340609,26.720940950218285,26.720940950218285,26.720940950218285,,,,-37959.28570610907,26.720940950218285,4,,RAJASTHAN,BUNDI,RAJASTHAN__BUNDI__NFHS-5,,
Rajasthan,CHURU,NFHS-4,2016,,83.58295954876267,41.878231832156175,24.02399305768351,9.58837431517388,,,,,,20.47435144798512,243,,RAJASTHAN,CHURU,RAJASTHAN__CHURU__NFHS-4,,state_file_census_name
Rajasthan,Chittaurgarh,NFHS-5,2020,,100.0,100.0,25.54847643520416,25.54847643520416,48.90304712959168,,,,41747.83969866379,76.64542930561247,4,,RAJASTHAN,CHITTAURGARH,RAJASTHAN__CHITTAURGARH__NFHS-5,,
Rajasthan,Churu,NFHS-5,2020,,100.0,0.0,0.0,33.33333333333333,66.66666666666666,,,,-40219.33333333333,0.0,3,,RAJASTHAN,CHURU,RAJASTHAN__CHURU__NFHS-5,,
Rajasthan,DAUSA,NFHS-4,2016,,73.46604264631945,52.84731714116002,34.6274349196679,9.097202522964071,,,,,,53.9339671948051,235,,RAJASTHAN,DAUSA,RAJASTHAN__DAUSA__NFHS-4,,state_file_census_name
Rajasthan,DHAULPUR,NFHS-4,2016,,64.76511544238606,15.286052476631795,7.000074709575163,3.648637977637767,,,,,,5.706485711986706,301,,RAJASTHAN,DHAULPUR,RAJASTHAN__DHAULPUR__NFHS-4,,state_file_census_name
Rajasthan,DUNGARPUR,NFHS-4,2016,,72.92908723689396,29.101188059777776,15.291164203914487,4.805985983714998,,,,,,39.593281330460464,373,,RAJASTHAN,DUNGARPUR,RAJASTHAN__DUNGARPUR__NFHS-4,,state_file_census_name
Rajasthan,Dausa,NFHS-5,2020,,100.0,25.283570108951363,39.62677581713524,26.417850544756828,38.492495381329775,,,,-2338.8720996689644,39.62677581713524,8,,RAJASTHAN,DAUSA,RAJASTHAN__DAUSA__NFHS-5,,
Rajasthan,Dhaulpur,NFHS-5,2020,,80.72429636851443,61.44859273702886,42.1728891055433,42.1728891055433,61.44859273702886,,,,-3404.8246671754437,42.1728891055433,5,,RAJASTHAN,DHAULPUR,RAJASTHAN__DHAULPUR__NFHS-5,,
Rajasthan,Dungarpur,NFHS-5,2020,,76.12155881360667,26.121558813606665,26.121558813606665,26.121558813606665,26.121558813606665,,,,-45660.72893634586,52.24311762721333,4,,RAJASTHAN,DUNGARPUR,RAJASTHAN__DUNGARPUR__NFHS-5,,
Rajasthan,GANGANAGAR,NFHS-4,2016,,59.36893877132554,66.27719734955903,4.999074163877791,5.0216115179598475,,,,,,16.799637136779257,296,,RAJASTHAN,GANGANAGAR,RAJASTHAN__GANGANAGAR__NFHS-4,,state_file_census_name
Rajasthan,Ganganagar,NFHS-5,2020,,68.63117156486149,0.0,0.0,0.0,0.0,,,,-105688.2417521448,68.63117156486149,3,,RAJASTHAN,GANGANAGAR,RAJASTHAN__GANGANAGAR__NFHS-5,,
Rajasthan,HANUMANGARH,NFHS-4,2016,,74.80595663017117,70.051399603248,45.61048278754294,22.011555383986742,,,,,,66.03466615196024,126,,RAJASTHAN,HANUMANGARH,RAJASTHAN__HANUMANGARH__NFHS-4,,state_file_census_name
Rajasthan,Hanumangarh,NFHS-5,2020,,80.0,20.0,0.0,0.0,20.0,,,,-64227.4,0.0,5,,RAJASTHAN,HANUMANGARH,RAJASTHAN__HANUMANGARH__NFHS-5,,
Rajasthan,JAIPUR,NFHS-4,2016,,55.39046048072468,9.624421734284851,6.106667436483312,3.5661414911993643,,,,,,8.79912644279854,210,,RAJASTHAN,JAIPUR,RAJASTHAN__JAIPUR__NFHS-4,,state_file_census_name
Rajasthan,JAISALMER,NFHS-4,2016,,66.16112988084411,15.611026444665155,5.486898242579827,6.5020502294838645,,,,,,17.893018268713202,303,,RAJASTHAN,JAISALMER,RAJASTHAN__JAISALMER__NFHS-4,,state_file_census_name
Rajasthan,JALOR,NFHS-4,2016,,46.965712649485205,11.40737937461601,2.636136290771834,1.0544545163087335,,,,,,14.762363228322268,186,,RAJASTHAN,JALOR,RAJASTHAN__JALOR__NFHS-4,,state_file_census_name
Rajasthan,JHUNJHUNUN,NFHS-4,2016,,67.68188963275244,16.920037500783916,15.757106854442291,6.751706428229602,,,,,,13.870869271659414,358,,RAJASTHAN,JHUNJHUNUN,RAJASTHAN__JHUNJHUNUN__NFHS-4,,state_file_census_name
Rajasthan,JODHPUR,NFHS-4,2016,,63.93809329298657,21.43186986458225,8.883384162334,4.774486604710416,,,,,,15.785343242801057,330,,RAJASTHAN,JODHPUR,RAJASTHAN__JODHPUR__NFHS-4,,state_file_census_name
Rajasthan,Jaipur,NFHS-5,2020,,75.8507103268541,26.417850544756828,26.417850544756828,26.417850544756828,26.417850544756828,,,,-36641.78124154466,39.62677581713524,8,,RAJASTHAN,JAIPUR,RAJASTHAN__JAIPUR__NFHS-5,,
Rajasthan,Jaisalmer,NFHS-5,2020,,66.66666666666666,0.0,0.0,0.0,0.0,,,,-111571.0,0.0,3,,RAJASTHAN,JAISALMER,RAJASTHAN__JAISALMER__NFHS-5,,
Rajasthan,Jalor,NFHS-5,2020,,100.0,0.0,0.0,0.0,0.0,,,,-94560.66666666666,0.0,3,,RAJASTHAN,JALOR,RAJASTHAN__JALOR__NFHS-5,,
Rajasthan,Jhalawar,NFHS-5,2020,,100.0,61.04847424824733,61.04847424824733,40.69898283216489,40.69898283216489,,,,35632.65906069783,81.39796566432977,5,,RAJASTHAN,JHALAWAR,RAJASTHAN__JHALAWAR__NFHS-5,,
Rajasthan,Jhunjhunun,NFHS-5,2020,,80.72429636851443,42.1728891055433,21.08644455277165,40.362148184257215,40.362148184257215,,,,-31447.570644524196,42.1728891055433,5,,RAJASTHAN,JHUNJHUNUN,RAJASTHAN__JHUNJHUNUN__NFHS-5,,
Rajasthan,Jodhpur,NFHS-5,2020,,89.11609412697277,34.69656476183658,0.0,11.906329444404667,32.651717619081715,,,,-69312.8451689773,23.812658888809334,9,,RAJASTHAN,JODHPUR,RAJASTHAN__JODHPUR__NFHS-5,,
Rajasthan,KARAULI,NFHS-4,2016,,80.4488665369386,46.83760173628557,33.55350727065126,13.71801742481149,,,,,,53.48210297433449,534,,RAJASTHAN,KARAULI,RAJASTHAN__KARAULI__NFHS-4,,state_file_census_name
Rajasthan,Karauli,NFHS-5,2020,,83.83937126789894,35.357485071595754,17.678742535797877,17.678742535797877,67.67874253579788,,,,-39764.957925294024,35.357485071595754,6,,RAJASTHAN,KARAULI,RAJASTHAN__KARAULI__NFHS-5,,
Rajasthan,Kota,NFHS-5,2020,,82.58562745759555,52.24311762721333,17.414372542404443,34.82874508480889,33.33333333333333,,,,-46834.394722277706,52.24311762721333,6,,RAJASTHAN,KOTA,RAJASTHAN__KOTA__NFHS-5,,
Rajasthan,NAGAUR,NFHS-4,2016,,87.78983049779693,51.42428711590992,32.55345960562256,10.280039875459757,,,,,,77.10029906594819,116,,RAJASTHAN,NAGAUR,RAJASTHAN__NAGAUR__NFHS-4,,state_file_census_name
Rajasthan,Nagaur,NFHS-5,2020,,100.0,26.720940950218285,0.0,0.0,24.426353016593907,,,,-56453.649973692445,26.720940950218285,4,,RAJASTHAN,NAGAUR,RAJASTHAN__NAGAUR__NFHS-5,,
Rajasthan,PALI,NFHS-4,2016,,65.10952200732689,17.04955868751316,4.235758656071564,3.369054734060073,,,,,,14.309915435287662,238,,RAJASTHAN,PALI,RAJASTHAN__PALI__NFHS-4,,state_file_census_name
Rajasthan,Pali,NFHS-5,2020,,75.57364698340609,26.720940950218285,0.0,26.720940950218285,24.426353016593907,,,,-66987.11294361956,26.720940950218285,4,,RAJASTHAN,PALI,RAJASTHAN__PALI__NFHS-5,,
Rajasthan,Pratapgarh,NFHS-5,2020,,100.0,35.357485071595754,35.357485071595754,35.357485071595754,35.357485071595754,,,,-5589.22470866891,35.357485071595754,3,,RAJASTHAN,PRATAPGARH,RAJASTHAN__PRATAPGARH__NFHS-5,,
Rajasthan,RAJSAMAND,NFHS-4,2016,,55.57003224350547,5.928944241725122,0.4049376804505389,2.380042162266221,,,,,,9.000745901800773,248,,RAJASTHAN,RAJSAMAND,RAJASTHAN__RAJSAMAND__NFHS-4,,state_file_census_name
Rajasthan,Rajsamand,NFHS-5,2020,,100.0,60.00000000000001,40.0,40.0,40.0,,,,10837.2,0.0,5,,RAJASTHAN,RAJSAMAND,RAJASTHAN__RAJSAMAND__NFHS-5,,
Rajasthan,SAWAI MADHOPUR,NFHS-4,2016,,73.23812575257875,39.63331837864374,11.736566998821516,5.258256718973727,,,,,,31.051883547394095,173,,RAJASTHAN,SAWAI MADHOPUR,RAJASTHAN__SAWAI MADHOPUR__NFHS-4,,state_file_census_name
Rajasthan,SIKAR,NFHS-4,2016,,11.27684525779944,0.0,0.0,0.0,,,,,,0.0,52,,RAJASTHAN,SIKAR,RAJASTHAN__SIKAR__NFHS-4,,state_file_census_name
Rajasthan,SIROHI,NFHS-4,2016,,5.7142857142857135,0.0,0.0,0.0,,,,,,0.0,35,,RAJASTHAN,SIROHI,RAJASTHAN__SIROHI__NFHS-4,,state_file_census_name
Rajasthan,Sawai Madhopur,NFHS-5,2020,,100.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,,,,-6134.666666666664,0.0,3,,RAJASTHAN,SAWAI MADHOPUR,RAJASTHAN__SAWAI MADHOPUR__NFHS-5,,
Rajasthan,Sikar,NFHS-5,2020,,80.72429636851443,40.362148184257215,21.08644455277165,21.08644455277165,38.55140726297113,,,,-38478.255945105986,42.1728891055433,5,,RAJASTHAN,SIKAR,RAJASTHAN__SIKAR__NFHS-5,,
Rajasthan,Sirohi,NFHS-5,2020,,100.0,100.0,50.0,0.0,50.0,,,,48556.5,100.0,2,,RAJASTHAN,SIROHI,RAJASTHAN__SIROHI__NFHS-5,,
Rajasthan,TONK,NFHS-4,2016,,75.72868475059225,29.336495005188333,14.455103597584968,3.9771992443767097,,,,,,40.95956749746221,224,,RAJASTHAN,TONK,RAJASTHAN__TONK__NFHS-4,,state_file_census_name
Rajasthan,Tonk,NFHS-5,2020,,100.0,25.0,0.0,25.0,25.0,,,,-51158.75,0.0,4,,RAJASTHAN,TONK,RAJASTHAN__TONK__NFHS-5,,
Rajasthan,Udaipur,NFHS-5,2020,,100.0,52.24311762721333,50.0,23.878441186393328,73.87844118639333,,,,9624.16012961101,52.24311762721333,4,,RAJASTHAN,UDAIPUR,RAJASTHAN__UDAIPUR__NFHS-5,,
Sikkim,EAST DISTRICT,NFHS-4,2016,,76.14164295377338,65.86413866674144,8.379515838966539,5.447296547937057,,,,,,0.0,279,,SIKKIM,EAST DISTRICT,SIKKIM__EAST DISTRICT__NFHS-4,,state_file_census_name
Sikkim,East District,NFHS-5,2020,,94.7717343380496,65.4534106720567,57.0481496538653,27.7298259878724,63.86491299393619,,,,47838.00956007397,47.71734338049621,17,,SIKKIM,EAST DISTRICT,SIKKIM__EAST DISTRICT__NFHS-5,,
Sikkim,NORTH DISTRICT,NFHS-4,2016,,66.68822209087857,70.38532035855428,7.704141512231788,5.286982310971027,,,,,,0.0,114,,SIKKIM,NORTH DISTRICT,SIKKIM__NORTH DISTRICT__NFHS-4,,state_file_census_name
Sikkim,North District,NFHS-5,2020,,100.0,50.0,0.0,100.0,100.0,,,,42288.5,0.0,2,,SIKKIM,NORTH DISTRICT,SIKKIM__NORTH DISTRICT__NFHS-5,,
Sikkim,SOUTH DISTRICT,NFHS-4,2016,,71.08834639382277,65.5551112994945,12.528048536486688,10.490469257106772,,,,,,0.0,292,,SIKKIM,SOUTH DISTRICT,SIKKIM__SOUTH DISTRICT__NFHS-4,,state_file_census_name
Sikkim,South District,NFHS-5,2020,,100.0,85.53133230017397,66.66666666666666,33.33333333333333,81.13533436649266,,,,79641.49281383798,56.59399690052196,6,,SIKKIM,SOUTH DISTRICT,SIKKIM__SOUTH DISTRICT__NFHS-5,,
Sikkim,WEST DISTRICT,NFHS-4,2016,,89.46046088783885,77.67934773245489,30.12761895972437,20.131446989490367,,,,,,30.04442637484966,614,,SIKKIM,WEST DISTRICT,SIKKIM__WEST DISTRICT__NFHS-4,,state_file_census_name
Sikkim,West District,NFHS-5,2020,,100.0,71.06266460034799,85.531332300174,52.197998966840665,71.06266460034799,,,,93458.0536450559,56.59399690052198,6,,SIKKIM,WEST DISTRICT,SIKKIM__WEST DISTRICT__NFHS-5,,
Tamil Nadu,ARIYALUR,NFHS-4,2016,,82.44239698854055,33.00681303495534,18.524235772767696,9.522797464626514,,,,,,38.8040622692887,174,,TAMIL NADU,ARIYALUR,TAMIL NADU__ARIYALUR__NFHS-4,,state_file_census_name
Tamil Nadu,CHENNAI,NFHS-4,2016,,83.76280756959117,24.045341022620747,15.7095540833747,2.7868779128812937,,,,,,38.55186571750557,392,,TAMIL NADU,CHENNAI,TAMIL NADU__CHENNAI__NFHS-4,,state_file_census_name
