state,lok_sabha_constituency,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,districts_used,districts_missing,coverage_share,aggregation_method
Bihar,Khagaria,NFHS-4,2016,,13.52536214013957,13.54767794302137,5.378524686087606,2.8608216266940105,,,,,,4.538489347390263,167.83311668833113,,KHAGARIA→Khagaria; SAHARSA→Saharsa; SAMASTIPUR→Samastipur,,1.0001,weighted_district_segment_share_with_delimitation_alias
Bihar,Kishanganj,NFHS-4,2016,,15.37512607727121,20.757440790814478,5.064663699531106,1.7727116366599331,,,,,,21.55132828056083,102.66499999999999,,KISHANGANJ→Kishanganj; PURNIA→Purnia,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Madhepura,NFHS-4,2016,,20.51187272354415,20.294910798961148,10.91813145944976,3.401216907872614,,,,,,8.06879790939081,150.0,,MADHEPURA→Madhepura; SAHARSA→Saharsa,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Madhubani,NFHS-4,2016,,3.241884178720786,3.9902047563034273,0.0,0.0,,,,,,0.0,148.66469999999998,,MADHUBANI→Madhubani; DARBHANGA→Darbhanga,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Maharajganj,NFHS-4,2016,,20.63780574307626,15.123858052033059,5.911015474516135,2.5923442366752187,,,,,,7.182818200607962,174.3346,,SARAN→Saran; SIWAN→Siwan,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Munger,NFHS-4,2016,,4.781591131050043,7.071060606060605,1.010151515151515,0.0,,,,,,0.0,67.33319999999999,,MUNGER→Munger; PATNA→Patna,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Muzaffarpur,NFHS-4,2016,,13.082613221647668,14.94027785913663,2.640405998714596,0.8778409047689164,,,,,,11.3094790684316,231.0,,MUZAFFARPUR→Muzaffarpur,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Nalanda,NFHS-4,2016,,23.08559459596169,14.789709952161326,3.302529809120465,2.3723149182787893,,,,,,8.964009481898405,208.0,,NALANDA→Nalanda,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Nawada,NFHS-4,2016,,21.61726774643593,6.87574442749988,1.219622854759868,0.22406178658511516,,,,,,7.901014406181566,207.5035,,NAWADA→Nawada; SHEIKHPURA→Sheikhpura,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Paschim Champaran,NFHS-4,2016,,45.79279090788502,64.28135988836297,18.378014101475372,9.959625091108492,,,,,,66.80501483034332,58.5,,PASCHIM CHAMPARAN→Pashchim Champaran; PURVI CHAMPARAN→Purba Champaran,,1.0,weighted_district_segment_share_with_delimitation_alias
